,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
625,Tolgay Arslan,"1,211",0,44,80.2,66.7,41.7,473,12,29,2022-2023,31,de GER,Udinese,it Serie A,36,"1,211",13.5,12,24,0,1,0,1,1,0,0,0,485,605,80.2,15,51,19,4,77,8750,2629,228,261,87.4,169,200,84.5,71,101,70.3,44,30,5,3,1,4,1,0,0,0,0,0,0,0,473,2944,1530,45,31,11,26,17,504,37,36,15,41.7,13,36.1,29,18,13,15,1,14,39,35.9,25,19,0,19,12,41,9,1,8,4,66.7,MF
626,Sandi Lovrić,"2,335",9,87,79.6,30.4,36.8,734,26,40,2022-2023,24,si SVN,Udinese,it Serie A,37,"2,335",25.9,28,9,0,5,6,11,5,0,0,0,767,963,79.6,47,86,24,10,105,12855,3831,378,432,87.5,266,320,83.1,83,142,58.5,87,53,18,4,9,2,1,9,6,1,1,1,0,0,734,3806,1793,42,34,10,51,22,818,90,38,14,36.8,20,52.6,40,18,16,16,8,25,43,58.1,18,25,2,23,26,66,21,0,7,16,30.4,MF
627,Matteo Darmian,"2,025",4,39,86.5,39.5,36,914,21,56,2022-2023,32,it ITA,Inter,it Serie A,31,"2,025",22.5,24,7,5,1,2,3,1,0,0,0,1190,1376,86.5,19,68,18,10,88,21419,7160,477,512,93.2,598,664,90.1,97,155,62.6,39,33,4,0,0,1,1,4,3,0,0,0,1,0,914,3627,1984,22,18,4,14,10,1087,96,25,9,36,9,36,56,30,29,15,12,31,47,66,16,33,5,28,21,77,36,0,15,23,39.5,DF
628,Federico Dimarco,"2,069",8,103,73.6,29.4,25,776,18,31,2022-2023,24,it ITA,Inter,it Serie A,33,"2,069",23,26,7,1,4,3,7,4,0,0,0,925,1257,73.6,59,67,42,28,88,17591,5969,392,448,87.5,377,472,79.9,129,268,48.1,103,64,29,1,5,3,1,8,6,0,1,1,0,0,776,3457,1846,45,29,6,18,11,955,189,20,5,25,13,65,31,25,6,18,7,9,19,47.4,10,15,4,11,18,49,20,0,5,12,29.4,DF
629,Samuele Ricci,"2,070",1,38,87.6,42.3,30.8,868,17,32,2022-2023,20,it ITA,Torino,it Serie A,28,"2,070",23,23,5,3,2,1,3,2,0,0,0,1034,1181,87.6,16,96,12,2,104,17604,4043,464,508,91.3,451,492,91.7,83,114,72.8,38,27,3,2,4,2,0,1,0,0,0,1,0,0,868,4897,2083,43,30,5,21,17,974,31,26,8,30.8,12,46.2,32,21,17,10,5,18,23,78.3,5,20,5,15,17,49,29,1,11,15,42.3,MF
630,Lorenzo Venuti,924,2,24,81.6,52.6,50,364,5,18,2022-2023,27,it ITA,Fiorentina,it Serie A,17,924,10.3,9,8,20,0,1,1,0,0,0,0,497,609,81.6,8,36,9,4,44,8930,2556,217,227,95.6,228,263,86.7,49,97,50.5,24,15,6,2,1,0,0,2,1,1,0,0,0,0,364,1824,933,24,19,2,12,1,441,43,6,3,50,2,33.3,18,7,6,11,1,11,18,61.1,7,7,2,5,5,23,17,2,10,9,52.6,DF
631,Emil Ceide,515,3,19,72.8,25,32,160,1,5,2022-2023,20,no NOR,Sassuolo,it Serie A,19,515,5.7,5,14,17,0,1,1,0,0,0,0,123,169,72.8,8,7,9,1,19,1571,499,89,103,86.4,24,36,66.7,4,7,57.1,19,15,0,3,0,1,0,3,1,0,1,0,1,0,160,1103,709,37,13,23,15,8,182,47,25,8,32,14,56,5,2,5,0,0,3,5,60,2,3,1,2,1,6,0,0,1,3,25,FW
632,Nicolò Zaniolo,890,1,27,63.8,38.5,21.3,246,2,7,2022-2023,23,it ITA,Roma,it Serie A,13,890,9.9,12,1,1,1,0,1,1,0,0,0,125,196,63.8,8,10,7,1,19,2173,488,63,85,74.1,46,67,68.7,15,26,57.7,27,19,0,1,4,3,0,1,1,0,0,0,0,0,246,1695,839,34,27,10,39,35,267,69,47,10,21.3,29,61.7,7,5,2,4,1,2,7,28.6,5,11,0,11,2,9,0,0,5,8,38.5,"MF,FW"
633,Sebastiano Luperto,"3,135",2,12,86.5,51.8,100,1125,43,33,2022-2023,25,it ITA,Empoli,it Serie A,36,"3,135",34.8,36,0,0,2,0,2,2,0,0,0,1474,1705,86.5,3,54,3,1,72,29332,10243,461,492,93.7,809,878,92.1,183,298,61.4,12,10,1,0,1,0,0,2,2,0,0,0,0,0,1125,5044,2598,13,6,1,6,3,1191,3,2,2,100,0,0,33,18,24,8,1,9,20,45,11,54,42,12,43,76,163,1,72,67,51.8,DF
634,Enzo Ebosse,930,0,8,81.3,51.7,57.1,338,11,15,2022-2023,23,cm CMR,Udinese,it Serie A,20,930,10.3,9,11,4,0,0,0,0,0,0,0,453,557,81.3,1,43,4,1,51,8801,3202,179,201,89.1,203,240,84.6,65,102,63.7,8,7,0,0,0,1,0,0,0,0,0,0,0,0,338,1593,868,11,7,1,8,3,383,20,7,4,57.1,1,14.3,15,9,11,4,0,9,13,69.2,4,27,6,21,11,26,29,0,15,14,51.7,DF
635,Roberto Soriano,"1,326",3,45,80.3,40.7,42.9,470,6,31,2022-2023,31,it ITA,Bologna,it Serie A,27,"1,326",14.7,15,12,2,1,3,4,1,0,0,0,486,605,80.3,20,35,10,2,56,6944,1994,306,349,87.7,139,171,81.3,26,42,61.9,45,35,1,1,2,4,2,3,2,0,0,1,0,0,470,2620,1170,30,34,0,22,15,568,66,14,6,42.9,5,35.7,31,16,9,16,6,13,25,52,12,23,2,21,6,37,14,0,11,16,40.7,"FW,MF"
636,Viktor Kovalenko,548,1,12,78.4,30,80,158,4,9,2022-2023,26,ua UKR,Spezia,it Serie A,18,548,6.1,7,11,9,0,0,0,0,0,0,0,189,241,78.4,6,7,4,1,22,2975,643,102,113,90.3,72,88,81.8,13,25,52,12,10,1,0,0,1,0,1,0,0,0,0,1,0,158,684,254,4,3,2,9,2,191,28,5,4,80,1,20,9,5,1,6,2,5,8,62.5,3,11,2,9,4,13,7,0,6,14,30,MF
637,Cristiano Biraghi,"2,551",6,132,71.9,43.2,35,1011,14,65,2022-2023,29,it ITA,Fiorentina,it Serie A,33,"2,551",28.3,30,3,5,2,4,6,2,0,1,1,1433,1994,71.9,82,114,35,23,161,27338,10270,603,677,89.1,614,783,78.4,196,456,43,132,59,68,1,3,0,1,6,3,3,0,0,0,0,1011,4803,2798,69,51,10,16,6,1214,113,20,7,35,9,45,65,38,29,29,7,32,65,49.2,33,32,7,25,14,79,42,1,19,25,43.2,DF
638,Thomas Henry,"1,030",0,22,50.9,54.1,21.4,193,0,5,2022-2023,27,fr FRA,Hellas Verona,it Serie A,16,"1,030",11.4,13,3,3,2,0,2,2,0,0,0,115,226,50.9,13,14,6,0,18,1405,437,71,124,57.3,19,46,41.3,7,12,58.3,22,16,1,1,3,1,0,0,0,0,0,0,0,0,193,618,181,3,7,1,52,25,303,58,14,3,21.4,11,78.6,5,3,1,1,3,1,5,20,4,6,2,4,0,5,14,0,46,39,54.1,FW
639,Felipe Anderson,"2,958",15,99,77.5,40,51.4,967,31,80,2022-2023,29,br BRA,Lazio,it Serie A,38,"2,958",32.9,35,3,0,9,2,11,9,0,0,0,1093,1410,77.5,47,61,47,6,114,15203,3384,665,780,85.3,331,416,79.6,49,86,57,99,79,1,10,6,3,0,15,8,0,4,2,1,0,967,5271,2369,83,62,31,85,44,1367,224,105,54,51.4,42,40,80,50,31,41,8,31,88,35.2,57,58,6,52,31,111,27,0,14,21,40,FW
640,Rick Karsdorp,711,0,16,77.6,71.4,0,236,7,21,2022-2023,27,nl NED,Roma,it Serie A,13,711,7.9,8,5,3,0,0,0,0,0,0,0,295,380,77.6,6,13,11,1,24,5109,1611,134,153,87.6,131,155,84.5,27,53,50.9,16,13,3,0,0,0,0,0,0,0,0,0,0,0,236,1148,575,16,8,2,11,6,260,33,6,0,0,5,83.3,21,13,11,7,3,13,22,59.1,9,0,0,0,7,28,15,1,5,2,71.4,DF
641,Teun Koopmeiners,"2,858",17,132,73.6,62.3,51.9,1136,19,46,2022-2023,24,nl NED,Atalanta,it Serie A,33,"2,858",31.8,32,1,0,10,4,14,8,2,4,2,1271,1727,73.6,58,154,51,15,186,23257,8953,532,612,86.9,530,665,79.7,160,344,46.5,132,85,31,3,11,2,0,17,10,3,1,3,0,0,1136,5759,3052,60,64,11,48,32,1396,106,54,28,51.9,23,42.6,46,26,15,24,7,28,55,50.9,27,41,5,36,19,65,36,2,38,23,62.3,MF
642,Matheus Henrique,"1,947",5,62,85.8,36.7,64.2,696,12,26,2022-2023,24,br BRA,Sassuolo,it Serie A,30,"1,947",21.6,21,9,8,4,1,5,4,0,0,0,741,864,85.8,27,85,16,0,116,12502,3344,345,386,89.4,296,323,91.6,72,91,79.1,62,53,2,1,2,2,2,5,4,1,0,0,0,0,696,3965,1950,40,39,3,28,16,766,68,53,34,64.2,10,18.9,26,12,9,11,6,12,24,50,12,15,4,11,12,38,10,0,11,19,36.7,MF
643,Ruan,"1,711",0,6,88.9,58.6,75,601,24,38,2022-2023,23,br BRA,Sassuolo,it Serie A,23,"1,711",19,21,2,12,0,0,0,0,0,0,0,835,939,88.9,1,22,1,0,22,16214,4320,248,275,90.2,499,535,93.3,74,97,76.3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,601,2703,1221,6,5,0,4,5,660,3,4,3,75,1,25,38,26,25,12,1,19,29,65.5,10,29,17,12,24,62,80,3,51,36,58.6,DF
644,Pietro Pellegri,465,2,8,76.3,25,18.8,101,0,6,2022-2023,21,it ITA,Torino,it Serie A,18,465,5.2,4,14,8,2,0,2,2,0,0,0,61,80,76.3,5,3,3,0,8,785,70,39,49,79.6,18,19,94.7,1,3,33.3,8,7,0,1,0,0,0,2,1,0,1,0,0,0,101,532,111,4,2,3,24,19,125,50,16,3,18.8,11,68.8,6,2,1,3,2,2,3,66.7,1,5,1,4,0,6,4,0,11,33,25,FW
645,M'Bala Nzola,"2,653",7,67,79.4,34.4,37.5,620,7,12,2022-2023,25,ao ANG,Spezia,it Serie A,31,"2,653",29.5,29,2,0,13,2,15,10,3,3,0,471,593,79.4,28,23,18,2,50,5580,916,309,363,85.1,108,138,78.3,8,10,80,67,52,0,5,4,6,0,7,3,0,3,0,1,0,620,3345,995,50,26,28,123,69,769,215,80,30,37.5,39,48.8,12,5,0,6,6,3,9,33.3,6,20,6,14,7,19,21,0,42,80,34.4,FW
646,Igor,"2,057",1,19,88,57.6,69.2,901,25,43,2022-2023,24,br BRA,Fiorentina,it Serie A,27,"2,057",22.9,23,4,7,0,0,0,0,0,0,0,1165,1324,88,3,77,2,0,76,23901,7556,322,343,93.9,686,733,93.6,144,213,67.6,19,16,0,2,0,0,1,1,1,0,0,0,0,0,901,5350,3206,19,13,0,9,11,973,2,13,9,69.2,2,15.4,43,29,21,18,4,20,27,74.1,7,33,14,19,25,68,56,2,38,28,57.6,DF
647,Piotr Zieliński,"2,287",12,135,83.8,23.5,37.9,1086,14,17,2022-2023,28,pl POL,Napoli,it Serie A,37,"2,287",25.4,27,10,1,3,8,11,3,0,0,0,1300,1552,83.8,84,122,45,7,128,18650,5534,767,833,92.1,359,423,84.9,95,168,56.5,135,85,37,4,3,6,0,12,8,3,0,1,0,0,1086,5372,2485,62,75,9,27,15,1361,129,58,22,37.9,29,50,17,10,1,11,5,12,25,48,13,16,5,11,14,31,7,0,4,13,23.5,MF
648,Kristoffer Askildsen,728,1,15,61.3,52.5,50,131,11,7,2022-2023,21,no NOR,Lecce,it Serie A,21,728,8.1,7,14,15,0,0,0,0,0,0,0,165,269,61.3,7,20,2,0,24,2965,1017,80,117,68.4,52,80,65,24,48,50,15,9,4,0,0,2,0,1,1,0,0,0,0,0,131,665,336,10,2,2,13,3,176,17,6,3,50,1,16.7,7,3,2,3,2,4,10,40,6,15,4,11,11,18,6,0,21,19,52.5,MF
649,Hirving Lozano,"1,605",8,68,75,38.1,48.7,570,15,24,2022-2023,27,mx MEX,Napoli,it Serie A,32,"1,605",17.8,20,12,1,3,3,6,2,1,1,0,441,588,75,30,25,40,22,49,6393,1550,250,291,85.9,140,182,76.9,30,50,60,68,52,0,7,4,2,3,8,7,0,0,1,0,0,570,4050,2285,86,29,22,39,13,607,190,78,38,48.7,31,39.7,24,13,10,6,8,9,21,42.9,12,31,0,31,15,39,6,0,8,13,38.1,FW
