,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2423,Leonardo Spinazzola,"1,503",3,36,75.6,50,69.1,695,18,14,2017-2018,24,it ITA,Atalanta,it Serie A,18,"1,503",16.7,17,1,2,0,3,3,0,0,0,0,741,980,75.6,15,47,33,15,78,12099,3892,382,431,88.6,242,303,79.9,75,153,49,36,28,1,4,1,2,0,3,3,0,0,0,0,0,695,5527,3143,93,55,14,26,24,755,108,55,38,69.1,17,30.9,14,5,9,4,1,7,15,46.7,8,25,6,19,18,32,44,1,9,9,50,DF
2424,Everton Luiz,642,0,5,82,33.3,60,171,10,22,2017-2018,29,br BRA,SPAL,it Serie A,11,642,7.1,7,4,5,0,0,0,0,0,0,0,200,244,82,4,17,3,1,18,3246,837,85,99,85.9,94,102,92.2,12,22,54.5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,171,980,474,5,7,0,10,5,183,5,10,6,60,4,40,22,16,10,10,2,6,29,20.7,23,8,1,7,10,32,8,1,3,6,33.3,MF
2425,Godfred Donsah,"1,794",4,36,74.3,34,88.2,519,22,29,2017-2018,21,gh GHA,Bologna,it Serie A,28,"1,794",19.9,20,8,5,2,1,3,2,0,0,0,475,639,74.3,13,50,14,0,70,7568,2299,269,309,87.1,160,212,75.5,33,65,50.8,36,24,0,8,2,2,0,4,2,0,2,0,0,0,519,3083,1731,49,41,11,43,31,527,51,34,30,88.2,4,11.8,29,20,11,14,4,10,17,58.8,7,25,0,25,22,51,43,0,17,33,34,MF
2426,Dario Dainelli,"1,507",0,7,77.5,74.2,80,406,46,19,2017-2018,38,it ITA,Chievo,it Serie A,21,"1,507",16.7,17,4,13,0,0,0,0,0,0,0,465,600,77.5,3,38,2,0,48,10013,4799,142,166,85.5,226,255,88.6,90,165,54.5,7,5,0,1,0,0,1,0,0,0,0,0,0,0,406,2488,1507,4,0,0,7,3,395,1,5,4,80,1,20,19,14,14,4,1,10,21,47.6,11,27,22,5,46,65,126,0,49,17,74.2,DF
2427,Sami Khedira,"1,912",9,42,86.1,63.3,50,698,20,14,2017-2018,30,de GER,Juventus,it Serie A,26,"1,912",21.2,24,2,5,9,2,11,9,0,0,0,842,978,86.1,16,58,3,0,83,13319,2868,430,478,90,327,360,90.8,54,67,80.6,42,35,0,2,3,1,1,9,6,0,1,2,0,0,698,3105,1339,37,26,8,26,9,869,66,16,8,50,8,50,14,9,1,9,4,2,23,8.7,21,13,3,10,20,34,20,0,19,11,63.3,MF
2428,Marco Fossati,"1,101",1,26,81.9,33.3,100,348,23,27,2017-2018,24,it ITA,Hellas Verona,it Serie A,17,"1,101",12.2,11,6,19,0,0,0,0,0,0,0,580,708,81.9,6,58,5,0,73,11059,3369,240,262,91.6,234,271,86.3,87,136,64,26,21,3,0,2,0,0,1,0,0,0,1,0,0,348,1759,885,10,6,0,7,7,511,8,5,5,100,0,0,27,13,11,14,2,11,33,33.3,22,19,6,13,23,50,31,1,9,18,33.3,MF
2429,Medhi Benatia,"1,755",1,10,90.5,66.7,62.5,1069,43,28,2017-2018,30,ma MAR,Juventus,it Serie A,20,"1,755",19.5,19,1,13,2,0,2,2,0,0,0,1258,1390,90.5,1,52,2,0,57,24263,8818,400,423,94.6,728,770,94.5,119,171,69.6,10,7,0,1,1,0,1,1,0,0,0,1,0,0,1069,4837,2184,3,3,0,7,2,1101,3,8,5,62.5,3,37.5,28,21,20,6,2,8,15,53.3,7,18,13,5,43,71,89,1,44,22,66.7,DF
2430,Hans Hateboer,"2,398",3,56,78.8,48.7,39.3,851,30,31,2017-2018,23,nl NED,Atalanta,it Serie A,33,"2,398",26.6,26,7,4,0,1,1,0,0,0,0,1098,1394,78.8,17,70,32,12,113,16127,5408,637,748,85.2,366,452,81,58,97,59.8,56,48,3,2,2,1,0,3,3,0,0,0,0,0,851,4722,2740,73,54,10,34,24,1064,218,28,11,39.3,17,60.7,31,25,13,13,5,15,26,57.7,11,32,5,27,30,61,46,1,37,39,48.7,DF
2431,Dušan Basta,775,1,19,75.4,25,57.1,263,13,9,2017-2018,32,rs SRB,Lazio,it Serie A,11,775,8.6,9,2,20,0,1,1,0,0,0,0,298,395,75.4,6,15,12,8,23,4654,1618,176,197,89.3,90,123,73.2,23,51,45.1,19,17,0,1,1,0,0,1,1,0,0,0,0,0,263,1167,586,18,8,3,7,4,265,51,7,4,57.1,3,42.9,9,7,4,3,2,6,14,42.9,8,10,3,7,13,22,15,0,3,9,25,DF
2432,Rodrigo Bentancur,581,0,23,87.9,68.8,81.8,414,3,18,2017-2018,20,uy URU,Juventus,it Serie A,20,581,6.5,5,15,17,0,0,0,0,0,0,0,466,530,87.9,8,33,2,0,33,7376,1863,226,247,91.5,186,206,90.3,32,41,78,23,23,0,0,0,0,0,0,0,0,0,0,0,0,414,2204,1142,12,15,0,3,7,456,7,11,9,81.8,2,18.2,18,11,10,7,1,2,16,12.5,14,5,1,4,3,21,14,0,11,5,68.8,MF
