,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1231,Sebastian Andersson,"1,126",3,14,68,55.6,66.7,154,2,3,2020-2021,29,se SWE,Köln,de Bundesliga,16,"1,126",12.5,14,2,1,3,0,3,2,1,1,0,168,247,68,6,15,4,1,20,2188,346,96,128,75,56,86,65.1,3,5,60,14,10,0,0,3,1,0,3,1,0,0,1,1,0,154,631,267,6,7,5,44,9,271,55,6,4,66.7,2,33.3,3,2,0,3,0,1,8,12.5,7,10,3,7,2,5,9,0,79,63,55.6,FW
1232,Admir Mehmedi,820,3,39,77.3,20.8,87.5,270,5,17,2020-2021,29,ch SUI,Wolfsburg,de Bundesliga,18,820,9.1,8,10,10,0,2,2,0,0,0,0,340,440,77.3,18,35,17,1,71,4998,1304,185,220,84.1,106,132,80.3,21,36,58.3,39,33,1,1,2,2,0,3,3,0,0,0,0,0,270,1186,498,17,19,4,24,18,385,60,8,7,87.5,1,12.5,17,9,6,7,4,6,16,37.5,10,7,0,7,5,22,1,0,5,19,20.8,"MF,FW"
1233,Oscar Wendt,"1,254",2,18,74.8,40,80,367,14,12,2020-2021,34,se SWE,Gladbach,de Bundesliga,22,"1,254",13.9,15,7,12,1,1,2,1,0,0,0,548,733,74.8,8,31,6,2,47,8735,3169,278,319,87.1,227,299,75.9,31,71,43.7,18,11,6,0,1,0,0,2,1,0,0,1,0,0,367,1163,478,6,9,1,5,3,452,52,5,4,80,1,20,12,6,2,9,1,4,12,33.3,8,18,4,14,14,26,23,0,14,21,40,DF
1234,Steven Zuber,585,5,25,73,10,57.1,225,4,24,2020-2021,28,ch SUI,Eint Frankfurt,de Bundesliga,20,585,6.5,6,14,13,0,3,3,0,0,0,0,243,333,73,13,24,7,3,21,3718,1182,145,167,86.8,69,100,69,23,34,67.6,25,22,0,2,0,1,0,5,4,0,1,0,0,0,225,1260,614,23,13,6,15,7,285,51,21,12,57.1,9,42.9,24,12,8,13,3,8,16,50,8,4,1,3,4,28,1,0,1,9,10,"DF,MF"
1235,Marvin Friedrich,"3,060",5,33,79,58.3,80,1272,52,47,2020-2021,24,de GER,Union Berlin,de Bundesliga,34,"3,060",34,34,0,0,5,2,7,5,0,0,0,1443,1827,79,16,116,8,3,123,29849,11963,449,511,87.9,762,852,89.4,225,404,55.7,33,25,0,1,4,0,3,5,4,0,0,1,0,0,1272,6637,3890,30,17,1,25,6,1417,13,15,12,80,3,20,47,29,35,11,1,18,32,56.3,14,38,18,20,52,99,109,0,88,63,58.3,DF
1236,Can Bozdogan,651,2,10,72.6,18.8,30,192,7,13,2020-2021,19,de GER,Schalke 04,de Bundesliga,14,651,7.2,5,9,14,0,2,2,0,0,0,0,156,215,72.6,5,10,3,1,16,2404,580,78,94,83,63,79,79.7,7,21,33.3,10,7,1,1,1,0,0,2,1,0,1,0,0,0,192,960,445,9,4,5,29,17,213,18,20,6,30,14,70,13,5,6,6,1,4,15,26.7,11,10,2,8,7,20,5,0,3,13,18.8,"MF,FW"
1237,Kevin Kampl,"1,932",6,53,89.4,46.7,77.3,916,29,38,2020-2021,29,si SVN,RB Leipzig,de Bundesliga,27,"1,932",21.5,24,3,3,0,1,1,0,0,0,0,1252,1401,89.4,15,126,17,1,117,19648,4741,633,675,93.8,489,533,91.7,78,113,69,53,50,0,1,0,2,0,6,6,0,0,0,0,0,916,4624,1972,25,37,2,29,15,1118,24,22,17,77.3,5,22.7,38,26,9,24,5,18,35,51.4,17,20,2,18,29,67,14,0,14,16,46.7,MF
1238,Mathew Leckie,506,1,12,76.9,41.7,46.7,156,13,12,2020-2021,29,au AUS,Hertha BSC,de Bundesliga,17,506,5.6,5,12,7,0,1,1,0,0,0,0,160,208,76.9,6,9,6,3,15,2558,629,85,105,81,55,67,82.1,14,18,77.8,12,11,0,0,0,1,0,1,1,0,0,0,0,0,156,924,326,10,6,0,17,10,174,35,15,7,46.7,8,53.3,12,3,5,5,2,4,11,36.4,7,8,0,8,13,25,9,0,15,21,41.7,"FW,DF"
1239,Omar Alderete,"1,299",0,7,79.9,52.5,83.3,653,21,16,2020-2021,23,py PAR,Hertha BSC,de Bundesliga,17,"1,299",14.4,14,3,12,0,0,0,0,0,0,0,732,916,79.9,3,44,4,1,55,15862,7234,183,221,82.8,433,490,88.4,114,187,61,7,7,0,0,0,0,0,0,0,0,0,0,0,0,653,3162,1834,8,6,0,6,3,718,3,18,15,83.3,3,16.7,16,10,11,5,0,7,16,43.8,9,14,10,4,21,37,61,1,32,29,52.5,DF
1240,Christopher Lenz,"2,248",4,48,70.9,43.1,66.7,656,35,74,2020-2021,25,de GER,Union Berlin,de Bundesliga,27,"2,248",25,27,0,1,0,3,3,0,0,0,0,937,1322,70.9,20,82,22,13,94,15743,6486,456,540,84.4,360,493,73,86,185,46.5,48,37,5,2,1,1,2,4,4,0,0,0,0,0,656,3580,1730,46,31,7,26,13,788,109,30,20,66.7,10,33.3,74,41,39,30,5,35,71,49.3,36,34,5,29,35,109,50,0,31,41,43.1,"DF,FW"
1241,Alassane Pléa,"1,803",9,76,71.6,43.5,58.1,552,5,19,2020-2021,27,fr FRA,Gladbach,de Bundesliga,29,"1,803",20,19,10,1,6,1,7,6,0,0,0,495,691,71.6,28,39,33,5,75,7486,1675,273,341,80.1,153,204,75,39,62,62.9,76,57,0,6,8,4,1,9,8,0,0,1,0,0,552,2712,1528,55,28,21,64,21,725,178,43,25,58.1,18,41.9,19,9,4,10,5,5,20,25,15,1,0,1,5,24,7,0,27,35,43.5,FW
