,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
214,André Green,645,1,12,63.8,26.3,35.7,128,7,0,2023-2024,25,eng ENG,Rotherham Utd,eng Championship,9,645,7.2,8,1,0,0,0,0,0,0,0,0,102,160,63.8,4,5,4,1,12,1410,395,68,85,80,27,48,56.3,4,13,30.8,12,6,2,2,0,2,0,1,0,0,1,0,0,0,128,931,342,16,8,3,19,13,148,40,14,5,35.7,9,64.3,0,0,0,0,0,0,4,0,4,7,3,4,7,7,6,0,5,14,26.3,FW
215,Sam Nombe,"2,268",3,34,56.2,31.4,23.8,368,5,21,2023-2024,24,eng ENG,Rotherham Utd,eng Championship,41,"2,268",25.2,26,15,1,3,3,6,3,0,0,0,214,381,56.2,14,13,7,1,23,2684,569,159,231,68.8,36,71,50.7,9,27,33.3,34,22,0,2,4,5,1,3,3,0,0,0,0,0,368,2214,839,37,24,6,75,39,430,129,42,10,23.8,28,66.7,21,11,6,9,6,7,32,21.9,25,19,3,16,5,26,17,0,76,166,31.4,"FW,MF"
216,Ben Cabango,"2,890",4,29,85.4,59.6,33.3,1475,39,50,2023-2024,23,wls WAL,Swansea City,eng Championship,35,"2,890",32.1,32,3,4,0,1,1,0,0,0,0,1866,2184,85.4,10,110,3,1,116,35533,13345,624,682,91.5,1077,1155,93.2,149,301,49.5,29,25,0,0,4,0,0,4,2,0,0,2,0,0,1475,7636,4592,22,17,0,16,2,1768,7,6,2,33.3,4,66.7,50,31,36,13,1,28,46,60.9,18,33,26,7,39,89,153,3,81,55,59.6,DF
217,Sam McCallum,"1,474",4,37,69.1,65.9,45.8,473,45,32,2023-2024,22,eng ENG,Norwich City,eng Championship,27,"1,474",16.4,16,11,15,1,0,1,1,0,0,0,623,902,69.1,19,42,16,8,61,11410,3937,281,337,83.4,261,363,71.9,77,159,48.4,37,32,3,1,1,0,0,4,3,1,0,0,0,0,473,2359,1299,34,13,8,18,5,582,85,24,11,45.8,11,45.8,32,22,22,10,0,19,35,54.3,16,17,6,11,45,77,62,1,54,28,65.9,DF
218,Shane Duffy,"3,009",1,20,84,69.9,55.6,1144,33,35,2023-2024,31,ie IRL,Norwich City,eng Championship,36,"3,009",33.4,33,3,0,1,0,1,1,0,0,0,1494,1778,84,6,52,5,1,67,28083,9562,537,599,89.6,794,876,90.6,135,253,53.4,20,15,0,0,5,0,0,1,1,0,0,0,0,0,1144,4498,2716,12,9,1,10,1,1335,7,9,5,55.6,3,33.3,35,22,27,6,2,18,30,60,12,66,47,19,33,68,187,2,114,49,69.9,DF
219,Ryan Giles,"1,080",2,29,77.1,50,66.7,439,13,11,2023-2024,23,eng ENG,Hull City,eng Championship,17,"1,080",12,11,6,0,0,1,1,0,0,0,0,560,726,77.1,15,32,7,4,44,8153,3223,329,360,91.4,189,250,75.6,23,58,39.7,29,20,6,2,1,0,0,2,2,0,0,0,0,0,439,2100,1205,31,27,2,10,2,493,38,15,10,66.7,5,33.3,11,7,8,3,0,6,10,60,4,12,2,10,13,24,34,0,12,12,50,DF
220,Matheus Martins,"1,764",5,79,76.6,25,24.7,685,7,28,2023-2024,20,br BRA,Watford,eng Championship,39,"1,764",19.6,20,19,6,5,2,7,5,0,0,0,569,743,76.6,27,48,36,7,92,9310,2326,282,325,86.8,213,266,80.1,53,89,59.6,79,61,0,4,8,5,1,5,4,0,1,0,0,0,685,4922,2373,83,50,42,55,45,800,202,85,21,24.7,54,63.5,28,21,10,13,5,8,24,33.3,16,15,1,14,7,35,3,1,8,24,25,"FW,MF"
221,Tommy Conway,"2,286",5,50,82.2,14.1,40,305,3,17,2023-2024,20,sct SCO,Bristol City,eng Championship,39,"2,286",25.4,27,12,0,10,1,11,5,5,5,0,328,399,82.2,22,14,7,0,27,5041,567,177,207,85.5,132,149,88.6,14,18,77.8,50,37,1,2,7,3,0,5,2,0,0,2,1,0,305,1859,705,29,10,20,45,15,366,132,30,12,40,15,50,17,7,3,9,5,5,13,38.5,8,20,3,17,3,20,7,0,10,61,14.1,FW
222,Niall Ennis,"1,014",2,18,62,27.7,33.3,192,0,14,2023-2024,24,eng ENG,2 Teams,eng Championship,25,"1,014",11.3,10,15,8,1,0,1,1,0,0,0,98,158,62,11,5,2,0,11,1279,227,60,82,73.2,26,32,81.3,4,7,57.1,18,11,0,2,5,0,0,2,0,0,1,1,0,0,192,797,220,12,6,5,50,18,218,72,21,7,33.3,13,61.9,14,7,6,3,5,4,10,40,6,11,3,8,0,14,5,0,13,34,27.7,FW
223,Mickel Miller,"1,752",2,46,71.1,32.3,44.2,652,26,46,2023-2024,27,eng ENG,Plymouth Argyle,eng Championship,34,"1,752",19.5,19,15,4,1,1,2,1,0,0,0,649,913,71.1,25,45,17,11,64,10801,3669,323,381,84.8,257,340,75.6,48,127,37.8,46,35,3,5,2,1,0,2,2,0,0,0,0,0,652,5105,2703,90,50,14,50,29,688,106,86,38,44.2,41,47.7,46,34,29,13,4,24,47,51.1,23,23,3,20,26,72,57,0,20,42,32.3,"DF,MF"
224,Ricardo Pereira,"3,278",6,90,90.3,44.3,50,1456,53,105,2023-2024,29,pt POR,Leicester City,eng Championship,39,"3,278",36.4,37,2,3,3,3,6,3,0,0,0,2415,2673,90.3,45,134,37,4,185,36386,8088,1353,1433,94.4,886,986,89.9,110,134,82.1,90,80,1,2,0,2,5,6,6,0,0,0,0,0,1456,5266,2783,46,51,9,45,30,2134,67,38,19,50,15,39.5,105,63,55,39,11,51,94,54.3,43,50,10,40,53,158,72,4,35,44,44.3,"DF,MF"
225,Wilfried Gnonto,"1,653",6,65,78.1,46.7,38.4,695,4,33,2023-2024,19,it ITA,Leeds United,eng Championship,36,"1,653",18.4,19,17,0,8,2,10,8,0,0,0,587,752,78.1,22,33,35,8,78,8810,1870,333,394,84.5,196,244,80.3,33,56,58.9,65,47,2,4,4,7,1,6,5,0,1,0,0,0,695,5151,2257,88,41,33,48,27,788,208,73,28,38.4,31,42.5,33,23,15,9,9,16,31,51.6,15,23,1,22,4,37,21,0,7,8,46.7,"FW,MF"
226,Giorgi Chakvetadze,"1,602",5,98,78.1,25,57.8,627,12,28,2023-2024,23,ge GEO,Watford,eng Championship,34,"1,602",17.8,14,20,5,1,4,5,1,0,0,0,636,814,78.1,56,60,20,4,103,10205,2398,343,384,89.3,208,268,77.6,57,106,53.8,98,71,20,4,1,2,0,5,4,0,0,1,0,0,627,5228,2816,89,58,26,38,18,706,125,64,37,57.8,26,40.6,28,22,15,11,2,10,33,30.3,23,17,1,16,12,40,5,0,4,12,25,"MF,FW"
227,Adam Randell,"2,760",7,88,69.7,50.5,46.7,643,34,48,2023-2024,22,eng ENG,Plymouth Argyle,eng Championship,45,"2,760",30.7,30,15,1,3,2,5,3,0,0,0,823,1181,69.7,47,88,16,3,114,15835,4328,324,420,77.1,354,420,84.3,126,283,44.5,88,58,16,2,5,5,2,7,5,0,1,0,0,1,643,3288,1518,34,27,6,50,26,844,75,30,14,46.7,12,40,48,34,18,23,7,22,44,50,22,39,18,21,34,82,44,1,46,45,50.5,MF
228,Will Vaulks,"2,354",6,88,68.8,68.2,66.7,668,51,82,2023-2024,29,wls WAL,Sheffield Weds,eng Championship,34,"2,354",26.2,25,9,8,0,3,3,0,0,0,0,1095,1592,68.8,49,94,16,6,98,21604,6944,434,498,87.1,451,610,73.9,186,410,45.4,88,47,36,2,1,1,1,6,2,4,0,0,0,0,668,1927,823,4,8,2,32,13,857,36,15,10,66.7,5,33.3,82,48,43,35,4,44,100,44,56,43,8,35,51,133,49,1,58,27,68.2,MF
229,Koji Miyoshi,"2,496",7,102,69.2,21.6,48.1,677,22,35,2023-2024,26,jp JPN,Birmingham City,eng Championship,43,"2,496",27.7,29,14,3,6,6,12,6,0,0,0,576,832,69.2,56,77,43,6,111,9502,3667,294,366,80.3,197,264,74.6,60,120,50,102,73,8,7,9,3,2,7,5,0,0,1,1,0,677,3850,1824,62,44,22,85,49,788,154,52,25,48.1,23,44.2,35,26,15,16,4,17,49,34.7,32,36,7,29,22,57,15,0,8,29,21.6,"FW,MF"
230,George Hirst,"1,762",7,41,65.5,44.7,23.8,315,2,3,2023-2024,24,eng ENG,Ipswich Town,eng Championship,26,"1,762",19.6,24,2,0,7,6,13,6,1,1,0,213,325,65.5,25,19,5,0,29,2885,435,130,183,71,60,92,65.2,9,14,64.3,41,35,0,2,3,1,0,7,7,0,0,0,0,0,315,1490,513,19,17,16,70,24,429,123,21,5,23.8,15,71.4,3,1,0,1,2,0,5,0,5,8,3,5,2,5,7,0,38,47,44.7,FW
231,Ben Sheaf,"2,590",7,99,83.9,43.5,53,1333,42,106,2023-2024,25,eng ENG,Coventry City,eng Championship,31,"2,590",28.8,30,1,0,3,0,3,3,0,0,0,1569,1870,83.9,33,193,41,5,240,27039,9126,723,814,88.8,653,738,88.5,158,231,68.4,99,75,8,5,5,4,2,7,5,0,1,0,1,0,1333,6531,3525,63,58,7,48,34,1618,63,66,35,53,27,40.9,106,60,45,56,5,47,84,56,37,45,10,35,42,148,23,2,20,26,43.5,MF
232,Ben Whiteman,"2,332",4,56,79.2,61,33.3,708,42,38,2023-2024,27,eng ENG,Preston,eng Championship,30,"2,332",25.9,25,5,1,3,2,5,3,0,0,0,1003,1266,79.2,22,101,15,1,118,19880,5738,350,385,90.9,487,556,87.6,150,278,54,56,36,16,0,3,0,1,4,2,1,0,0,0,1,708,2727,1049,11,8,6,16,5,875,16,6,2,33.3,4,66.7,38,19,20,14,4,26,46,56.5,20,24,13,11,42,80,50,0,25,16,61,MF
233,Matt Phillips,"1,527",4,47,69.9,40,35.3,459,14,26,2023-2024,32,sct SCO,West Brom,eng Championship,26,"1,527",17,19,7,1,3,3,6,3,0,0,0,397,568,69.9,25,20,19,7,41,6795,1709,206,246,83.7,146,192,76,35,79,44.3,47,31,7,4,3,2,0,4,3,1,0,0,0,0,459,3159,1417,60,33,14,38,27,532,126,51,18,35.3,30,58.8,26,13,12,9,5,16,25,64,9,17,2,15,14,40,21,0,14,21,40,"DF,FW"
234,Ryan Hardie,"2,833",10,66,58.9,40.1,53.5,316,7,10,2023-2024,26,sct SCO,Plymouth Argyle,eng Championship,40,"2,833",31.5,33,7,0,12,4,16,12,0,0,0,216,367,58.9,27,17,7,2,24,2860,690,137,204,67.2,54,90,60,11,18,61.1,66,37,3,11,12,2,1,10,6,1,1,2,0,0,316,2222,1104,59,18,41,68,24,423,151,43,23,53.5,18,41.9,10,4,1,4,5,2,13,15.4,11,22,4,18,7,17,13,0,77,115,40.1,FW
235,Hamza Choudhury,"1,472",4,23,90.2,63.6,77.8,785,28,44,2023-2024,25,eng ENG,Leicester City,eng Championship,34,"1,472",16.4,15,19,12,0,1,1,0,0,0,0,1110,1230,90.2,7,79,1,0,62,17050,4572,601,622,96.6,447,502,89,44,72,61.1,23,19,4,0,0,0,0,4,3,1,0,0,0,0,785,2908,1396,13,25,1,7,12,944,4,9,7,77.8,2,22.2,44,32,20,22,2,18,43,41.9,25,27,10,17,28,72,37,0,14,8,63.6,"DF,MF"
236,Mehdi Léris,"1,586",4,45,66,50.3,35.4,460,14,36,2023-2024,25,dz ALG,Stoke City,eng Championship,30,"1,586",17.6,18,12,8,2,2,4,2,0,0,0,405,614,66,20,33,16,8,48,6305,1771,232,293,79.2,132,209,63.2,29,58,50,45,35,1,3,3,2,1,4,4,0,0,0,0,0,460,2539,805,30,21,10,71,21,554,132,48,17,35.4,27,56.3,36,18,10,14,12,13,37,35.1,24,30,6,24,14,50,25,0,74,73,50.3,"FW,MF"
237,Cyrus Christie,"1,292",5,29,80.5,52.4,51.5,615,12,19,2023-2024,30,ie IRL,Hull City,eng Championship,27,"1,292",14.4,12,15,9,0,2,2,0,0,0,0,781,970,80.5,10,72,13,2,84,12571,4516,420,465,90.3,307,380,80.8,42,90,46.7,29,23,1,3,2,0,0,5,5,0,0,0,0,0,615,3109,1678,36,18,7,28,7,729,59,33,17,51.5,13,39.4,19,9,8,7,4,9,23,39.1,14,23,8,15,12,31,40,0,22,20,52.4,"DF,MF"
238,Bambo Diaby,"2,266",1,14,83.6,63.6,50,651,24,31,2023-2024,25,sn SEN,Sheffield Weds,eng Championship,34,"2,266",25.2,26,8,4,0,1,1,0,0,0,0,842,1007,83.6,6,27,0,0,30,15759,5339,294,334,88,474,523,90.6,64,123,52,14,11,0,0,1,2,0,1,0,0,0,1,0,0,651,3020,1448,5,3,0,19,4,732,5,12,6,50,4,33.3,31,21,20,9,2,18,28,64.3,10,34,21,13,24,55,98,1,56,32,63.6,DF
239,Luke O'Nien,"3,870",2,46,88,60.6,57.1,2151,63,65,2023-2024,28,eng ENG,Sunderland,eng Championship,43,"3,870",43,43,0,0,2,0,2,2,0,0,0,2855,3246,88,15,205,11,6,191,55857,21580,1000,1069,93.5,1474,1576,93.5,346,523,66.2,46,39,4,0,2,0,1,2,1,1,0,0,0,0,2151,11437,6422,25,24,1,30,7,2462,22,21,12,57.1,5,23.8,65,39,37,26,2,31,52,59.6,21,39,21,18,63,128,132,0,80,52,60.6,DF
240,Matt Grimes,"4,140",11,128,86.6,52.6,45.2,2222,38,79,2023-2024,28,eng ENG,Swansea City,eng Championship,46,"4,140",46,46,0,0,4,5,9,2,2,3,1,3327,3840,86.6,54,348,46,9,346,55025,17204,1555,1679,92.6,1450,1595,90.9,224,394,56.9,128,101,18,0,3,4,2,11,9,1,0,0,0,1,2222,11137,5879,75,59,1,34,20,3050,56,42,19,45.2,18,42.9,79,46,25,43,11,42,75,56,33,42,21,21,38,117,57,1,41,37,52.6,MF
241,Ethan Laird,"1,994",3,55,70.5,60.4,37.5,593,40,68,2023-2024,22,eng ENG,Birmingham City,eng Championship,25,"1,994",22.2,24,1,2,0,1,1,0,0,0,0,718,1019,70.5,24,47,17,7,65,11518,4540,363,447,81.2,308,440,70,32,82,39,55,40,3,5,1,4,2,3,2,0,0,0,1,0,593,3977,2090,74,37,21,47,19,649,96,80,30,37.5,40,50,68,41,36,22,10,35,47,74.5,12,35,13,22,40,108,56,2,64,42,60.4,DF
242,Marcus Forss,"1,117",1,24,66.4,31,50,218,7,16,2023-2024,24,fi FIN,Middlesbrough,eng Championship,21,"1,117",12.4,12,9,0,7,2,9,6,1,1,0,150,226,66.4,13,3,13,4,14,1849,430,95,118,80.5,43,63,68.3,1,8,12.5,24,17,0,4,3,0,0,1,1,0,0,0,0,0,218,1214,516,27,7,15,37,15,263,98,16,8,50,6,37.5,16,11,3,7,6,9,16,56.3,7,12,1,11,7,23,5,0,9,20,31,FW
243,Pierre Ekwah Elimby,"3,014",5,66,85.3,42.6,64.7,1358,36,58,2023-2024,21,fr FRA,Sunderland,eng Championship,40,"3,014",33.5,37,3,1,5,2,7,5,0,0,0,1582,1854,85.3,22,185,27,4,216,25785,7861,789,878,89.9,629,700,89.9,112,173,64.7,66,48,7,2,5,2,2,5,2,1,1,0,0,1,1358,6150,2623,25,36,0,34,29,1570,35,34,22,64.7,11,32.4,58,30,22,28,8,32,60,53.3,28,45,10,35,36,94,38,0,23,31,42.6,MF
244,Ryan Manning,"2,744",7,118,84.5,60,28.6,1636,24,56,2023-2024,27,ie IRL,Southampton,eng Championship,37,"2,744",30.5,29,8,7,0,2,2,0,0,0,0,2534,3000,84.5,56,234,54,10,274,40011,12537,1362,1452,93.8,982,1121,87.6,148,328,45.1,118,79,32,0,3,2,2,7,5,1,0,0,1,0,1636,7282,3947,68,70,4,19,12,2267,139,35,10,28.6,23,65.7,56,41,28,21,7,29,50,58,21,19,5,14,24,80,52,1,33,22,60,DF
245,George Honeyman,"2,081",5,58,70.7,16.2,53.3,576,26,70,2023-2024,28,eng ENG,Millwall,eng Championship,31,"2,081",23.1,26,5,6,0,2,2,0,0,0,0,648,916,70.7,27,63,16,7,84,10617,3386,355,395,89.9,199,278,71.6,67,168,39.9,58,35,16,0,1,5,1,5,4,1,0,0,0,0,576,2691,1089,25,23,3,31,21,647,62,15,8,53.3,6,40,70,45,26,34,10,31,70,44.3,39,28,0,28,26,96,29,2,6,31,16.2,MF
246,Seb Revan,"2,733",4,40,66.6,41.2,37,665,30,62,2023-2024,20,eng ENG,Rotherham Utd,eng Championship,36,"2,733",30.4,28,8,2,1,2,3,1,0,0,0,677,1017,66.6,18,48,21,15,64,11923,4722,315,385,81.8,267,378,70.6,74,183,40.4,40,30,3,3,2,1,1,4,3,0,1,0,0,0,665,3904,1910,53,26,11,35,30,666,89,46,17,37,28,60.9,62,37,44,14,4,34,66,51.5,32,50,10,40,30,92,93,2,35,50,41.2,DF
247,Cafú,"1,799",7,55,74.2,33.3,40.9,479,15,15,2023-2024,30,pt POR,Rotherham Utd,eng Championship,32,"1,799",20,20,12,1,2,3,5,1,1,1,0,534,720,74.2,30,45,13,3,56,8687,2228,290,328,88.4,147,197,74.6,65,134,48.5,55,30,18,0,4,3,0,7,5,2,0,0,0,0,479,2215,885,23,22,2,25,23,551,42,22,9,40.9,11,50,15,10,3,9,3,7,12,58.3,5,11,1,10,15,30,8,0,6,12,33.3,MF
248,Leif Davis,"3,781",29,209,71.1,59.5,35.9,1166,45,76,2023-2024,23,eng ENG,Ipswich Town,eng Championship,43,"3,781",42,43,0,0,2,18,20,2,0,0,0,1649,2318,71.1,125,92,69,25,144,29944,12396,703,815,86.3,738,968,76.2,179,446,40.1,209,103,84,2,6,11,3,29,15,7,0,4,3,0,1166,6131,3110,101,63,16,72,14,1328,281,39,14,35.9,21,53.8,76,57,43,26,7,53,81,65.4,28,44,11,33,45,121,66,0,44,30,59.5,DF
249,Allan Campbell,724,3,17,80.7,38.9,57.1,148,10,20,2023-2024,25,sct SCO,Millwall,eng Championship,12,724,8,9,3,14,0,2,2,0,0,0,0,209,259,80.7,7,15,7,2,22,3064,686,115,139,82.7,77,92,83.7,7,12,58.3,17,16,0,1,0,0,0,3,2,0,1,0,0,0,148,542,184,1,1,2,9,6,192,16,7,4,57.1,3,42.9,20,12,5,13,2,11,21,52.4,10,16,5,11,10,30,6,0,7,11,38.9,MF
250,Keshi Anderson,"1,021",6,55,74.4,16.2,43.6,351,7,14,2023-2024,28,eng ENG,Birmingham City,eng Championship,20,"1,021",11.3,12,8,5,0,2,2,0,0,0,0,308,414,74.4,22,23,22,3,53,4951,1379,155,178,87.1,110,135,81.5,26,56,46.4,55,36,6,3,5,3,2,6,3,0,0,2,0,1,351,2569,1238,45,29,15,31,23,384,69,39,17,43.6,20,51.3,14,7,7,4,3,5,14,35.7,9,12,0,12,7,21,12,0,6,31,16.2,"FW,MF"
251,Dennis Praet,618,4,26,85.2,42.9,62.5,260,5,3,2023-2024,29,be BEL,Leicester City,eng Championship,17,618,6.9,6,11,7,0,1,1,0,0,0,0,282,331,85.2,15,13,8,3,32,4223,758,152,162,93.8,111,130,85.4,10,17,58.8,26,23,0,2,0,1,0,4,3,0,0,0,1,0,260,1096,406,10,6,4,10,2,307,51,8,5,62.5,1,12.5,3,1,1,1,1,2,3,66.7,1,3,0,3,5,8,12,0,6,8,42.9,MF
252,Romain Esse,744,0,26,68.2,22.2,41.7,250,7,23,2023-2024,18,eng ENG,Millwall,eng Championship,25,744,8.3,6,19,20,2,0,2,2,0,0,0,229,336,68.2,11,28,10,2,36,3483,1002,121,147,82.3,78,109,71.6,14,40,35,26,17,2,3,3,1,0,0,0,0,0,0,0,0,250,1011,364,6,12,2,31,12,293,51,36,15,41.7,18,50,23,13,12,7,4,9,19,47.4,10,11,1,10,7,30,4,0,8,28,22.2,"MF,FW"
