,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
411,Giorgos Kyriakopoulos,"1,470",6,46,76.9,33.3,52.1,605,15,34,2022-2023,26,gr GRE,2 Teams,it Serie A,24,"1,470",16.3,17,7,8,1,3,4,1,0,0,0,618,804,76.9,23,45,25,15,55,10334,4315,325,358,90.8,208,253,82.2,70,146,47.9,46,34,4,3,2,2,1,6,4,1,0,1,0,0,605,3610,2082,38,30,6,27,26,664,96,48,25,52.1,19,39.6,34,14,11,14,9,20,37,54.1,17,21,3,18,15,49,22,1,12,24,33.3,"DF,FW"
412,Juan Cuadrado,"2,078",6,78,84.1,45.8,42.4,914,24,50,2022-2023,34,co COL,Juventus,it Serie A,31,"2,078",23.1,24,7,0,1,3,4,1,0,0,0,1113,1323,84.1,42,62,24,10,92,21481,5507,468,520,90,460,526,87.5,170,231,73.6,78,43,20,5,3,7,0,6,2,2,0,0,2,0,914,4703,2541,48,35,20,35,14,1057,125,59,25,42.4,22,37.3,50,34,34,13,3,27,65,41.5,38,15,2,13,24,74,32,0,11,13,45.8,"DF,FW"
413,Mário Rui,"1,749",13,87,81.2,34.2,50,1101,15,34,2022-2023,31,pt POR,Napoli,it Serie A,22,"1,749",19.4,21,1,8,0,6,6,0,0,0,0,1408,1734,81.2,46,146,54,17,153,25486,8770,685,748,91.6,520,625,83.2,180,290,62.1,87,63,21,1,0,1,1,13,11,1,0,0,0,1,1101,4711,2976,52,56,2,10,7,1243,97,16,8,50,5,31.3,34,22,17,13,4,20,41,48.8,21,17,4,13,15,49,24,1,13,25,34.2,DF
414,Norbert Gyömbér,"1,740",3,11,83.5,64.3,66.7,444,35,32,2022-2023,30,sk SVK,Salernitana,it Serie A,27,"1,740",19.3,23,4,3,0,1,1,0,0,0,0,621,744,83.5,3,32,2,1,45,11217,4343,231,258,89.5,322,362,89,56,103,54.4,11,8,1,0,1,0,1,3,2,0,0,1,0,0,444,2200,848,5,1,0,2,1,481,2,3,2,66.7,1,33.3,32,23,25,6,1,16,24,66.7,8,33,22,11,35,67,92,0,45,25,64.3,DF
415,Mehdi Bourabia,"2,771",7,80,76.5,39.6,43.8,810,32,41,2022-2023,30,ma MAR,Spezia,it Serie A,37,"2,771",30.8,36,1,1,1,3,4,1,0,0,0,981,1282,76.5,37,94,32,10,113,15009,4832,509,595,85.5,365,446,81.8,64,133,48.1,80,59,7,6,4,1,3,7,6,0,0,1,0,0,810,3731,1777,37,30,5,54,27,956,58,64,28,43.8,32,50,41,20,13,22,6,19,41,46.3,22,39,12,27,32,73,57,0,21,32,39.6,MF
416,Alex Sandro,"1,787",3,36,86.1,63.9,67.9,763,15,35,2022-2023,31,br BRA,Juventus,it Serie A,25,"1,787",19.9,21,4,8,0,1,1,0,0,0,0,1081,1256,86.1,12,93,9,3,97,19560,6667,466,504,92.5,477,532,89.7,120,172,69.8,36,32,0,2,0,1,1,3,3,0,0,0,0,0,763,4257,2489,51,36,3,26,17,901,25,28,19,67.9,4,14.3,35,20,16,16,3,15,22,68.2,7,27,10,17,15,50,64,1,39,22,63.9,DF
417,Sandro Tonali,"2,713",13,101,75.7,45.5,39.1,937,25,64,2022-2023,22,it ITA,Milan,it Serie A,34,"2,713",30.1,30,4,2,2,7,9,2,0,0,0,1185,1565,75.7,62,124,29,8,159,21009,6485,526,610,86.2,482,583,82.7,139,278,50,101,62,26,2,6,2,3,13,9,1,1,1,0,1,937,5641,2809,61,40,2,41,9,1154,86,23,9,39.1,10,43.5,64,41,35,24,5,27,44,61.4,17,34,9,25,25,89,26,1,15,18,45.5,MF
418,Kristjan Asllani,592,1,22,88,0,40,331,6,11,2022-2023,20,al ALB,Inter,it Serie A,20,592,6.6,5,15,18,0,0,0,0,0,0,0,402,457,88,11,27,6,1,29,7554,2029,188,192,97.9,148,161,91.9,61,93,65.6,22,11,9,1,0,1,0,1,1,0,0,0,0,0,331,1588,634,6,9,1,3,2,389,6,5,2,40,3,60,11,5,1,8,2,7,10,70,3,3,1,2,6,17,4,0,0,4,0,MF
419,Martin Erlic,"2,330",0,10,85.8,55.1,50,912,31,27,2022-2023,24,hr CRO,Sassuolo,it Serie A,28,"2,330",25.9,26,2,8,0,0,0,0,0,0,0,1111,1295,85.8,2,48,3,0,65,22928,7861,323,360,89.7,609,665,91.6,168,245,68.6,10,8,0,0,1,0,1,0,0,0,0,0,0,0,912,4147,2132,7,2,1,13,1,964,1,2,1,50,1,50,27,16,18,8,1,10,23,43.5,13,36,23,13,31,58,120,1,49,40,55.1,DF
420,Tommaso Baldanzi,"1,772",4,60,82.5,25,38.3,548,2,25,2022-2023,19,it ITA,Empoli,it Serie A,26,"1,772",19.7,24,2,5,4,0,4,4,0,0,0,534,647,82.5,23,38,17,1,69,7465,1747,307,332,92.5,175,206,85,19,41,46.3,60,38,2,7,5,8,0,4,4,0,0,0,0,0,548,3500,1772,57,51,14,33,15,600,94,60,23,38.3,30,50,25,12,9,13,3,7,32,21.9,25,21,1,20,2,27,5,0,3,9,25,MF
