,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1411,Diego Llorente,"1,204",1,7,82.9,57.9,75,508,20,34,2020-2021,26,es ESP,Leeds United,eng Premier League,15,"1,204",13.4,14,1,3,1,0,1,1,0,0,0,598,721,82.9,4,21,2,0,26,11725,3380,170,196,86.7,368,412,89.3,52,90,57.8,7,6,0,0,1,0,0,1,1,0,0,0,0,0,508,3145,2045,7,4,0,11,7,530,1,8,6,75,2,25,34,21,21,13,0,19,32,59.4,13,18,13,5,20,54,40,2,33,24,57.9,DF
1412,Josh Maja,810,0,19,85.1,31.6,53.3,150,4,7,2020-2021,21,ng NGA,Fulham,eng Premier League,15,810,9,9,6,2,3,0,3,2,1,1,0,154,181,85.1,7,7,4,0,15,2069,213,86,97,88.7,45,48,93.8,8,10,80,19,14,0,3,2,0,0,0,0,0,0,0,0,0,150,600,168,5,4,2,26,13,199,33,15,8,53.3,7,46.7,7,4,0,3,4,4,10,40,6,3,1,2,4,11,1,0,12,26,31.6,FW
1413,Bukayo Saka,"2,553",12,108,73.9,23.6,52.9,905,25,25,2020-2021,18,eng ENG,Arsenal,eng Premier League,32,"2,553",28.4,30,2,4,5,3,8,5,0,0,0,858,1161,73.9,38,55,31,9,101,11752,2855,525,606,86.6,242,326,74.2,40,116,34.5,108,71,12,8,9,8,0,12,9,0,1,0,2,0,905,5219,2850,85,53,36,75,42,1098,269,87,46,52.9,41,47.1,25,16,10,13,2,11,40,27.5,29,21,2,19,25,50,24,0,13,42,23.6,"FW,MF"
1414,João Cancelo,"2,299",12,82,85.3,50.8,58,1472,41,68,2020-2021,26,pt POR,Manchester City,eng Premier League,28,"2,299",25.5,27,1,6,2,3,5,2,0,0,0,1815,2128,85.3,42,142,68,8,200,27535,7458,1038,1117,92.9,603,711,84.8,117,180,65,82,64,4,12,1,1,0,12,8,1,1,1,1,0,1472,6848,3454,80,74,24,36,21,1696,150,81,47,58,34,42,68,41,42,19,7,43,83,51.8,40,23,2,21,41,109,33,2,30,29,50.8,"DF,MF"
1415,Pablo Hernández,427,4,29,74.2,0,90.9,257,0,5,2020-2021,35,es ESP,Leeds United,eng Premier League,16,427,4.7,3,13,10,0,2,2,0,0,0,0,299,403,74.2,6,55,19,0,70,5225,1877,142,165,86.1,106,134,79.1,35,57,61.4,29,21,0,1,5,1,1,4,3,0,0,0,1,0,257,1708,996,33,19,3,9,1,348,34,11,10,90.9,1,9.1,5,3,2,1,2,5,16,31.3,11,2,0,2,0,5,0,1,0,2,0,MF
1416,Dani Ceballos,"1,615",5,68,86,38.1,68.4,964,35,37,2020-2021,23,es ESP,Arsenal,eng Premier League,25,"1,615",17.9,17,8,10,0,3,3,0,0,0,0,1126,1310,86,27,125,18,4,150,19849,5172,504,559,90.2,476,521,91.4,118,165,71.5,68,60,3,1,1,2,1,5,4,0,0,1,0,0,964,6293,3308,54,49,3,23,15,1090,52,38,26,68.4,12,31.6,37,22,20,11,6,21,51,41.2,30,23,6,17,35,72,14,1,8,13,38.1,MF
1417,Ryan Fredericks,569,0,21,72.7,31.6,42.9,154,11,9,2020-2021,27,eng ENG,West Ham,eng Premier League,14,569,6.3,6,8,15,1,1,2,1,0,0,0,205,282,72.7,12,17,10,5,20,2766,1080,128,147,87.1,62,87,71.3,7,23,30.4,21,16,0,2,1,1,1,0,0,0,0,0,0,0,154,758,454,11,8,2,3,3,198,39,7,3,42.9,4,57.1,9,5,5,4,0,3,7,42.9,4,6,2,4,11,20,20,0,6,13,31.6,"DF,FW"
1418,David Luiz,"1,396",0,14,82.5,72.9,75,766,16,12,2020-2021,33,br BRA,Arsenal,eng Premier League,20,"1,396",15.5,17,3,2,1,0,1,1,0,0,0,836,1013,82.5,2,66,9,0,68,17006,5726,254,278,91.4,464,502,92.4,102,192,53.1,14,10,0,1,2,1,0,0,0,0,0,0,0,0,766,5053,3047,22,15,2,4,2,843,3,4,3,75,1,25,12,9,5,7,0,4,4,100,0,16,9,7,16,28,50,2,35,13,72.9,DF
1419,Joelinton,"1,983",7,54,71.4,40.7,55.2,513,9,33,2020-2021,23,br BRA,Newcastle Utd,eng Premier League,31,"1,983",22,23,8,6,4,2,6,3,1,1,0,427,598,71.4,17,24,9,1,39,5385,1019,257,331,77.6,115,152,75.7,14,23,60.9,54,33,0,6,4,9,2,7,3,0,2,1,1,0,513,2672,1033,34,21,13,80,42,650,104,67,37,55.2,30,44.8,33,21,7,21,5,14,37,37.8,23,30,2,28,9,42,24,0,81,118,40.7,"FW,MF"
1420,Conor Gallagher,"2,531",2,46,76.8,37.9,54.5,673,27,81,2020-2021,20,eng ENG,West Brom,eng Premier League,30,"2,531",28.1,28,2,2,2,2,4,2,0,0,0,737,960,76.8,20,75,12,1,97,12114,2989,361,421,85.7,252,303,83.2,81,146,55.5,46,29,7,3,1,4,2,2,1,1,0,0,0,0,673,3774,1408,32,27,11,62,36,757,59,55,30,54.5,25,45.5,81,41,30,39,12,29,97,29.9,68,47,8,39,27,108,31,0,22,36,37.9,MF
1421,Filip Krovinović,546,0,20,81.8,41.2,88.9,212,4,13,2020-2021,24,hr CRO,West Brom,eng Premier League,11,546,6.1,5,6,5,0,0,0,0,0,0,0,306,374,81.8,5,44,8,0,41,4854,1527,153,176,86.9,111,129,86,25,36,69.4,20,13,3,3,0,1,0,0,0,0,0,0,0,0,212,1387,750,15,11,0,12,5,289,21,9,8,88.9,1,11.1,13,10,6,5,2,6,18,33.3,12,2,0,2,4,17,2,0,7,10,41.2,MF
1422,Adam Webster,"2,594",1,28,80.8,59.7,100,1309,47,29,2020-2021,25,eng ENG,Brighton,eng Premier League,29,"2,594",28.8,29,0,2,1,0,1,1,0,0,0,1508,1866,80.8,5,125,7,0,133,28793,10639,528,620,85.2,805,912,88.3,153,277,55.2,28,24,0,0,1,2,1,1,1,0,0,0,0,0,1309,8566,5757,42,36,2,27,6,1466,4,17,17,100,0,0,29,16,15,10,4,12,25,48,13,29,16,13,47,76,92,3,77,52,59.7,DF
1423,Bertrand Traoré,"2,317",9,83,70.4,50.8,53.6,695,15,26,2020-2021,24,bf BFA,Aston Villa,eng Premier League,36,"2,317",25.7,29,7,0,7,6,13,7,0,0,0,569,808,70.4,35,32,26,5,77,9814,2435,288,352,81.8,184,245,75.1,77,150,51.3,83,43,12,12,7,8,1,9,6,1,0,0,1,1,695,4075,1679,51,38,28,69,26,770,125,97,52,53.6,45,46.4,26,10,8,10,8,10,34,29.4,24,23,1,22,15,41,14,1,32,31,50.8,FW
1424,Callum Wilson,"2,084",11,51,67.4,31.6,60.5,361,7,12,2020-2021,28,eng ENG,Newcastle Utd,eng Premier League,26,"2,084",23.2,23,3,1,12,5,17,8,4,4,0,242,359,67.4,17,14,13,0,32,2900,595,148,197,75.1,62,90,68.9,5,8,62.5,51,30,0,3,3,15,0,11,5,0,0,3,3,0,361,2248,985,42,29,24,73,39,452,116,43,26,60.5,17,39.5,12,5,1,6,5,2,12,16.7,10,10,3,7,7,19,14,0,43,93,31.6,FW
1425,Michael Keane,"2,991",2,26,87,69.4,57.1,1333,51,28,2020-2021,27,eng ENG,Everton,eng Premier League,35,"2,991",33.2,33,2,2,3,1,4,3,0,0,0,1691,1943,87,7,94,5,0,78,33042,12033,520,576,90.3,952,1020,93.3,183,289,63.3,26,25,0,0,1,0,0,2,2,0,0,0,0,0,1333,6968,4025,14,5,0,7,5,1571,3,7,4,57.1,3,42.9,28,15,20,8,0,14,31,45.2,17,46,33,13,51,79,161,0,109,48,69.4,DF
1426,Kean Bryan,"1,004",0,8,68.5,62,60,293,13,20,2020-2021,23,eng ENG,Sheffield Utd,eng Premier League,13,"1,004",11.2,12,1,10,1,0,1,1,0,0,0,333,486,68.5,4,24,3,2,22,5901,2652,151,179,84.4,140,183,76.5,32,94,34,8,7,0,0,1,0,0,0,0,0,0,0,0,0,293,1300,682,7,6,0,10,1,322,18,5,3,60,2,40,20,10,9,11,0,9,19,47.4,10,16,10,6,13,33,39,1,31,19,62,DF
1427,Sadio Mané,"2,810",16,141,75,35.7,56.9,1061,15,48,2020-2021,28,sn SEN,Liverpool,eng Premier League,35,"2,810",31.2,31,4,0,11,7,18,11,0,0,0,812,1082,75,61,41,66,7,112,11380,2510,499,589,84.7,218,289,75.4,48,70,68.6,141,95,1,15,9,18,3,16,9,0,0,3,2,2,1061,7394,3501,142,88,62,101,61,1266,366,144,82,56.9,61,42.4,48,30,6,22,20,12,33,36.4,21,30,0,30,15,63,11,0,35,63,35.7,FW
1428,Tosin Adarabioyo,"2,953",1,18,85.9,68.3,78.6,1337,42,37,2020-2021,22,eng ENG,Fulham,eng Premier League,33,"2,953",32.8,33,0,1,0,0,0,0,0,0,0,1647,1918,85.9,5,71,5,0,75,33255,12650,484,551,87.8,949,1008,94.1,196,318,61.6,18,18,0,0,0,0,0,1,1,0,0,0,0,0,1337,5844,3132,5,5,0,12,5,1522,3,14,11,78.6,3,21.4,37,19,30,6,1,19,40,47.5,21,26,20,6,42,79,197,2,82,38,68.3,DF
1429,Fabian Schär,"1,246",0,9,76.2,40,50,413,27,13,2020-2021,28,ch SUI,Newcastle Utd,eng Premier League,18,"1,246",13.8,13,5,0,1,0,1,0,1,1,0,468,614,76.2,0,39,10,0,41,9712,4248,173,188,92,207,244,84.8,82,161,50.9,9,6,1,0,1,1,0,0,0,0,0,0,0,0,413,2280,1410,6,9,0,4,5,433,0,14,7,50,7,50,13,4,8,5,0,7,19,36.8,12,19,12,7,27,40,52,1,16,24,40,DF
1430,Kelechi Iheanacho,"1,459",3,52,78.1,15.6,72.7,452,2,12,2020-2021,23,ng NGA,Leicester City,eng Premier League,25,"1,459",16.2,16,9,13,12,2,14,12,0,1,1,407,521,78.1,28,22,20,4,41,5159,839,245,283,86.6,94,115,81.7,21,39,53.8,52,40,0,7,4,1,0,3,2,0,1,0,0,0,452,2276,920,31,25,10,57,34,580,124,44,32,72.7,12,27.3,12,5,2,4,6,4,17,23.5,13,14,0,14,2,14,1,1,7,38,15.6,FW
1431,Daniel James,910,2,17,76.3,25,47.8,245,0,15,2020-2021,22,wls WAL,Manchester Utd,eng Premier League,15,910,10.1,11,4,12,3,1,4,3,0,0,0,238,312,76.3,10,8,13,2,32,2956,698,148,176,84.1,66,85,77.6,4,7,57.1,17,15,0,0,1,1,0,2,2,0,0,0,0,0,245,1810,1059,36,23,7,21,9,304,84,23,11,47.8,12,52.2,15,9,4,7,4,3,18,16.7,15,10,1,9,0,15,6,0,5,15,25,FW
1432,Isaac Hayden,"1,942",0,21,78.8,62.2,70,465,43,52,2020-2021,25,eng ENG,Newcastle Utd,eng Premier League,24,"1,942",21.6,22,2,3,0,0,0,0,0,0,0,657,834,78.8,7,44,4,2,47,11000,2618,288,334,86.2,301,348,86.5,42,79,53.2,21,17,0,1,1,2,0,0,0,0,0,0,0,0,465,1597,578,7,12,0,20,14,532,20,10,7,70,3,30,52,29,23,22,7,14,35,40,21,32,9,23,43,95,47,0,56,34,62.2,"MF,DF"
1433,Charlie Taylor,"2,426",3,31,68.7,56.5,53.2,765,29,48,2020-2021,26,eng ENG,Burnley,eng Premier League,29,"2,426",27,28,1,1,0,1,1,0,0,0,0,922,1342,68.7,12,71,25,18,73,15099,6380,496,563,88.1,308,437,70.5,94,261,36,31,21,0,2,2,6,0,3,2,0,0,0,1,0,765,5336,2392,62,53,4,21,9,846,68,47,25,53.2,22,46.8,48,28,30,15,3,25,46,54.3,21,36,19,17,29,77,87,2,39,30,56.5,DF
1434,Allan,"2,051",2,39,85,26.7,63.3,721,19,80,2020-2021,29,br BRA,Everton,eng Premier League,24,"2,051",22.8,23,1,2,0,0,0,0,0,0,0,908,1068,85,17,88,16,1,92,14950,4370,430,468,91.9,354,405,87.4,82,116,70.7,39,33,1,4,1,0,0,2,2,0,0,0,0,0,721,4220,2314,30,31,2,21,18,831,8,49,31,63.3,18,36.7,80,45,39,37,4,28,95,29.5,67,31,12,19,19,99,25,1,4,11,26.7,MF
1435,Trent Alexander-Arnold,"3,031",13,131,74.5,25.8,52.5,1992,49,56,2020-2021,21,eng ENG,Liverpool,eng Premier League,36,"3,031",33.7,34,2,0,2,7,9,2,0,0,0,2245,3015,74.5,77,193,101,29,251,40719,15754,1064,1184,89.9,897,1145,78.3,256,545,47,131,84,34,6,7,0,0,13,8,2,1,2,0,0,1992,9462,5442,98,95,24,31,22,2202,249,61,32,52.5,29,47.5,56,33,31,18,7,36,56,64.3,20,24,3,21,49,105,50,3,8,23,25.8,DF
1436,Kurt Zouma,"2,029",0,14,90.7,68.9,50,1280,28,16,2020-2021,25,fr FRA,Chelsea,eng Premier League,24,"2,029",22.5,22,2,11,5,0,5,5,0,0,0,1616,1781,90.7,4,77,2,0,74,30035,9304,591,631,93.7,870,915,95.1,128,189,67.7,14,11,0,0,3,0,0,0,0,0,0,0,0,0,1280,6049,3513,14,16,0,7,4,1527,8,4,2,50,2,50,16,10,8,6,2,4,8,50,4,13,9,4,28,44,93,0,84,38,68.9,DF
1437,Danny Welbeck,"1,545",5,53,79.8,32.8,54.5,248,7,12,2020-2021,29,eng ENG,Brighton,eng Premier League,24,"1,545",17.2,17,7,2,6,1,7,6,0,1,1,209,262,79.8,22,13,5,0,25,2565,548,142,163,87.1,44,52,84.6,5,9,55.6,53,35,0,2,8,8,0,5,2,0,0,1,2,0,248,1441,716,21,11,10,51,13,312,98,33,18,54.5,14,42.4,12,6,2,6,4,7,19,36.8,12,17,0,17,7,19,13,0,21,43,32.8,FW
1438,Dele Alli,620,0,22,79.7,42.1,44,276,7,18,2020-2021,24,eng ENG,Tottenham,eng Premier League,15,620,6.9,7,8,8,0,1,1,0,0,0,0,275,345,79.7,9,15,7,1,26,3878,882,151,177,85.3,99,109,90.8,9,20,45,22,19,0,0,1,1,1,0,0,0,0,0,0,0,276,1588,641,15,18,5,13,16,303,30,25,11,44,14,56,18,11,8,6,4,7,19,36.8,12,9,0,9,7,25,3,0,8,11,42.1,MF
1439,James McArthur,"1,466",3,23,80.9,61.8,73.7,488,23,57,2020-2021,32,sct SCO,Crystal Palace,eng Premier League,18,"1,466",16.3,17,1,1,0,2,2,0,0,0,0,643,795,80.9,15,59,6,0,80,10765,3322,310,359,86.4,270,307,87.9,47,79,59.5,23,21,0,0,0,1,1,3,3,0,0,0,0,0,488,2620,1178,15,21,1,17,10,532,29,19,14,73.7,5,26.3,57,32,25,27,5,15,39,38.5,24,28,3,25,23,80,31,0,21,13,61.8,MF
1440,Mason Holgate,"2,287",0,22,76.5,66.1,72.7,756,35,56,2020-2021,23,eng ENG,Everton,eng Premier League,28,"2,287",25.4,26,2,3,1,0,1,1,0,0,0,961,1256,76.5,8,55,12,4,57,19466,6920,321,360,89.2,494,599,82.5,137,257,53.3,22,15,3,0,0,3,1,0,0,0,0,0,0,0,756,3816,2160,21,9,0,14,6,871,36,11,8,72.7,3,27.3,56,36,31,18,7,20,50,40,30,37,13,24,35,91,90,3,39,20,66.1,DF
1441,Nélson Semedo,"2,983",7,70,80.3,48.2,60.2,1288,41,85,2020-2021,26,pt POR,Wolves,eng Premier League,34,"2,983",33.1,34,0,2,1,1,2,1,0,0,0,1586,1976,80.3,21,117,20,10,138,22838,6783,985,1082,91,459,581,79,92,167,55.1,70,56,7,2,3,1,1,7,6,0,0,1,0,0,1288,7892,4424,111,78,11,53,27,1419,155,103,62,60.2,41,39.8,85,48,53,23,9,42,72,58.3,30,30,10,20,41,126,78,2,41,44,48.2,"DF,MF"
1442,Sander Berge,"1,120",1,23,81.5,51.6,62.5,363,4,16,2020-2021,22,no NOR,Sheffield Utd,eng Premier League,15,"1,120",12.4,13,2,0,1,1,2,0,1,1,0,378,464,81.5,13,28,4,2,39,5944,1357,198,229,86.5,138,154,89.6,28,45,62.2,23,20,0,2,1,0,0,1,0,0,0,1,0,0,363,2831,1397,39,30,10,24,13,390,33,32,20,62.5,12,37.5,16,7,8,5,3,7,15,46.7,8,11,2,9,4,20,18,0,16,15,51.6,MF
1443,Max Kilman,"1,310",1,8,87.7,44.4,87.5,550,19,21,2020-2021,23,eng ENG,Wolves,eng Premier League,18,"1,310",14.6,14,4,19,0,1,1,0,0,0,0,664,757,87.7,5,45,2,0,46,11110,4141,292,314,93,330,355,93,31,71,43.7,8,6,0,0,1,0,1,1,1,0,0,0,0,0,550,2671,1676,11,7,0,4,2,628,2,8,7,87.5,1,12.5,21,14,13,4,4,8,14,57.1,6,17,8,9,19,40,46,0,20,25,44.4,DF
1444,Ben Chilwell,"2,286",10,66,77.8,53.5,59.3,1173,24,42,2020-2021,23,eng ENG,Chelsea,eng Premier League,27,"2,286",25.4,27,0,7,3,5,8,3,0,0,0,1431,1839,77.8,30,90,26,10,111,21008,6743,823,900,91.4,448,592,75.7,92,199,46.2,66,44,12,2,3,4,1,10,9,0,0,0,1,0,1173,6779,3594,94,68,9,34,19,1418,186,27,16,59.3,11,40.7,42,22,16,22,4,15,33,45.5,18,28,3,25,24,66,58,0,38,33,53.5,DF
1445,Matt Doherty,"1,240",2,21,78.1,66.2,29.4,486,23,29,2020-2021,28,ie IRL,Tottenham,eng Premier League,17,"1,240",13.8,13,4,11,0,2,2,0,0,0,0,657,841,78.1,11,25,15,7,42,9650,3462,363,410,88.5,229,298,76.8,33,65,50.8,21,18,0,1,0,2,0,2,2,0,0,0,0,0,486,2013,1050,18,20,1,19,9,592,68,17,5,29.4,12,70.6,29,15,15,10,4,13,33,39.4,20,20,5,15,23,52,46,0,49,25,66.2,DF
1446,Ryan Fraser,928,3,37,64.5,18.5,75,241,6,4,2020-2021,26,sct SCO,Newcastle Utd,eng Premier League,18,928,10.3,9,9,2,0,2,2,0,0,0,0,240,372,64.5,26,8,11,10,18,3641,1040,132,156,84.6,69,105,65.7,24,72,33.3,37,21,13,0,2,1,0,3,1,1,0,0,1,0,241,1378,660,21,14,4,12,5,292,71,4,3,75,1,25,4,1,3,1,0,2,5,40,3,1,0,1,6,10,7,0,5,22,18.5,"FW,MF"
1447,Pierre-Emerick Aubameyang,"2,332",7,48,74,37,48,525,7,12,2020-2021,31,ga GAB,Arsenal,eng Premier League,29,"2,332",25.9,26,3,3,10,3,13,8,2,2,0,499,674,74,22,29,22,4,66,6849,1366,319,380,83.9,137,197,69.5,24,38,63.2,48,40,0,3,2,3,0,7,6,0,1,0,0,0,525,3124,1692,65,29,28,39,19,703,195,25,12,48,13,52,12,8,7,4,1,3,20,15,17,18,0,18,7,19,17,0,34,58,37,FW
1448,Semi Ajayi,"2,780",2,14,72,57.8,55.6,536,42,40,2020-2021,26,ng NGA,West Brom,eng Premier League,33,"2,780",30.9,31,2,4,2,0,2,2,0,0,0,719,999,72,7,68,4,0,73,13941,6401,264,316,83.5,374,460,81.3,76,188,40.4,14,13,0,1,0,0,0,2,2,0,0,0,0,0,536,3098,1537,13,10,2,24,5,652,7,18,10,55.6,8,44.4,40,14,34,6,0,23,41,56.1,18,51,32,19,42,82,122,2,74,54,57.8,DF
1449,Giovani Lo Celso,945,4,32,77.6,48.3,40,390,7,28,2020-2021,24,ar ARG,Tottenham,eng Premier League,18,945,10.5,11,7,2,1,1,2,1,0,0,0,469,604,77.6,15,52,12,0,71,6897,2082,269,302,89.1,143,180,79.4,28,58,48.3,32,23,3,0,1,4,1,4,4,0,0,0,0,0,390,2360,1242,21,20,4,21,14,495,34,20,8,40,12,60,28,22,12,11,5,10,29,34.5,19,12,1,11,7,35,5,0,14,15,48.3,MF
1450,Rob Holding,"2,558",3,14,86.8,54.2,72.7,1350,24,43,2020-2021,24,eng ENG,Arsenal,eng Premier League,30,"2,558",28.4,28,2,5,0,1,1,0,0,0,0,1578,1819,86.8,4,123,6,0,114,31638,10249,470,510,92.2,912,989,92.2,183,283,64.7,14,13,0,0,0,0,1,3,3,0,0,0,0,0,1350,6434,3872,10,10,0,12,6,1486,1,11,8,72.7,3,27.3,43,20,28,13,2,17,35,48.6,18,37,27,10,24,67,120,0,71,60,54.2,DF
1451,Willian José,"1,110",1,27,79.7,43.3,72.7,205,1,2,2020-2021,28,br BRA,Wolves,eng Premier League,17,"1,110",12.3,12,5,2,1,0,1,1,0,0,0,244,306,79.7,12,14,3,0,15,3814,519,132,148,89.2,65,85,76.5,29,38,76.3,27,18,0,2,6,1,0,1,0,0,0,0,1,0,205,885,297,12,7,0,29,13,291,55,11,8,72.7,3,27.3,2,1,1,1,0,1,4,25,3,6,1,5,1,3,12,0,26,34,43.3,FW
