,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1636,Moses Simon,"2,177",7,76,72.3,18.8,44.4,654,8,15,2019-2020,24,ng NGA,Nantes,fr Ligue 1,26,"2,177",24.2,25,1,0,5,5,10,5,0,0,0,491,679,72.3,36,24,27,6,58,6479,1910,317,371,85.4,127,180,70.6,18,37,48.6,76,56,2,9,5,3,1,7,6,0,1,0,0,0,654,5292,3116,144,69,53,70,50,712,232,81,36,44.4,45,55.6,15,7,5,4,6,6,21,28.6,15,6,0,6,8,23,6,0,9,39,18.8,"FW,MF"
1637,Stanley N'Soki,"1,273",2,18,90,61.8,69.4,604,32,40,2019-2020,20,fr FRA,Nice,fr Ligue 1,17,"1,273",14.1,14,3,4,0,1,1,0,0,0,0,934,1038,90,7,69,4,1,109,15737,5454,433,464,93.3,436,478,91.2,55,72,76.4,18,14,1,1,1,1,0,2,2,0,0,0,0,0,604,3412,2107,25,18,1,12,5,809,18,36,25,69.4,11,30.6,40,29,24,16,0,23,42,54.8,19,14,6,8,32,72,37,0,21,13,61.8,DF
1638,Ludovic Blas,"1,845",6,64,78,32.7,57.8,607,14,26,2019-2020,21,fr FRA,Nantes,fr Ligue 1,24,"1,845",20.5,22,2,0,5,1,6,5,0,0,0,527,676,78,24,55,22,3,92,8810,2127,272,328,82.9,193,223,86.5,49,74,66.2,64,48,0,9,2,2,3,6,4,0,1,0,0,1,607,4578,1875,53,61,15,59,39,698,112,102,59,57.8,43,42.2,26,18,7,15,4,5,26,19.2,21,17,1,16,14,40,11,0,17,35,32.7,"FW,MF"
1639,Mathieu Dossevi,"1,751",4,80,62.4,19.4,56.4,614,14,32,2019-2020,31,tg TOG,Toulouse,fr Ligue 1,26,"1,751",19.5,20,6,0,1,2,3,1,0,0,0,460,737,62.4,49,26,30,18,57,7463,2489,252,317,79.5,131,198,66.2,56,136,41.2,80,41,29,7,2,1,0,4,3,0,1,0,0,0,614,4128,1973,91,56,14,53,34,635,163,55,31,56.4,24,43.6,32,20,7,17,8,15,30,50,15,17,0,17,14,46,7,0,6,25,19.4,"MF,FW"
1640,Moussa Doumbia,"1,718",3,71,77.2,17.4,48.2,644,9,16,2019-2020,24,ml MLI,Reims,fr Ligue 1,26,"1,718",19.1,22,4,0,2,1,3,1,1,1,0,532,689,77.2,25,41,17,4,79,8457,1732,310,369,84,148,185,80,54,82,65.9,71,50,2,7,6,6,0,3,2,0,0,0,1,0,644,4883,2528,102,67,31,67,32,695,159,83,40,48.2,43,51.8,16,8,5,6,5,7,24,29.2,17,14,1,13,9,25,5,0,4,19,17.4,"FW,MF"
1641,Thomas Basila,415,0,1,80.4,44.4,100,112,4,6,2019-2020,20,fr FRA,Nantes,fr Ligue 1,7,415,4.6,3,4,10,0,0,0,0,0,0,0,205,255,80.4,1,11,1,1,13,3747,1336,84,96,87.5,98,116,84.5,21,37,56.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112,494,247,4,2,0,2,1,174,8,1,1,100,0,0,6,3,2,4,0,4,4,100,0,0,0,0,4,10,14,0,4,5,44.4,DF
1642,Habib Diallo,"2,196",9,54,66.2,41.9,50,379,4,2,2019-2020,24,sn SEN,Metz,fr Ligue 1,26,"2,196",24.4,26,0,0,12,3,15,11,1,3,2,299,452,66.2,24,15,5,1,19,3903,528,168,236,71.2,93,125,74.4,10,18,55.6,54,34,0,8,7,5,0,9,5,0,3,1,0,0,379,2300,802,35,28,22,87,33,557,129,42,21,50,21,50,2,1,0,2,0,0,6,0,6,6,5,1,4,6,43,0,111,154,41.9,FW
1643,Pedro Mendes,"1,376",0,6,79.7,49,71.4,468,28,28,2019-2020,28,pt POR,Montpellier,fr Ligue 1,16,"1,376",15.3,16,0,0,1,0,1,1,0,0,0,576,723,79.7,2,67,3,1,64,12155,5046,185,211,87.7,298,328,90.9,89,159,56,6,4,0,0,1,0,1,0,0,0,0,0,0,0,468,2598,1671,19,7,1,6,4,549,3,7,5,71.4,2,28.6,28,17,15,13,0,15,24,62.5,9,19,12,7,28,56,42,1,24,25,49,DF
1644,Gabriel Magalhães,"2,087",1,18,81.9,64.8,100,999,22,41,2019-2020,21,br BRA,Lille,fr Ligue 1,24,"2,087",23.2,23,1,1,1,0,1,1,0,0,0,1236,1510,81.9,3,88,2,0,107,24124,8741,379,428,88.6,707,777,91,125,251,49.8,18,13,1,1,1,1,1,1,1,0,0,0,0,0,999,5173,3319,25,12,0,10,6,1171,3,2,2,100,0,0,41,29,27,11,3,15,22,68.2,7,27,18,9,22,63,86,2,81,44,64.8,DF
1645,Senou Coulibaly,666,0,5,81.3,66.7,100,274,10,14,2019-2020,24,ml MLI,Dijon,fr Ligue 1,10,666,7.4,9,1,9,0,0,0,0,0,0,0,326,401,81.3,1,16,1,0,16,7118,2954,89,101,88.1,173,198,87.4,62,97,63.9,5,4,1,0,0,0,0,0,0,0,0,0,0,0,274,1342,737,2,1,0,3,2,319,1,1,1,100,0,0,14,7,11,3,0,2,4,50,2,11,10,1,10,24,44,1,14,7,66.7,DF
1646,Neymar,"1,318",18,100,77.1,20,60.8,867,4,12,2019-2020,27,br BRA,Paris S-G,fr Ligue 1,15,"1,318",14.6,15,0,0,13,6,19,9,4,5,1,733,951,77.1,39,113,65,4,160,10867,3901,411,474,86.7,193,249,77.5,72,126,57.1,100,66,7,13,3,11,0,18,14,0,3,0,1,0,867,6326,3307,110,90,24,73,46,1042,159,148,90,60.8,58,39.2,12,7,1,9,2,3,21,14.3,18,10,0,10,4,16,1,0,1,4,20,"MF,FW"
