,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
810,Lucas Tousart,"1,962",0,38,71,46.4,57.9,490,35,42,2021-2022,24,fr FRA,Hertha BSC,de Bundesliga,30,"1,962",21.8,22,8,1,2,0,2,2,0,0,0,515,725,71,12,57,9,3,79,9175,3191,222,281,79,215,273,78.8,58,104,55.8,38,28,0,3,1,1,5,0,0,0,0,0,0,0,490,2926,1369,30,17,2,32,18,522,25,38,22,57.9,16,42.1,42,25,15,22,5,10,34,29.4,24,30,6,24,35,77,55,0,39,45,46.4,MF
811,Niko Gießelmann,"2,083",8,54,68.6,45.3,20,573,18,24,2021-2022,29,de GER,Union Berlin,de Bundesliga,28,"2,083",23.1,25,3,3,3,6,9,3,0,0,0,770,1123,68.6,29,65,18,14,80,14077,5678,336,389,86.4,328,473,69.3,95,201,47.3,54,28,18,2,5,1,0,8,4,2,0,2,0,0,573,2465,1085,19,21,2,24,9,710,81,20,4,20,16,80,24,17,10,11,3,15,38,39.5,23,26,4,22,18,42,29,1,24,29,45.3,"DF,FW"
812,Jurgen Ekkelenkamp,718,0,16,68.5,34.6,50,170,4,8,2021-2022,21,nl NED,Hertha BSC,de Bundesliga,21,718,8,6,15,6,3,0,3,3,0,0,0,165,241,68.5,8,12,4,0,24,2197,520,96,119,80.7,45,67,67.2,7,16,43.8,16,12,0,0,2,1,1,0,0,0,0,0,0,0,170,676,318,9,7,3,27,11,221,48,12,6,50,6,50,8,3,2,6,0,2,7,28.6,5,9,2,7,4,12,5,0,9,17,34.6,"MF,FW"
813,Jeremie Frimpong,"2,052",9,54,80.1,51.4,59.5,854,17,32,2021-2022,20,nl NED,Leverkusen,de Bundesliga,25,"2,052",22.8,25,0,1,1,6,7,1,0,0,0,970,1211,80.1,30,45,22,10,70,14028,3966,580,653,88.8,311,379,82.1,51,101,50.5,54,44,1,7,1,1,0,9,9,0,0,0,0,0,854,6153,3459,112,73,32,48,26,889,121,79,47,59.5,32,40.5,32,18,19,12,1,12,23,52.2,11,24,6,18,17,49,40,2,19,18,51.4,DF
814,Kingsley Ehizibue,681,2,17,68.1,72.2,33.3,235,9,32,2021-2022,26,nl NED,Köln,de Bundesliga,16,681,7.6,6,10,17,0,1,1,0,0,0,0,248,364,68.1,9,19,10,6,22,4515,1989,110,126,87.3,107,145,73.8,29,66,43.9,17,15,1,1,0,0,0,2,2,0,0,0,0,0,235,1275,727,22,12,2,13,6,235,22,15,5,33.3,10,66.7,32,18,27,5,0,15,24,62.5,9,13,4,9,9,41,26,0,13,5,72.2,DF
815,Philipp Förster,967,2,29,84.9,47.6,50,328,3,20,2021-2022,26,de GER,Stuttgart,de Bundesliga,20,967,10.7,11,9,6,2,1,3,2,0,0,0,377,444,84.9,9,33,14,3,46,5090,1267,222,243,91.4,114,129,88.4,16,18,88.9,29,22,1,2,4,0,0,2,2,0,0,0,0,0,328,1963,1021,33,30,10,23,10,400,59,18,9,50,9,50,20,13,4,12,4,11,26,42.3,15,12,1,11,3,23,2,0,10,11,47.6,"MF,FW"
816,Pavel Kadeřábek,"1,195",3,31,72.6,58.8,25,360,13,11,2021-2022,29,cz CZE,Hoffenheim,de Bundesliga,19,"1,195",13.3,14,5,0,1,2,3,1,0,0,0,501,690,72.6,21,29,17,9,56,8055,2944,256,314,81.5,200,264,75.8,35,60,58.3,31,29,0,1,1,0,0,3,3,0,0,0,0,0,360,1755,966,27,20,1,15,0,477,104,4,1,25,3,75,11,10,6,3,2,5,16,31.3,11,18,6,12,13,24,22,0,40,28,58.8,"DF,MF"
817,Ondrej Duda,"1,611",2,61,72.4,43.2,56.1,538,17,23,2021-2022,26,sk SVK,Köln,de Bundesliga,31,"1,611",17.9,20,11,1,2,0,2,2,0,0,0,491,678,72.4,20,58,16,2,83,8134,2310,237,304,78,164,222,73.9,60,83,72.3,61,37,6,9,3,5,1,2,1,0,1,0,0,0,538,2596,923,25,15,10,66,24,600,81,66,37,56.1,29,43.9,23,16,4,12,7,6,23,26.1,17,14,2,12,17,40,9,0,16,21,43.2,"MF,FW"
818,Dedryck Boyata,"1,898",2,9,83.9,61.9,75,510,17,15,2021-2022,30,be BEL,Hertha BSC,de Bundesliga,23,"1,898",21.1,22,1,1,0,0,0,0,0,0,0,675,805,83.9,5,13,3,0,18,13352,4078,198,226,87.6,410,446,91.9,63,116,54.3,9,6,0,1,1,1,0,2,1,0,0,0,1,0,510,2236,1089,4,3,1,8,0,591,0,4,3,75,1,25,15,13,11,3,1,8,11,72.7,3,17,13,4,17,32,134,1,52,32,61.9,DF
819,Christopher Nkunku,"2,723",31,145,78.4,48.1,66.7,856,15,23,2021-2022,23,fr FRA,RB Leipzig,de Bundesliga,34,"2,723",30.3,31,3,0,20,13,33,19,1,1,0,813,1037,78.4,64,47,60,6,117,11116,2829,452,523,86.4,237,294,80.6,45,80,56.3,145,92,9,17,12,13,2,31,19,0,5,2,4,1,856,4874,2388,100,55,52,109,50,1093,284,99,66,66.7,32,32.3,23,10,10,11,2,9,35,25.7,26,23,2,21,15,38,15,0,26,28,48.1,"FW,MF"
820,Lars Stindl,"1,629",7,64,81.4,28.9,60,511,10,23,2021-2022,32,de GER,Gladbach,de Bundesliga,26,"1,629",18.1,20,6,1,4,5,9,4,0,2,2,665,817,81.4,30,53,24,1,87,9932,2379,365,426,85.7,228,267,85.4,42,63,66.7,64,53,2,1,5,1,2,7,7,0,0,0,0,0,511,1566,714,14,17,5,34,18,745,96,15,9,60,6,40,23,15,6,14,3,9,33,27.3,24,28,2,26,10,33,14,0,13,32,28.9,"MF,FW"
821,David Raum,"2,757",21,144,73,43.8,49.3,1192,27,52,2021-2022,23,de GER,Hoffenheim,de Bundesliga,32,"2,757",30.6,31,1,0,3,11,14,3,0,0,0,1463,2003,73,83,105,74,51,130,25583,9807,694,805,86.2,561,722,77.7,168,345,48.7,144,92,41,4,4,2,1,21,17,2,1,1,0,0,1192,5743,2946,95,39,16,44,15,1345,228,67,33,49.3,34,50.7,52,29,30,10,12,30,64,46.9,34,38,5,33,27,79,39,1,28,36,43.8,"DF,FW"
822,Maxim Leitsch,"1,538",2,10,82,56.4,50,562,31,18,2021-2022,23,de GER,Bochum,de Bundesliga,19,"1,538",17.1,17,2,1,1,0,1,1,0,0,0,685,835,82,3,38,3,2,43,14283,3797,176,210,83.8,409,451,90.7,92,147,62.6,10,9,0,0,1,0,0,2,2,0,0,0,0,0,562,3212,1520,11,7,0,15,2,572,1,6,3,50,3,50,18,10,9,7,2,10,15,66.7,5,31,19,12,31,49,74,1,31,24,56.4,DF
823,Josip Stanišić,644,1,17,86.5,53.8,55.6,366,11,21,2021-2022,21,hr CRO,Bayern Munich,de Bundesliga,13,644,7.2,6,7,10,1,0,1,1,0,0,0,508,587,86.5,3,30,4,1,44,8291,2176,250,275,90.9,210,229,91.7,36,55,65.5,17,14,1,0,2,0,0,1,0,0,0,1,0,0,366,1996,948,18,14,2,10,6,444,33,9,5,55.6,4,44.4,21,10,7,12,2,12,18,66.7,6,7,0,7,11,32,10,2,7,6,53.8,DF
824,Stefan Posch,"2,199",1,8,80.1,40.4,37.5,1008,28,48,2021-2022,24,at AUT,Hoffenheim,de Bundesliga,28,"2,199",24.4,26,2,4,2,0,2,2,0,0,0,1134,1416,80.1,5,74,8,2,104,20426,7669,467,517,90.3,549,628,87.4,107,223,48,8,8,0,0,0,0,0,1,1,0,0,0,0,0,1008,5468,3056,27,18,0,15,5,1086,15,8,3,37.5,5,62.5,48,30,20,26,2,22,39,56.4,17,43,18,25,28,76,71,2,40,59,40.4,DF
825,Niklas Dorsch,"2,324",3,40,82.5,48.5,70.8,713,35,76,2021-2022,23,de GER,Augsburg,de Bundesliga,30,"2,324",25.8,27,3,0,1,0,1,1,0,0,0,905,1097,82.5,14,66,5,2,90,18988,5593,301,340,88.5,417,469,88.9,173,247,70,40,26,8,0,1,2,3,3,3,0,0,0,0,0,713,3199,1258,11,14,0,22,24,717,7,48,34,70.8,14,29.2,76,47,47,23,6,30,60,50,30,34,12,22,35,111,36,3,16,17,48.5,MF
826,Gio Reyna,439,1,20,79.4,41.7,46.2,186,1,7,2021-2022,18,us USA,Dortmund,de Bundesliga,10,439,4.9,6,4,0,2,1,3,2,0,0,0,197,248,79.4,15,11,5,1,10,2774,689,106,122,86.9,56,64,87.5,14,26,53.8,20,12,7,1,0,0,0,1,0,1,0,0,0,0,186,1034,390,13,10,6,12,13,225,32,13,6,46.2,7,53.8,7,4,2,4,1,3,9,33.3,6,6,0,6,1,8,3,0,5,7,41.7,MF
827,Sebastian Rudy,773,4,16,75.3,33.3,75,250,11,22,2021-2022,31,de GER,Hoffenheim,de Bundesliga,21,773,8.6,7,14,4,3,1,4,3,0,0,0,305,405,75.3,6,35,5,1,44,4857,1770,144,174,82.8,117,146,80.1,24,44,54.5,16,13,1,0,1,1,0,4,3,0,0,0,1,0,250,1019,443,5,2,1,10,8,310,25,4,3,75,1,25,22,12,9,13,0,11,21,52.4,10,8,3,5,11,33,8,1,6,12,33.3,MF
828,Marc-Oliver Kempf,"1,891",2,30,77.6,61.9,84.6,634,41,23,2021-2022,26,de GER,2 Teams,de Bundesliga,24,"1,891",21,22,2,2,3,1,4,3,0,0,0,793,1022,77.6,9,74,8,0,91,14045,6075,345,395,87.3,373,436,85.6,67,150,44.7,30,26,1,0,2,1,0,2,2,0,0,0,0,0,634,3287,1774,20,16,1,14,5,715,8,13,11,84.6,2,15.4,23,17,16,5,2,8,24,33.3,16,30,21,9,41,64,75,3,65,40,61.9,DF
829,Lucas Alario,655,4,27,67.3,45.2,85.7,153,1,6,2021-2022,28,ar ARG,Leverkusen,de Bundesliga,27,655,7.3,5,22,2,6,0,6,6,0,1,1,115,171,67.3,7,5,5,0,10,1392,257,68,92,73.9,30,44,68.2,3,6,50,27,17,0,6,2,2,0,4,3,0,1,0,0,0,153,635,245,6,5,3,30,13,200,44,14,12,85.7,2,14.3,6,5,0,2,4,2,5,40,3,5,0,5,1,7,6,0,19,23,45.2,FW
830,Stefan Bell,"2,864",2,23,76.4,64.8,77.8,903,41,54,2021-2022,29,de GER,Mainz 05,de Bundesliga,33,"2,864",31.8,33,0,0,2,0,2,2,0,0,0,1180,1545,76.4,10,75,6,2,93,21345,9558,496,571,86.9,567,678,83.6,105,237,44.3,23,21,0,0,2,0,0,2,1,0,0,1,0,0,903,3630,1778,13,9,2,12,4,1040,15,9,7,77.8,2,22.2,54,23,37,16,1,30,63,47.6,33,26,15,11,41,95,112,1,107,58,64.8,DF
831,Christian Günter,"3,060",13,109,68.5,33.3,44.4,863,17,34,2021-2022,28,de GER,Freiburg,de Bundesliga,34,"3,060",34,34,0,0,2,9,11,2,0,0,0,1142,1667,68.5,68,81,47,25,120,18871,7620,572,693,82.5,423,564,75,110,284,38.7,109,56,42,2,2,7,0,13,6,4,0,1,2,0,863,3739,1909,57,57,9,39,7,1058,179,45,20,44.4,25,55.6,34,20,16,15,3,18,50,36,32,23,6,17,17,51,49,2,11,22,33.3,"DF,MF"
832,Kostas Stafylidis,"1,388",3,29,70.4,50,44.4,370,31,37,2021-2022,27,gr GRE,Bochum,de Bundesliga,24,"1,388",15.4,15,9,3,0,1,1,0,0,0,0,471,669,70.4,10,35,8,5,40,9670,3626,162,200,81,219,283,77.4,81,155,52.3,29,12,12,1,3,0,1,3,0,1,0,1,0,1,370,1533,564,8,14,0,9,10,377,14,9,4,44.4,5,55.6,37,27,22,13,2,20,26,76.9,6,19,6,13,31,68,43,0,24,24,50,"DF,MF"
833,Manu Koné,"2,183",4,49,85.4,50,72.8,881,34,60,2021-2022,20,fr FRA,Gladbach,de Bundesliga,27,"2,183",24.3,26,1,1,2,0,2,2,0,0,0,978,1145,85.4,12,87,10,1,109,14537,5252,539,604,89.2,368,403,91.3,40,72,55.6,49,38,0,5,1,5,0,4,2,0,0,0,2,0,881,4290,2239,41,24,12,66,46,1014,36,92,67,72.8,25,27.2,60,37,29,28,3,25,42,59.5,17,27,4,23,34,94,12,0,20,20,50,MF
834,Maximilian Arnold,"2,994",4,106,77.7,54.1,85.7,1104,37,37,2021-2022,27,de GER,Wolfsburg,de Bundesliga,34,"2,994",33.3,34,0,0,4,2,6,4,0,0,0,1453,1869,77.7,57,151,29,10,171,30069,10473,487,550,88.5,662,753,87.9,263,468,56.2,106,56,45,2,0,3,0,4,2,1,0,0,1,0,1104,4711,2079,18,28,2,31,17,1267,24,14,12,85.7,2,14.3,37,20,19,16,2,20,50,40,30,43,15,28,37,74,55,0,33,28,54.1,MF
835,Paul Seguin,"2,108",4,55,76.2,52.6,46.7,733,19,50,2021-2022,26,de GER,Greuther Fürth,de Bundesliga,27,"2,108",23.4,23,4,0,0,3,3,0,0,0,0,857,1124,76.2,21,105,19,5,118,13787,4613,426,497,85.7,319,388,82.2,71,139,51.1,55,43,6,1,2,3,0,4,4,0,0,0,0,0,733,3435,1441,28,25,4,36,19,847,48,30,14,46.7,16,53.3,50,31,15,32,3,26,56,46.4,30,27,3,24,19,69,30,1,30,27,52.6,MF
836,Maximilian Mittelstädt,"1,493",10,46,67.4,46,65.3,518,46,52,2021-2022,24,de GER,Hertha BSC,de Bundesliga,24,"1,493",16.6,16,8,7,0,5,5,0,0,0,0,526,780,67.4,22,45,18,9,65,8495,3835,287,348,82.5,179,257,69.6,48,122,39.3,46,30,6,2,1,5,2,10,7,0,0,1,2,0,518,3187,1466,45,27,8,24,20,538,79,49,32,65.3,17,34.7,52,33,30,12,10,26,50,52,24,28,5,23,46,98,37,0,23,27,46,"DF,FW"
837,Serge Gnabry,"2,185",16,111,78.4,20.6,60.6,1053,14,47,2021-2022,26,de GER,Bayern Munich,de Bundesliga,34,"2,185",24.3,25,9,0,14,5,19,14,0,0,0,1063,1356,78.4,48,70,68,8,127,15227,4008,629,732,85.9,341,430,79.3,46,91,50.5,111,85,4,5,10,4,3,16,11,0,3,1,1,0,1053,6186,3007,100,77,43,62,21,1253,313,104,63,60.6,41,39.4,47,31,16,20,11,22,57,38.6,35,26,0,26,14,61,3,0,7,27,20.6,"FW,DF"
838,Manuel Akanji,"2,261",1,16,90.4,59.3,88.9,1518,35,33,2021-2022,26,ch SUI,Dortmund,de Bundesliga,26,"2,261",25.1,25,1,0,1,0,1,1,0,0,0,1819,2013,90.4,2,122,2,0,115,36320,13836,585,629,93,973,1018,95.6,235,314,74.8,16,12,2,1,1,0,0,1,1,0,0,0,0,0,1518,7995,4489,18,12,0,8,1,1649,8,9,8,88.9,1,11.1,33,23,20,11,2,22,32,68.8,10,26,15,11,35,68,58,0,51,35,59.3,DF
839,Reece Oxford,"2,693",2,17,79.4,62.8,80,707,72,27,2021-2022,22,eng ENG,Augsburg,de Bundesliga,30,"2,693",29.9,30,0,0,2,1,3,2,0,0,0,931,1173,79.4,3,38,0,0,41,19414,6632,278,333,83.5,494,568,87,146,235,62.1,17,14,0,0,2,1,0,2,1,0,0,1,0,0,707,3573,1677,10,6,0,17,1,815,2,5,4,80,1,20,27,14,16,9,2,15,31,48.4,16,42,33,9,72,99,172,1,86,51,62.8,DF
840,Robert Lewandowski,"2,946",15,109,75,47.7,58,685,6,10,2021-2022,32,pl POL,Bayern Munich,de Bundesliga,34,"2,946",32.7,34,0,0,35,3,38,30,5,5,0,575,767,75,37,38,30,3,81,7309,1585,362,441,82.1,146,193,75.6,21,40,52.5,109,63,1,18,16,10,1,15,8,0,3,3,1,0,685,3274,1241,46,31,21,83,55,917,268,81,47,58,34,42,10,3,0,6,4,5,17,29.4,12,17,2,15,6,16,8,0,53,58,47.7,FW
841,Michael Gregoritsch,"1,392",1,20,58.8,62.2,25,229,6,19,2021-2022,27,at AUT,Augsburg,de Bundesliga,25,"1,392",15.5,15,10,6,9,0,9,8,1,1,0,244,415,58.8,8,29,8,3,36,3511,947,138,211,65.4,84,138,60.9,9,28,32.1,20,16,0,1,2,1,0,1,0,0,0,1,0,0,229,946,384,13,15,2,39,14,386,67,20,5,25,15,75,19,8,4,10,5,2,15,13.3,13,18,2,16,6,25,29,0,79,48,62.2,"FW,MF"
842,Sheraldo Becker,"1,758",11,72,61.8,22,61.5,513,2,9,2021-2022,26,sr SUR,Union Berlin,de Bundesliga,28,"1,758",19.5,22,6,3,4,6,10,4,0,0,0,374,605,61.8,41,30,46,26,58,6353,1953,163,230,70.9,147,223,65.9,42,84,50,72,59,0,3,2,8,0,11,9,0,2,0,0,0,513,3778,1941,82,54,31,45,19,586,195,39,24,61.5,15,38.5,9,6,3,4,2,6,18,33.3,12,11,0,11,2,11,4,0,11,39,22,"FW,MF"
843,Xaver Schlager,"1,040",2,14,75.6,60,73.3,294,9,43,2021-2022,23,at AUT,Wolfsburg,de Bundesliga,14,"1,040",11.6,13,1,0,0,1,1,0,0,0,0,319,422,75.6,5,41,5,0,55,5263,1627,160,200,80,127,153,83,23,41,56.1,14,12,0,1,1,0,0,2,2,0,0,0,0,0,294,1595,908,21,8,2,18,10,310,29,15,11,73.3,4,26.7,43,20,20,20,3,20,49,40.8,29,25,2,23,9,52,14,0,12,8,60,MF
844,Marcel Halstenberg,507,1,8,87.2,80,87.5,261,7,10,2021-2022,29,de GER,RB Leipzig,de Bundesliga,8,507,5.6,5,3,3,1,0,1,1,0,0,0,361,414,87.2,4,17,1,1,24,6075,1841,168,178,94.4,160,178,89.9,25,43,58.1,8,6,2,0,0,0,0,1,0,1,0,0,0,0,261,1116,613,5,5,1,5,1,323,8,8,7,87.5,1,12.5,10,7,6,4,0,6,11,54.5,5,6,0,6,7,17,11,0,8,2,80,DF
845,Manuel Prietl,"2,123",4,29,77.9,48.1,80,418,39,59,2021-2022,29,at AUT,Arminia,de Bundesliga,26,"2,123",23.6,23,3,2,0,1,1,0,0,0,0,518,665,77.9,6,50,4,0,46,8804,2643,229,282,81.2,230,272,84.6,38,65,58.5,29,19,0,6,2,0,2,4,4,0,0,0,0,0,418,2099,900,15,10,3,31,18,440,8,20,16,80,4,20,59,26,23,31,5,23,60,38.3,37,28,3,25,39,98,33,0,25,27,48.1,MF
846,Jerry St. Juste,604,0,13,77,61.5,33.3,187,14,13,2021-2022,24,nl NED,Mainz 05,de Bundesliga,8,604,6.7,7,1,2,1,0,1,1,0,0,0,228,296,77,3,15,4,1,19,4410,1772,86,105,81.9,104,118,88.1,33,56,58.9,13,7,0,0,3,1,2,0,0,0,0,0,0,0,187,1170,635,11,8,2,4,2,193,5,3,1,33.3,2,66.7,13,9,7,6,0,7,8,87.5,1,7,3,4,14,27,14,0,24,15,61.5,DF
847,Jetro Willems,"1,598",1,23,70.6,54.3,53.6,507,14,30,2021-2022,27,nl NED,Greuther Fürth,de Bundesliga,24,"1,598",17.8,20,4,7,1,0,1,1,0,0,0,626,887,70.6,12,46,13,6,72,11117,4974,284,343,82.8,270,369,73.2,66,127,52,23,21,1,0,1,0,0,1,1,0,0,0,0,0,507,2029,1103,17,16,1,26,11,525,31,28,15,53.6,13,46.4,30,15,18,10,2,15,26,57.7,11,15,3,12,14,44,42,0,19,16,54.3,DF
848,Amadou Haidara,"1,326",4,31,83.1,51.3,79.2,475,16,30,2021-2022,23,ml MLI,RB Leipzig,de Bundesliga,20,"1,326",14.7,15,5,0,3,1,4,3,0,0,0,655,788,83.1,8,86,16,1,99,9966,3375,354,393,90.1,202,243,83.1,56,73,76.7,31,27,0,2,1,1,0,4,3,0,1,0,0,0,475,2207,1045,12,17,2,16,15,615,18,24,19,79.2,5,20.8,30,14,11,19,0,17,37,45.9,20,22,6,16,16,46,8,1,20,19,51.3,MF
849,Grischa Prömel,"2,422",5,42,75.1,50,55.2,634,23,36,2021-2022,26,de GER,Union Berlin,de Bundesliga,29,"2,422",26.9,28,1,0,8,1,9,8,0,0,0,713,949,75.1,14,75,12,1,95,12183,3004,303,378,80.2,315,390,80.8,63,96,65.6,42,35,0,0,3,3,1,5,4,0,0,1,0,0,634,2770,1110,27,14,6,53,29,713,72,29,16,55.2,13,44.8,36,22,14,17,5,22,52,42.3,30,18,3,15,23,59,22,0,36,36,50,MF
850,Dominik Szoboszlai,"1,543",13,79,76.9,47.2,45,618,10,17,2021-2022,20,hu HUN,RB Leipzig,de Bundesliga,31,"1,543",17.1,15,16,3,6,8,14,6,0,1,1,742,965,76.9,39,50,39,9,85,11212,3186,416,477,87.2,205,265,77.4,73,122,59.8,79,47,25,3,2,2,0,13,7,5,1,0,0,0,618,3190,1399,44,37,16,42,27,831,130,40,18,45,22,55,17,12,5,9,3,8,27,29.6,19,30,3,27,10,27,15,0,17,19,47.2,"MF,FW"
851,Timo Hübers,"1,740",0,12,82.8,57.3,85.7,805,52,45,2021-2022,25,de GER,Köln,de Bundesliga,20,"1,740",19.3,20,0,8,1,0,1,1,0,0,0,1043,1259,82.8,0,48,4,0,77,21857,7437,280,331,84.6,626,686,91.3,131,214,61.2,12,10,1,0,0,1,0,0,0,0,0,0,0,0,805,3777,2085,8,13,2,19,4,856,5,7,6,85.7,1,14.3,45,27,28,17,0,27,45,60,18,31,19,12,52,97,95,0,51,38,57.3,DF
852,Florian Kainz,"2,320",14,97,59.2,35.7,43.8,793,32,41,2021-2022,28,at AUT,Köln,de Bundesliga,32,"2,320",25.8,31,1,0,4,4,8,4,0,0,0,636,1075,59.2,47,78,45,18,145,12361,4668,255,321,79.4,280,416,67.3,90,252,35.7,97,59,28,3,4,2,1,14,10,2,0,2,0,0,793,4813,2060,63,54,9,34,22,821,175,64,28,43.8,36,56.3,41,26,9,25,7,23,51,45.1,28,27,3,24,32,73,24,0,10,18,35.7,"MF,FW"
