,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
231,Aaron Wan-Bissaka,"1,780",3,26,83.5,52.5,53.1,594,41,42,2023-2024,25,eng ENG,Manchester Utd,eng Premier League,22,"1,780",19.8,20,2,3,0,2,2,0,0,0,0,823,986,83.5,12,51,16,3,77,10824,3539,536,599,89.5,243,285,85.3,19,38,50,26,24,1,0,0,1,0,3,3,0,0,0,0,0,594,2909,1429,30,27,4,20,9,691,54,32,17,53.1,9,28.1,42,25,18,20,4,19,26,73.1,7,29,15,14,41,83,68,1,21,19,52.5,DF
232,Ben Godfrey,"1,120",3,17,69.4,51,35.7,233,16,30,2023-2024,25,eng ENG,Everton,eng Premier League,15,"1,120",12.4,13,2,23,0,0,0,0,0,0,0,336,484,69.4,3,32,6,2,43,5725,2373,147,180,81.7,157,204,77,23,62,37.1,17,9,1,0,5,0,2,3,1,0,0,1,0,1,233,1158,571,11,12,0,10,6,283,26,14,5,35.7,9,64.3,30,20,17,8,5,15,28,53.6,13,14,8,6,16,46,57,0,25,24,51,DF
233,Raphaël Varane,"1,375",2,16,88.9,80.8,50,549,15,18,2023-2024,30,fr FRA,Manchester Utd,eng Premier League,22,"1,375",15.3,16,6,4,1,0,1,1,0,0,0,694,781,88.9,1,59,4,0,59,11976,3767,282,301,93.7,350,381,91.9,45,68,66.2,16,13,1,0,2,0,0,2,2,0,0,0,0,0,549,3541,2161,16,11,0,6,2,569,2,2,1,50,1,50,18,11,10,7,1,10,14,71.4,4,23,18,5,15,33,88,0,21,5,80.8,DF
234,Will Hughes,"1,891",5,48,83.3,41.4,60,463,21,61,2023-2024,28,eng ENG,Crystal Palace,eng Premier League,30,"1,891",21,23,7,1,0,1,1,0,0,0,0,731,878,83.3,21,71,16,2,76,10742,3108,389,436,89.2,281,317,88.6,27,62,43.5,48,34,9,1,0,2,2,5,5,0,0,0,0,0,463,1931,900,14,14,0,22,27,609,17,15,9,60,3,20,61,33,30,20,11,24,48,50,24,36,14,22,21,82,25,0,12,17,41.4,MF
235,Harry Toffolo,"1,459",4,25,71.9,62.5,33.3,272,14,26,2023-2024,27,eng ENG,Nott'ham Forest,eng Premier League,23,"1,459",16.2,15,8,9,1,3,4,1,0,0,0,424,590,71.9,18,40,10,10,42,6959,2983,207,244,84.8,159,216,73.6,41,96,42.7,25,16,7,0,2,0,0,4,4,0,0,0,0,0,272,966,475,10,7,1,7,5,343,34,3,1,33.3,2,66.7,26,14,20,6,0,15,24,62.5,9,34,13,21,14,40,49,0,25,15,62.5,DF
236,Carlos Baleba,"1,325",1,17,92,72.7,50,571,18,40,2023-2024,19,cm CMR,Brighton,eng Premier League,27,"1,325",14.7,15,12,7,0,0,0,0,0,0,0,713,775,92,8,38,3,0,50,10618,2185,402,429,93.7,267,278,96,24,30,80,17,16,0,0,1,0,0,1,1,0,0,0,0,0,571,2903,1423,19,19,1,16,16,664,9,22,11,50,6,27.3,40,20,17,19,4,23,46,50,23,35,7,28,18,58,30,3,24,9,72.7,MF
237,Marcus Rashford,"2,271",12,87,75.3,36.6,44,690,4,19,2023-2024,25,eng ENG,Manchester Utd,eng Premier League,33,"2,271",25.2,26,7,0,7,2,9,5,2,2,0,559,742,75.3,23,34,30,1,65,7674,2035,351,418,84,139,192,72.4,33,61,54.1,87,57,1,16,7,6,0,12,10,0,1,0,1,0,690,4978,2393,95,51,64,59,38,799,185,109,48,44,53,48.6,19,12,9,4,6,9,26,34.6,17,15,1,14,4,23,21,0,15,26,36.6,FW
238,Sean Longstaff,"2,747",7,51,79.9,45,47.8,801,17,54,2023-2024,25,eng ENG,Newcastle Utd,eng Premier League,35,"2,747",30.5,30,5,0,6,2,8,6,0,0,0,991,1241,79.9,20,82,26,4,145,15314,4980,551,636,86.6,351,430,81.6,62,99,62.6,51,43,1,1,3,3,0,7,3,1,1,1,1,0,801,3331,1394,24,24,7,34,35,1076,116,23,11,47.8,11,47.8,54,30,17,29,8,24,63,38.1,39,43,7,36,17,71,23,0,18,22,45,MF
239,Calvin Bassey,"2,303",2,15,86,54.5,78.6,1179,28,49,2023-2024,23,ng NGA,Fulham,eng Premier League,29,"2,303",25.6,25,4,4,1,0,1,1,0,0,0,1440,1674,86,1,80,2,0,62,27276,9421,483,514,94,787,855,92,141,246,57.3,15,13,0,0,2,0,0,2,0,0,0,2,0,0,1179,6037,3035,15,11,2,12,8,1291,4,14,11,78.6,2,14.3,49,29,33,15,1,21,29,72.4,8,32,11,21,28,77,84,4,30,25,54.5,DF
240,Joe Willock,419,1,13,82.9,50,38.9,133,1,13,2023-2024,23,eng ENG,Newcastle Utd,eng Premier League,9,419,4.7,5,4,0,1,0,1,1,0,0,0,136,164,82.9,7,16,3,1,17,2092,658,76,82,92.7,42,55,76.4,12,16,75,13,11,0,0,2,0,0,1,1,0,0,0,0,0,133,891,490,16,5,5,14,6,156,26,18,7,38.9,11,61.1,13,7,7,6,0,4,11,36.4,7,7,0,7,1,14,1,0,1,1,50,MF
241,Cristian Romero,"2,790",2,35,91.7,69,62.5,1957,44,66,2023-2024,25,ar ARG,Tottenham,eng Premier League,33,"2,790",31,33,0,0,5,0,5,5,0,0,0,2390,2606,91.7,7,189,14,0,179,41458,16198,966,1035,93.3,1279,1341,95.4,111,158,70.3,35,28,2,0,3,0,2,2,1,0,0,1,0,0,1957,9359,6026,32,42,0,12,4,2071,8,8,5,62.5,1,12.5,66,40,35,25,6,32,44,72.7,12,46,22,24,44,110,106,1,87,39,69,DF
242,Willy Boly,"1,438",2,16,74.8,68.7,42.9,380,25,46,2023-2024,32,ci CIV,Nott'ham Forest,eng Premier League,20,"1,438",16,18,2,3,2,1,3,2,0,0,0,502,671,74.8,9,34,8,0,32,9338,4056,201,229,87.8,238,303,78.5,49,110,44.5,16,14,0,0,2,0,0,2,2,0,0,0,0,0,380,1713,864,4,2,1,4,3,447,3,7,3,42.9,2,28.6,46,29,36,9,1,22,40,55,18,32,21,11,25,71,90,0,57,26,68.7,DF
243,Igor,"1,637",2,25,93.4,68.4,72.7,1055,14,25,2023-2024,25,br BRA,Brighton,eng Premier League,24,"1,637",18.2,17,7,10,0,0,0,0,0,0,0,1398,1497,93.4,7,123,2,0,107,21855,7143,714,742,96.2,615,640,96.1,49,68,72.1,25,21,2,1,0,0,1,2,2,0,0,0,0,0,1055,5334,2867,30,23,0,9,6,1205,12,22,16,72.7,5,22.7,25,18,7,16,2,17,29,58.6,12,22,9,13,14,39,52,1,26,12,68.4,DF
244,Eddie Nketiah,"1,082",8,28,78.1,46,26.7,236,4,12,2023-2024,24,eng ENG,Arsenal,eng Premier League,27,"1,082",12,10,17,11,5,2,7,5,0,0,0,168,215,78.1,9,7,5,0,20,2332,267,98,118,83.1,60,72,83.3,3,4,75,28,17,0,3,5,3,0,8,3,0,1,1,3,0,236,1195,497,22,12,11,38,18,275,77,30,8,26.7,15,50,12,7,2,6,4,2,7,28.6,5,11,0,11,4,16,4,0,23,27,46,FW
245,Orel Mangala,"1,563",2,20,88.2,75,43.3,429,26,27,2023-2024,25,be BEL,Nott'ham Forest,eng Premier League,20,"1,563",17.4,19,1,1,1,0,1,1,0,0,0,570,646,88.2,6,39,1,0,45,9021,2312,292,321,91,225,247,91.1,37,47,78.7,20,17,0,0,0,1,2,2,1,0,0,0,0,1,429,2097,961,13,11,1,17,18,529,14,30,13,43.3,13,43.3,27,13,16,10,1,14,29,48.3,15,12,6,6,26,53,32,0,9,3,75,MF
246,Nuno Tavares,457,0,9,73.4,60,66.7,166,1,11,2023-2024,23,pt POR,Nott'ham Forest,eng Premier League,8,457,5.1,5,3,5,0,0,0,0,0,0,0,201,274,73.4,2,14,2,0,24,2954,1132,117,136,86,69,96,71.9,11,28,39.3,9,8,0,1,0,0,0,0,0,0,0,0,0,0,166,940,564,14,12,2,10,4,186,12,9,6,66.7,3,33.3,11,7,9,1,1,8,9,88.9,1,6,0,6,1,12,21,0,3,2,60,DF
