,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
46,Óscar Rodríguez Arnaiz,967,4,49,75.3,27,45.2,320,5,24,2023-2024,25,es ESP,Getafe,es La Liga,24,967,10.7,9,15,9,2,1,3,2,0,0,0,333,442,75.3,21,39,11,1,52,5682,1332,174,210,82.9,102,129,79.1,46,67,68.7,49,37,5,4,2,1,0,4,3,0,1,0,0,0,320,1818,757,13,24,4,35,12,415,48,31,14,45.2,16,51.6,24,13,2,15,7,9,15,60,6,12,1,11,5,29,5,0,10,27,27,"MF,FW"
47,Rubén Sobrino,"1,646",1,39,73.6,50,39,416,16,52,2023-2024,31,es ESP,Cádiz,es La Liga,32,"1,646",18.3,18,14,3,0,1,1,0,0,0,0,387,526,73.6,22,31,8,3,34,4945,1233,266,303,87.8,83,125,66.4,17,31,54.8,39,31,0,3,3,2,0,1,1,0,0,0,0,0,416,2197,979,27,26,5,39,28,470,78,41,16,39,23,56.1,52,28,18,26,8,22,51,43.1,29,26,2,24,16,68,18,0,22,22,50,"MF,FW"
48,Luis Milla,"2,115",5,76,79.4,52.8,32.4,683,32,57,2023-2024,28,es ESP,Getafe,es La Liga,27,"2,115",23.5,25,2,0,0,1,1,0,0,0,0,1011,1273,79.4,29,140,10,6,121,19294,5597,443,490,90.4,391,468,83.5,152,250,60.8,76,42,27,0,1,2,4,5,2,3,0,0,0,0,683,3575,1700,31,26,0,26,17,839,35,34,11,32.4,17,50,57,33,19,28,10,28,47,59.6,19,20,1,19,32,89,10,0,28,25,52.8,MF
49,Gavi,944,3,27,90.4,33.3,54.5,424,8,39,2023-2024,18,es ESP,Barcelona,es La Liga,12,944,10.5,10,2,0,1,1,2,1,0,0,0,489,541,90.4,11,37,8,2,39,7119,1400,297,315,94.3,146,165,88.5,28,35,80,27,24,0,2,0,0,1,3,3,0,0,0,0,0,424,2231,1170,26,24,3,19,11,479,38,22,12,54.5,8,36.4,39,21,20,14,5,18,36,50,18,19,3,16,8,47,16,1,13,26,33.3,"MF,FW"
50,Frenkie de Jong,"1,634",9,60,92.1,57.5,54.2,1207,14,43,2023-2024,26,nl NED,Barcelona,es La Liga,20,"1,634",18.2,20,0,1,2,0,2,2,0,0,0,1542,1674,92.1,21,187,34,7,168,23581,7114,872,905,96.4,558,608,91.8,80,104,76.9,60,55,2,0,1,2,0,9,9,0,0,0,0,0,1207,7284,4346,69,52,3,14,17,1467,38,24,13,54.2,8,33.3,43,26,14,23,6,8,19,42.1,11,18,8,10,14,57,28,1,23,17,57.5,MF
51,Portu,"1,285",9,31,75.2,26.7,18.2,287,4,23,2023-2024,31,es ESP,2 Teams,es La Liga,36,"1,285",14.3,11,25,2,7,5,12,7,0,0,0,249,331,75.2,18,14,11,2,35,3434,893,136,164,82.9,88,105,83.8,8,20,40,31,23,2,2,2,2,0,9,7,0,1,0,1,0,287,1717,906,35,34,10,25,16,337,99,22,4,18.2,17,77.3,23,16,7,10,6,8,24,33.3,16,9,1,8,4,27,6,0,8,22,26.7,FW
52,Andreas Christensen,"1,979",3,28,94.3,71.1,50,1101,21,23,2023-2024,27,dk DEN,Barcelona,es La Liga,30,"1,979",22,27,3,6,2,2,4,2,0,0,0,1480,1569,94.3,7,116,1,0,117,25124,8496,669,699,95.7,700,724,96.7,87,108,80.6,28,25,0,0,2,0,1,3,2,0,0,1,0,0,1101,5001,2934,24,18,1,6,9,1324,6,6,3,50,3,50,23,14,7,14,2,16,28,57.1,12,23,10,13,21,44,41,0,54,22,71.1,"DF,MF"
53,Peter Federico,649,1,14,66.7,50,44.8,138,7,5,2023-2024,21,do DOM,Valencia,es La Liga,15,649,7.2,5,10,1,0,0,0,0,0,0,0,108,162,66.7,7,8,6,3,16,1547,491,62,82,75.6,35,52,67.3,4,9,44.4,14,8,2,2,1,1,0,1,0,0,0,0,1,0,138,866,403,19,8,9,25,7,158,48,29,13,44.8,14,48.3,5,3,3,1,1,1,10,10,9,11,0,11,7,12,10,0,10,10,50,"MF,FW"
54,Yerson Mosquera,"1,229",3,18,85.6,76.5,40,438,17,27,2023-2024,22,co COL,Villarreal,es La Liga,16,"1,229",13.7,14,2,1,2,1,3,2,0,0,0,628,734,85.6,5,32,3,2,36,11494,3926,225,246,91.5,350,373,93.8,45,89,50.6,18,15,0,0,0,3,0,3,3,0,0,0,0,0,438,2218,1116,8,8,2,5,4,535,12,10,4,40,4,40,27,13,18,7,2,12,15,80,3,12,2,10,17,44,65,0,26,8,76.5,DF
55,Sergio Arribas,"2,047",9,92,78.3,44.2,32.7,554,16,34,2023-2024,21,es ESP,Almería,es La Liga,34,"2,047",22.7,22,12,4,9,4,13,9,0,0,0,588,751,78.3,42,51,26,4,81,8318,2305,355,412,86.2,168,196,85.7,32,77,41.6,92,63,12,3,6,6,2,9,5,0,1,1,1,1,554,3041,1685,56,39,12,40,16,648,94,49,16,32.7,31,63.3,34,17,16,17,1,14,31,45.2,17,20,1,19,16,50,8,1,19,24,44.2,"MF,FW"
56,Rubén Peña,"2,088",3,61,65.5,25,47.9,608,30,47,2023-2024,32,es ESP,Osasuna,es La Liga,29,"2,088",23.2,26,3,2,0,2,2,0,0,0,0,626,955,65.5,28,55,33,18,78,10643,4696,297,368,80.7,263,376,69.9,52,129,40.3,61,49,1,6,2,2,1,3,2,0,0,1,0,0,608,3824,1843,62,43,9,45,33,670,147,73,35,47.9,33,45.2,47,25,22,18,7,20,49,40.8,29,37,8,29,30,77,39,3,14,42,25,"DF,FW"
57,Sergio Ruiz,"2,494",7,47,84.2,51.6,42.6,931,28,83,2023-2024,28,es ESP,Granada,es La Liga,35,"2,494",27.7,30,5,1,0,4,4,0,0,0,0,1080,1283,84.2,12,68,23,3,113,18617,5626,490,541,90.6,466,517,90.1,96,151,63.6,47,33,1,4,4,4,1,7,6,1,0,0,0,0,931,5100,2665,34,24,6,37,15,1046,23,54,23,42.6,17,31.5,83,46,43,36,4,38,84,45.2,46,24,6,18,28,111,43,1,32,30,51.6,MF
58,Beñat Prados,"1,449",1,21,82.2,48.3,63.2,536,23,45,2023-2024,22,es ESP,Athletic Club,es La Liga,26,"1,449",16.1,16,10,12,0,0,0,0,0,0,0,667,811,82.2,10,69,10,2,87,10307,2698,351,394,89.1,273,329,83,26,46,56.5,21,20,0,0,1,0,0,1,1,0,0,0,0,0,536,2501,1229,23,21,1,19,19,613,30,19,12,63.2,6,31.6,45,28,11,23,11,23,42,54.8,19,32,5,27,23,68,27,0,28,30,48.3,"MF,DF"
59,Giovanni González,"2,464",3,51,75.2,50.7,50,648,31,73,2023-2024,28,uy URU,Mallorca,es La Liga,34,"2,464",27.4,27,7,3,1,1,2,1,0,0,0,936,1244,75.2,21,80,28,15,91,15432,6464,485,549,88.3,342,448,76.3,90,176,51.1,51,38,4,2,4,1,2,3,2,0,0,1,0,0,648,2771,1444,28,18,2,16,15,753,95,30,15,50,12,40,73,45,37,32,4,40,81,49.4,41,24,3,21,31,104,60,2,37,36,50.7,DF
60,Rubén Duarte,"1,878",2,32,68.4,50.9,60,395,23,39,2023-2024,27,es ESP,Alavés,es La Liga,28,"1,878",20.9,21,7,6,2,1,3,2,0,0,0,566,827,68.4,17,58,15,10,81,11070,5341,226,262,86.3,254,331,76.7,80,198,40.4,32,21,8,1,1,1,0,2,1,1,0,0,0,0,395,1913,981,16,15,2,10,4,468,39,5,3,60,1,20,39,20,21,16,2,21,31,67.7,10,21,6,15,23,62,69,0,27,26,50.9,DF
61,Ander Barrenetxea,"1,427",4,41,67,36.8,48.7,526,6,32,2023-2024,21,es ESP,Real Sociedad,es La Liga,29,"1,427",15.9,20,9,1,4,1,5,4,0,0,0,372,555,67,13,15,15,4,39,5706,1226,228,280,81.4,104,163,63.8,26,47,55.3,41,27,1,7,2,2,2,4,2,0,0,2,0,0,526,3503,1479,56,35,22,55,45,586,163,78,38,48.7,30,38.5,32,21,7,16,9,10,26,38.5,16,18,1,17,6,38,5,0,14,24,36.8,"FW,MF"
62,Yarek Gasiorowski,735,0,5,71.2,78.9,33.3,145,15,22,2023-2024,18,es ESP,Valencia,es La Liga,14,735,8.2,7,7,16,0,0,0,0,0,0,0,208,292,71.2,0,11,0,0,15,3728,1484,95,113,84.1,93,116,80.2,19,54,35.2,5,2,2,0,1,0,0,0,0,0,0,0,0,0,145,562,315,4,7,0,8,1,179,10,3,1,33.3,2,66.7,22,12,14,5,3,13,19,68.4,6,15,8,7,15,37,50,1,15,4,78.9,DF
63,Cristhian Stuani,804,3,16,73,52.1,20,101,5,14,2023-2024,36,uy URU,Girona,es La Liga,31,804,8.9,5,26,1,9,3,12,9,0,0,0,84,115,73,10,0,1,0,5,1007,130,53,68,77.9,21,28,75,2,5,40,16,11,0,1,3,0,1,3,2,0,0,1,0,0,101,386,119,3,1,3,17,3,137,24,5,1,20,4,80,14,11,4,6,4,4,7,57.1,3,9,2,7,5,19,13,0,25,23,52.1,FW
64,Aihen Muñoz,"1,127",3,24,71.8,57.5,52.6,372,9,36,2023-2024,25,es ESP,Real Sociedad,es La Liga,21,"1,127",12.5,11,10,0,0,2,2,0,0,0,0,504,702,71.8,12,35,11,10,39,9001,4109,216,240,90,234,315,74.3,48,112,42.9,24,19,1,2,2,0,0,3,2,0,0,1,0,0,372,2000,917,24,23,1,14,8,429,23,19,10,52.6,7,36.8,36,21,20,10,6,24,35,68.6,11,16,8,8,9,45,33,0,23,17,57.5,DF
65,Nahuel Molina,"1,852",5,53,73.4,38.9,55.2,817,9,38,2023-2024,25,ar ARG,Atlético Madrid,es La Liga,30,"1,852",20.6,19,11,2,2,3,5,2,0,0,0,957,1304,73.4,19,48,30,12,68,14695,5346,571,641,89.1,292,415,70.4,66,159,41.5,53,42,7,1,0,2,1,5,5,0,0,0,0,0,817,3231,1779,47,43,8,35,13,953,170,29,16,55.2,13,44.8,38,22,16,18,4,26,54,48.1,28,19,3,16,9,47,36,1,7,11,38.9,DF
66,Kike Pérez,835,1,27,75.8,29.7,27.3,296,8,27,2023-2024,26,es ESP,Rayo Vallecano,es La Liga,24,835,9.3,9,15,8,1,0,1,1,0,0,0,279,368,75.8,7,33,6,0,47,4750,1507,128,143,89.5,113,151,74.8,26,45,57.8,27,20,0,0,1,6,0,1,1,0,0,0,0,0,296,1798,879,17,10,3,30,16,346,42,33,9,27.3,19,57.6,27,11,11,15,1,11,23,47.8,12,11,0,11,8,35,6,0,11,26,29.7,"MF,FW"
67,Dani García,745,0,3,84.3,46.7,100,176,8,17,2023-2024,33,es ESP,Athletic Club,es La Liga,17,745,8.3,7,10,11,1,0,1,1,0,0,0,279,331,84.3,2,24,3,0,36,4585,1255,136,152,89.5,110,129,85.3,22,34,64.7,3,2,0,0,0,0,1,0,0,0,0,0,0,0,176,711,287,3,6,0,4,2,228,4,3,3,100,0,0,17,11,4,7,6,12,24,50,12,9,3,6,8,25,11,0,7,8,46.7,MF
68,Chumi,"2,434",1,21,86.4,58.1,83.3,830,14,34,2023-2024,24,es ESP,Almería,es La Liga,31,"2,434",27,26,5,6,0,1,1,0,0,0,0,1044,1208,86.4,4,44,3,1,68,18403,6336,425,465,91.4,537,565,95,70,143,49,21,18,1,0,1,0,1,1,1,0,0,0,0,0,830,3815,1960,11,10,0,14,4,944,4,6,5,83.3,1,16.7,34,22,22,12,0,16,26,61.5,10,38,23,15,14,48,107,3,43,31,58.1,DF
69,Ezequiel Ávila,"1,162",8,46,62.1,35.9,31.8,325,5,5,2023-2024,29,ar ARG,2 Teams,es La Liga,23,"1,162",12.9,14,9,0,2,3,5,2,0,0,0,287,462,62.1,23,27,20,7,45,5982,1599,120,152,78.9,93,148,62.8,65,126,51.6,46,26,9,2,6,3,0,8,3,2,0,2,1,0,325,1515,613,21,20,6,17,4,420,106,22,7,31.8,11,50,5,3,1,3,1,4,14,28.6,10,16,0,16,5,10,12,0,14,25,35.9,"FW,MF"
70,Catena,"2,534",4,14,81.7,66.3,42.9,799,15,33,2023-2024,28,es ESP,Osasuna,es La Liga,30,"2,534",28.2,28,2,6,1,3,4,1,0,0,0,1095,1341,81.7,6,89,3,0,77,25279,10188,255,284,89.8,621,679,91.5,210,355,59.2,14,13,0,0,1,0,0,4,4,0,0,0,0,0,799,3219,1577,5,2,0,5,4,912,1,7,3,42.9,4,57.1,33,18,26,6,1,19,35,54.3,16,24,15,9,15,48,119,3,59,30,66.3,DF
71,Éder Militão,496,1,2,90.3,45.8,0,244,4,7,2023-2024,25,br BRA,Real Madrid,es La Liga,10,496,5.5,6,4,0,0,0,0,0,0,0,0,297,329,90.3,0,13,0,0,15,5567,1956,110,114,96.5,156,165,94.5,28,40,70,2,2,0,0,0,0,0,1,1,0,0,0,0,0,244,1145,609,7,4,0,3,1,274,2,1,0,0,0,0,7,3,4,3,0,6,9,66.7,3,4,3,1,4,11,19,1,11,13,45.8,DF
72,José Luis García Vayá,"3,302",8,124,78.4,57.6,46.2,1198,49,78,2023-2024,24,es ESP,Valencia,es La Liga,37,"3,302",36.7,37,0,0,7,1,8,0,7,8,1,1671,2132,78.4,55,216,38,14,251,30479,10706,716,835,85.7,689,815,84.5,213,375,56.8,124,79,34,1,5,3,2,8,8,0,0,0,0,0,1198,5367,2629,30,31,3,16,21,1448,43,26,12,46.2,10,38.5,78,53,36,36,6,37,71,52.1,34,41,10,31,49,127,71,0,57,42,57.6,MF
73,César Montes,"1,788",0,18,77.1,71.1,100,593,11,22,2023-2024,26,mx MEX,Almería,es La Liga,21,"1,788",19.9,21,0,7,0,0,0,0,0,0,0,750,973,77.1,4,51,7,1,52,15594,5775,224,266,84.2,430,487,88.3,86,196,43.9,18,16,0,0,2,0,0,0,0,0,0,0,0,0,593,2990,1805,7,5,1,7,1,730,2,3,3,100,0,0,22,13,13,9,0,9,18,50,9,21,9,12,11,33,94,0,59,24,71.1,DF
74,Nacho,"1,746",2,13,92.3,60,33.3,821,18,18,2023-2024,33,es ESP,Real Madrid,es La Liga,29,"1,746",19.4,18,11,5,0,1,1,0,0,0,0,1183,1281,92.3,5,47,3,1,55,19465,7898,574,598,96,532,561,94.8,65,98,66.3,13,10,1,1,1,0,0,2,1,0,1,0,0,0,821,3372,2023,13,10,1,7,0,1028,9,6,2,33.3,3,50,18,10,9,7,2,6,13,46.2,7,23,13,10,18,36,56,0,27,18,60,DF
75,Aiham Ousou,430,0,2,78.5,53.3,100,124,7,8,2023-2024,23,sy SYR,Cádiz,es La Liga,6,430,4.8,5,1,5,0,0,0,0,0,0,0,142,181,78.5,0,6,2,0,7,2765,900,48,60,80,75,83,90.4,17,31,54.8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,124,741,376,2,6,0,3,0,111,0,1,1,100,0,0,8,5,6,2,0,5,5,100,0,1,0,1,7,15,15,0,8,7,53.3,DF
76,Samuel Lino,"2,080",12,77,80.4,34.6,53.3,872,14,61,2023-2024,23,br BRA,Atlético Madrid,es La Liga,34,"2,080",23.1,25,9,2,4,5,9,4,0,0,0,816,1015,80.4,34,36,38,3,84,11390,2608,516,582,88.7,230,279,82.4,39,66,59.1,77,54,1,7,4,9,2,12,9,0,1,1,1,0,872,6156,3739,131,81,44,42,35,958,215,75,40,53.3,28,37.3,61,34,32,17,12,35,70,50,35,37,1,36,14,75,27,0,9,17,34.6,"DF,MF"
77,Abdel Abqar,"2,312",0,12,72.6,52,60,492,23,35,2023-2024,24,ma MAR,Alavés,es La Liga,27,"2,312",25.7,27,0,4,0,0,0,0,0,0,0,553,762,72.6,3,61,2,0,49,12370,4872,141,164,86,302,339,89.1,99,225,44,12,9,0,0,2,1,0,0,0,0,0,0,0,0,492,2460,1418,7,6,0,15,1,499,1,5,3,60,1,20,35,19,28,5,2,21,35,60,14,31,26,5,23,58,115,0,39,36,52,DF
78,Juanmi Latasa,"1,555",1,33,52.2,53.4,46.2,278,4,9,2023-2024,22,es ESP,Getafe,es La Liga,32,"1,555",17.3,15,17,4,2,0,2,2,0,0,0,192,368,52.2,19,13,8,0,16,2382,380,121,209,57.9,46,97,47.4,7,18,38.9,33,23,0,0,6,4,0,1,0,0,0,0,1,0,278,968,262,7,10,3,66,21,447,82,13,6,46.2,5,38.5,9,7,0,6,3,1,11,9.1,10,9,0,9,4,13,21,0,143,125,53.4,FW
79,Eric García,"2,694",6,43,89.6,57.5,44.4,1638,30,55,2023-2024,22,es ESP,2 Teams,es La Liga,32,"2,694",29.9,30,2,2,5,0,5,5,0,0,0,2110,2354,89.6,10,227,17,2,226,38033,15047,832,889,93.6,1080,1144,94.4,172,256,67.2,43,40,0,0,2,1,0,6,6,0,0,0,0,0,1638,7662,4784,45,34,1,17,9,1937,18,9,4,44.4,4,44.4,55,37,34,18,3,34,49,69.4,15,37,19,18,30,85,79,2,50,37,57.5,DF
80,Ronald Araújo,"1,997",4,22,88.8,73.2,72.7,1177,12,27,2023-2024,24,uy URU,Barcelona,es La Liga,25,"1,997",22.2,21,4,7,1,2,3,1,0,0,0,1458,1641,88.8,8,111,6,1,101,27691,10325,543,578,93.9,769,818,94,136,218,62.4,22,14,0,1,7,0,0,4,1,0,0,3,0,0,1177,6282,3750,24,14,2,14,4,1350,11,11,8,72.7,2,18.2,27,22,11,15,1,12,17,70.6,5,20,11,9,12,39,66,2,60,22,73.2,DF
81,Kamil Piątkowski,505,0,2,85.7,52.4,100,181,8,18,2023-2024,23,pl POL,Granada,es La Liga,9,505,5.6,6,3,8,0,0,0,0,0,0,0,197,230,85.7,2,8,1,1,10,3809,1273,67,70,95.7,111,118,94.1,18,37,48.6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,181,766,406,2,1,0,7,1,191,0,1,1,100,0,0,18,10,16,1,1,10,14,71.4,4,6,5,1,8,26,28,1,11,10,52.4,DF
82,Carmona,"1,313",2,29,73.5,47.4,32.1,343,21,30,2023-2024,21,es ESP,Getafe,es La Liga,30,"1,313",14.6,15,15,1,1,1,2,1,0,0,0,419,570,73.5,10,29,12,5,39,6803,2258,225,259,86.9,144,199,72.4,40,77,51.9,29,19,3,0,4,1,2,2,1,1,0,0,0,0,343,1994,1012,29,19,6,29,14,377,55,28,9,32.1,17,60.7,30,21,13,14,3,9,28,32.1,19,15,2,13,21,51,25,0,18,20,47.4,"DF,MF"
83,Rafa Marín,"2,443",0,18,82.5,56.6,60,628,33,32,2023-2024,21,es ESP,Alavés,es La Liga,33,"2,443",27.1,27,6,3,0,0,0,0,0,0,0,846,1025,82.5,5,71,2,0,77,17631,7334,259,291,89,454,506,89.7,127,211,60.2,18,16,1,0,1,0,0,0,0,0,0,0,0,0,628,3485,2110,13,5,0,11,4,696,6,5,3,60,1,20,32,20,23,9,0,14,27,51.9,13,34,21,13,33,65,129,2,56,43,56.6,DF
84,Sergi Guardiola,495,1,15,70.8,33.3,50,193,0,10,2023-2024,32,es ESP,Cádiz,es La Liga,22,495,5.5,1,21,11,1,1,2,1,0,0,0,148,209,70.8,4,10,2,2,19,2210,518,83,101,82.2,52,65,80,8,23,34.8,15,10,0,0,3,2,0,1,1,0,0,0,0,0,193,860,272,10,7,2,12,10,216,32,14,7,50,6,42.9,10,7,2,6,2,4,9,44.4,5,10,0,10,0,10,4,0,5,10,33.3,"FW,MF"
85,Sergi Roberto,860,3,24,89,52.2,50,395,8,15,2023-2024,31,es ESP,Barcelona,es La Liga,14,860,9.6,10,4,14,3,2,5,3,0,0,0,582,654,89,9,57,3,1,50,8295,1875,341,364,93.7,192,211,91,23,34,67.6,24,21,0,1,1,0,1,3,3,0,0,0,0,0,395,2125,1028,13,18,4,22,7,563,33,6,3,50,1,16.7,15,10,4,10,1,3,11,27.3,8,7,2,5,8,23,7,1,12,11,52.2,"MF,DF"
86,Álvaro Carreras,475,1,17,76.1,66.7,50,176,7,13,2023-2024,20,es ESP,Granada,es La Liga,13,475,5.3,5,8,2,0,0,0,0,0,0,0,169,222,76.1,7,10,8,3,14,2599,843,100,120,83.3,50,64,78.1,14,23,60.9,17,12,1,0,2,1,1,1,0,0,0,0,0,1,176,1156,583,13,14,1,15,9,182,31,14,7,50,5,35.7,13,8,8,4,1,5,11,45.5,6,5,1,4,7,20,9,1,10,5,66.7,"MF,FW"
87,Raphinha,"1,368",13,89,75.3,64.3,52.2,495,13,14,2023-2024,26,br BRA,Barcelona,es La Liga,28,"1,368",15.2,17,11,2,6,9,15,5,1,1,0,522,693,75.3,41,39,32,8,57,8785,2397,261,313,83.4,182,222,82,63,114,55.3,89,47,20,6,8,7,1,13,9,3,0,1,0,0,495,2884,1418,49,22,23,41,8,620,164,46,24,52.2,19,41.3,14,8,6,6,2,4,18,22.2,14,17,1,16,13,27,11,0,9,5,64.3,"FW,MF"
88,Renato Tapia,"1,337",0,27,75.7,56.6,69.2,477,21,41,2023-2024,28,pe PER,Celta Vigo,es La Liga,21,"1,337",14.9,15,6,9,0,0,0,0,0,0,0,541,715,75.7,7,64,11,2,61,9909,3901,249,283,88,200,247,81,77,141,54.6,27,22,0,1,2,1,1,0,0,0,0,0,0,0,477,2342,1057,9,13,0,20,10,529,14,39,27,69.2,9,23.1,41,29,19,19,3,14,25,56,11,31,7,24,21,62,50,1,43,33,56.6,"MF,DF"
89,Guido Rodríguez,"1,846",6,24,85.2,58.8,71.4,672,29,53,2023-2024,29,ar ARG,Betis,es La Liga,24,"1,846",20.5,22,2,0,2,0,2,2,0,0,0,888,1042,85.2,4,73,1,0,65,15168,4610,428,466,91.8,333,375,88.8,88,131,67.2,24,18,1,0,4,0,1,6,4,0,0,2,0,0,672,2647,1129,8,13,1,20,17,779,18,14,10,71.4,3,21.4,53,30,21,24,8,34,55,61.8,21,27,6,21,29,82,44,0,20,14,58.8,MF
90,Carlos Dominguez,"1,584",1,13,78.8,54.5,100,592,22,33,2023-2024,22,es ESP,Celta Vigo,es La Liga,22,"1,584",17.6,18,4,15,0,0,0,0,0,0,0,681,864,78.8,3,72,3,0,63,12595,4749,257,302,85.1,353,398,88.7,63,134,47,13,12,1,0,0,0,0,1,1,0,0,0,0,0,592,2792,1490,11,11,1,17,2,629,3,2,2,100,0,0,33,21,17,9,7,23,37,62.2,14,24,12,12,22,55,78,0,36,30,54.5,DF
91,Léo Baptistão,"1,837",1,40,64.4,40.7,42.9,399,11,25,2023-2024,30,br BRA,Almería,es La Liga,32,"1,837",20.4,22,10,1,6,0,6,6,0,0,0,366,568,64.4,19,21,8,2,45,5127,1333,217,297,73.1,104,157,66.2,23,49,46.9,40,26,0,4,5,5,0,1,0,0,0,0,1,0,399,2131,1118,26,21,8,38,17,532,88,28,12,42.9,14,50,25,16,12,8,5,9,25,36,16,13,1,12,11,36,22,0,48,70,40.7,FW
92,Marc Pubill,"1,883",4,42,71.6,55.6,50.8,580,15,47,2023-2024,20,es ESP,Almería,es La Liga,23,"1,883",20.9,22,1,1,1,3,4,1,0,0,0,686,958,71.6,21,39,11,10,36,10815,4008,359,416,86.3,266,361,73.7,42,119,35.3,42,34,1,2,4,0,1,4,4,0,0,0,0,0,580,3384,1864,59,42,7,33,14,645,85,65,33,50.8,23,35.4,47,23,35,8,4,22,39,56.4,17,20,8,12,15,62,83,1,25,20,55.6,DF
93,Pablo Ibáñez,"1,152",4,30,75.9,48.6,26.7,318,9,18,2023-2024,24,es ESP,Osasuna,es La Liga,33,"1,152",12.8,12,21,4,1,2,3,1,0,0,0,343,452,75.9,12,41,10,2,67,5502,1476,163,208,78.4,147,172,85.5,22,40,55,30,19,1,1,3,5,1,4,2,0,1,0,1,0,318,1978,855,26,20,4,19,10,394,54,30,8,26.7,21,70,18,9,5,7,6,5,21,23.8,16,26,3,23,9,27,17,0,36,38,48.6,MF
94,Óscar Melendo,"1,122",1,18,80.2,27.3,47.8,347,5,14,2023-2024,25,es ESP,Granada,es La Liga,26,"1,122",12.5,15,11,10,0,0,0,0,0,0,0,328,409,80.2,11,34,10,0,38,5301,1219,160,180,88.9,128,156,82.1,27,41,65.9,18,15,2,0,0,1,0,1,1,0,0,0,0,0,347,1941,794,21,19,0,22,9,383,33,23,11,47.8,8,34.8,14,6,4,10,0,4,12,33.3,8,13,0,13,5,19,4,1,6,16,27.3,"MF,FW"
95,Unai Gómez,875,2,25,76.2,46.4,41.4,221,2,12,2023-2024,20,es ESP,Athletic Club,es La Liga,25,875,9.7,9,16,12,2,0,2,2,0,0,0,198,260,76.2,12,18,3,0,28,3259,762,100,122,82,70,90,77.8,21,34,61.8,25,14,6,1,2,1,1,2,2,0,0,0,0,0,221,1400,649,20,17,2,14,22,244,48,29,12,41.4,14,48.3,12,10,2,6,4,5,10,50,5,13,2,11,2,14,9,0,13,15,46.4,MF
96,Hugo Duro,"2,976",9,49,71.2,31.7,31.7,512,5,16,2023-2024,23,es ESP,Valencia,es La Liga,37,"2,976",33.1,35,2,0,13,2,15,13,0,0,0,406,570,71.2,14,19,4,0,34,5076,712,259,322,80.4,108,151,71.5,7,15,46.7,49,25,0,4,5,14,1,9,4,0,1,1,3,0,512,2033,782,27,20,13,94,38,666,157,41,13,31.7,22,53.7,16,8,5,8,3,9,29,31,20,24,5,19,5,21,27,0,58,125,31.7,FW
97,Javier Guerra,"2,498",1,46,72.2,43.9,48.7,743,18,54,2023-2024,20,es ESP,Valencia,es La Liga,36,"2,498",27.8,28,8,0,4,1,5,4,0,0,0,700,969,72.2,12,64,11,2,81,11090,2783,334,415,80.5,288,360,80,48,112,42.9,46,33,0,7,3,3,0,1,0,0,1,0,0,0,743,4753,2199,47,46,9,50,52,833,68,78,38,48.7,35,44.9,54,24,25,22,7,22,58,37.9,36,27,7,20,18,72,44,0,25,32,43.9,MF
98,Anthony Lozano,864,1,21,71.1,35.4,23.8,146,2,7,2023-2024,30,hn HON,2 Teams,es La Liga,19,864,9.6,10,9,15,3,0,3,3,0,0,0,108,152,71.1,8,13,2,1,17,1490,426,54,69,78.3,38,47,80.9,5,8,62.5,21,14,1,1,0,5,0,1,0,0,0,0,1,0,146,741,307,12,10,5,31,18,196,30,21,5,23.8,14,66.7,7,5,2,5,0,4,8,50,4,6,1,5,2,9,13,0,28,51,35.4,"MF,FW"
99,Jorge de Frutos,"1,549",1,51,71.2,43.8,30.6,380,7,19,2023-2024,26,es ESP,Rayo Vallecano,es La Liga,36,"1,549",17.2,14,22,1,2,0,2,2,0,0,0,344,483,71.2,17,23,20,8,40,5142,1306,193,237,81.4,120,163,73.6,16,32,50,51,38,3,4,3,2,1,1,0,0,0,1,0,0,380,2508,1383,42,29,12,33,15,450,144,49,15,30.6,25,51,19,8,5,8,6,7,22,31.8,15,12,0,12,7,26,18,0,14,18,43.8,"FW,MF"
