,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2034,Steven Fletcher,"2,018",5,55,61.3,50,47.6,411,9,15,2019-2020,32,sct SCO,Sheffield Weds,eng Championship,27,"2,018",22.4,23,4,0,13,2,15,9,4,4,0,342,558,61.3,19,34,5,0,32,4284,968,210,313,67.1,82,142,57.7,15,29,51.7,55,40,1,0,9,4,1,5,1,0,0,2,1,1,411,1645,468,8,12,2,63,32,659,115,21,10,47.6,11,52.4,15,11,4,9,2,3,18,16.7,15,17,4,13,9,24,30,0,149,149,50,FW
2035,Gavin Massey,"1,729",1,40,66.3,41.9,61.5,290,13,28,2019-2020,26,eng ENG,Wigan Athletic,eng Championship,31,"1,729",19.2,21,10,12,0,1,1,0,0,0,0,240,362,66.3,13,19,10,3,27,3192,921,158,192,82.3,57,95,60,9,32,28.1,40,27,3,2,4,1,3,1,1,0,0,0,0,0,290,1864,691,24,24,9,42,21,310,79,26,16,61.5,10,38.5,28,18,9,14,5,10,27,37,17,11,3,8,13,41,19,0,31,43,41.9,"FW,MF"
2036,Matt Smith,"1,932",4,46,40.5,60.6,50,200,1,8,2019-2020,30,eng ENG,Millwall,eng Championship,41,"1,932",21.5,20,21,5,13,4,17,13,0,0,0,194,479,40.5,23,19,9,0,42,2284,836,132,300,44,44,117,37.6,3,10,30,46,36,0,2,2,6,0,4,2,0,0,1,1,0,200,636,262,5,9,0,40,17,561,80,8,4,50,4,50,8,7,1,5,2,1,7,14.3,6,10,3,7,1,9,40,0,301,196,60.6,FW
2037,Harry Arter,"1,724",6,38,88,42.9,72.7,664,14,48,2019-2020,29,ie IRL,Fulham,eng Championship,28,"1,724",19.2,21,7,1,2,1,3,2,0,0,0,1093,1242,88,14,103,10,2,98,18027,4843,564,614,91.9,416,453,91.8,89,122,73,38,30,3,2,1,2,0,6,5,0,0,1,0,0,664,3175,1425,16,20,1,17,16,1034,22,11,8,72.7,3,27.3,48,30,14,26,8,27,56,48.2,29,31,8,23,14,62,15,1,9,12,42.9,MF
2038,Kieran Dowell,"1,597",6,72,69.9,32.4,77.3,489,9,27,2019-2020,21,eng ENG,2 Teams,eng Championship,22,"1,597",17.7,20,2,15,5,3,8,5,0,0,0,518,741,69.9,34,50,29,8,91,9079,2687,225,274,82.1,216,277,78,58,144,40.3,72,49,11,5,3,2,2,6,4,0,1,0,0,1,489,2622,1201,37,41,11,44,33,627,93,22,17,77.3,5,22.7,27,17,8,14,5,7,35,20,28,19,0,19,9,36,3,0,11,23,32.4,MF
2039,Maxime Colin,"3,960",10,87,72.4,49.2,66,1085,66,111,2019-2020,27,fr FRA,Birmingham City,eng Championship,44,"3,960",44,44,0,0,1,6,7,1,0,0,0,1541,2127,72.4,40,97,45,20,146,25296,11282,803,953,84.3,554,760,72.9,138,269,51.3,87,74,7,2,0,0,4,10,8,2,0,0,0,0,1085,7658,3907,118,72,21,58,32,1125,155,53,35,66,18,34,111,72,49,54,8,48,86,55.8,38,55,14,41,66,177,109,1,62,64,49.2,DF
2040,Nathan Ferguson,"1,746",1,25,77.1,55.7,64.6,710,19,50,2019-2020,18,eng ENG,West Brom,eng Championship,21,"1,746",19.4,21,0,0,1,1,2,1,0,0,0,935,1212,77.1,7,83,9,3,104,15948,6538,446,515,86.6,408,501,81.4,70,152,46.1,25,17,4,2,0,0,2,1,1,0,0,0,0,0,710,3790,2070,45,36,5,26,18,846,36,48,31,64.6,17,35.4,50,35,27,19,4,21,37,56.8,16,19,4,15,19,69,47,0,34,27,55.7,DF
2041,Daniel Ayala,"2,081",0,10,73,57.7,75,377,31,31,2019-2020,28,es ESP,Middlesbrough,eng Championship,25,"2,081",23.1,23,2,0,2,0,2,2,0,0,0,519,711,73,4,24,1,0,33,10635,4182,146,185,78.9,298,358,83.2,69,145,47.6,10,5,0,0,3,0,2,0,0,0,0,0,0,0,377,2273,1210,10,5,0,8,5,421,2,8,6,75,2,25,31,22,20,11,0,12,18,66.7,6,28,16,12,31,62,148,1,94,69,57.7,DF
2042,Chris Gunter,"1,577",2,31,71.4,45.5,57.1,347,13,29,2019-2020,30,wls WAL,Reading,eng Championship,20,"1,577",17.5,18,2,5,0,0,0,0,0,0,0,540,756,71.4,11,46,8,6,53,9042,4095,279,324,86.1,217,296,73.3,37,108,34.3,31,25,4,0,0,1,1,2,1,1,0,0,0,0,347,1880,957,26,9,2,4,4,438,51,7,4,57.1,3,42.9,29,24,14,11,4,14,19,73.7,5,9,5,4,13,42,57,0,10,12,45.5,DF
2043,Bersant Celina,"2,470",10,127,70.7,34.9,52.3,932,6,24,2019-2020,22,xk KVX,Swansea City,eng Championship,35,"2,470",27.4,28,7,5,2,2,4,2,0,0,0,873,1234,70.7,53,72,44,13,166,13016,4198,476,566,84.1,284,386,73.6,59,143,41.3,127,95,9,12,9,2,0,10,8,0,0,2,0,0,932,6767,4068,147,111,48,62,38,1163,275,86,45,52.3,41,47.7,24,14,7,10,7,12,35,34.3,23,12,1,11,6,30,8,0,15,28,34.9,"FW,MF"
