,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1611,Leandro Fernandes,454,0,14,81.1,45.5,66.7,178,11,12,2020-2021,20,nl NED,Pescara,it Serie B,11,454,5,4,7,15,0,0,0,0,0,0,0,202,249,81.1,7,19,5,0,35,3917,1223,100,115,87,60,70,85.7,38,51,74.5,14,8,2,2,0,2,0,0,0,0,0,0,0,0,178,1006,446,8,5,1,4,7,188,4,12,8,66.7,4,33.3,12,6,5,7,0,3,9,33.3,6,2,1,1,11,23,5,1,5,6,45.5,MF
1612,Filippo Falco,411,2,35,78.9,33.3,71.4,228,0,4,2020-2021,28,it ITA,Lecce,it Serie B,10,411,4.6,3,7,1,2,1,3,2,0,0,0,220,279,78.9,19,14,22,5,37,3793,907,110,125,88,78,96,81.3,27,45,60,35,20,7,2,2,4,0,2,2,0,0,0,0,0,228,1660,804,33,28,6,9,10,270,43,14,10,71.4,4,28.6,4,3,0,3,1,1,6,16.7,5,0,0,0,0,4,0,0,5,10,33.3,FW
1613,Panagiotis Tachtsidis,"1,786",8,95,74.4,66.7,63.6,766,42,55,2020-2021,29,gr GRE,Lecce,it Serie B,26,"1,786",19.8,21,5,6,1,4,5,1,0,0,0,911,1225,74.4,45,147,32,4,196,17276,7648,363,436,83.3,423,502,84.3,115,219,52.5,95,70,17,1,2,2,3,8,6,1,0,0,0,1,766,4265,2477,52,35,3,32,11,840,27,33,21,63.6,12,36.4,55,28,26,27,2,22,43,51.2,21,24,6,18,42,97,24,1,58,29,66.7,MF
1614,Fran Karačić,"1,130",4,20,71,56.8,50,545,21,18,2020-2021,24,au AUS,Brescia,it Serie B,15,"1,130",12.6,12,3,5,0,2,2,0,0,0,0,599,844,71,12,34,13,10,49,10570,3966,280,325,86.2,226,317,71.3,73,157,46.5,20,18,2,0,0,0,0,4,4,0,0,0,0,0,545,3363,1829,35,31,3,23,7,563,64,14,7,50,7,50,18,8,13,4,1,5,11,45.5,6,13,2,11,21,39,37,0,21,16,56.8,DF
1615,Nicola Rigoni,404,2,8,80.1,58.3,25,113,3,11,2020-2021,29,it ITA,2 Teams,it Serie B,9,404,4.5,5,4,9,1,1,2,1,0,0,0,169,211,80.1,2,19,2,0,24,2844,821,74,87,85.1,83,97,85.6,10,19,52.6,8,6,0,0,2,0,0,2,1,0,0,1,0,0,113,442,165,2,1,0,3,1,149,7,4,1,25,3,75,11,7,7,3,1,3,8,37.5,5,3,1,2,3,14,8,0,7,5,58.3,MF
1616,Gianvito Misuraca,"1,759",2,37,68.5,63.4,35.7,465,43,49,2020-2021,30,it ITA,Pordenone,it Serie B,28,"1,759",19.5,20,8,5,1,0,1,1,0,0,0,507,740,68.5,12,65,11,2,101,8587,3035,248,330,75.2,196,258,76,48,100,48,37,30,3,0,0,3,1,2,2,0,0,0,0,0,465,2239,968,24,23,1,30,15,446,39,14,5,35.7,9,64.3,49,35,17,23,9,12,27,44.4,15,26,8,18,43,92,30,0,26,15,63.4,MF
1617,Raoul Bellanova,"2,342",2,41,73.5,33.3,55.7,812,34,26,2020-2021,20,it ITA,Pescara,it Serie B,30,"2,342",26,27,3,3,0,0,0,0,0,0,0,902,1228,73.5,15,41,19,14,65,15181,5053,477,539,88.5,319,451,70.7,92,182,50.5,41,26,5,3,3,4,0,2,0,1,0,1,0,0,812,5895,3073,82,46,12,40,19,835,106,61,34,55.7,27,44.3,26,22,12,10,4,15,24,62.5,9,21,11,10,34,60,47,1,12,24,33.3,DF
1618,Adam Chrzanowski,795,0,14,61.4,63.6,50,224,10,15,2020-2021,21,pl POL,Pordenone,it Serie B,13,795,8.8,10,3,22,0,0,0,0,0,0,0,275,448,61.4,8,34,9,6,38,5118,2928,107,141,75.9,137,205,66.8,27,85,31.8,14,10,3,0,0,1,0,0,0,0,0,0,0,0,224,1152,588,14,13,1,9,3,248,23,6,3,50,3,50,15,14,10,4,1,6,12,50,6,9,4,5,10,25,38,1,14,8,63.6,DF
1619,Davide Adorni,"2,675",2,25,80.8,57.3,100,903,59,53,2020-2021,27,it ITA,Cittadella,it Serie B,30,"2,675",29.7,30,0,6,1,1,2,1,0,0,0,1242,1538,80.8,5,72,4,0,87,27581,10764,279,355,78.6,740,818,90.5,216,335,64.5,25,18,2,0,2,1,2,2,2,0,0,0,0,0,903,4583,2406,12,10,0,9,3,1007,1,1,1,100,0,0,53,34,33,20,0,22,39,56.4,17,43,23,20,59,112,116,2,106,79,57.3,DF
1620,Markus Pavic,"1,259",1,16,71.4,40.7,42.9,427,19,16,2020-2021,25,at AUT,Virtus Entella,it Serie B,21,"1,259",14,13,8,10,0,0,0,0,0,0,0,537,752,71.4,8,55,11,5,63,8752,5035,267,324,82.4,215,286,75.2,37,103,35.9,16,14,1,0,0,1,0,1,1,0,0,0,0,0,427,1519,815,10,5,0,7,4,439,29,7,3,42.9,4,57.1,16,13,10,5,1,12,18,66.7,6,15,4,11,19,35,31,0,11,16,40.7,DF
1621,Gianluigi Sueva,463,1,16,77.2,36.4,66.7,124,0,6,2020-2021,20,do DOM,Cosenza,it Serie B,17,463,5.1,3,14,20,0,1,1,0,0,0,0,115,149,77.2,6,9,2,1,10,1559,462,71,82,86.6,32,37,86.5,5,10,50,16,12,0,0,4,0,0,1,1,0,0,0,0,0,124,927,455,13,11,3,11,8,157,43,3,2,66.7,1,33.3,6,3,3,1,2,0,1,0,1,1,0,1,0,6,0,0,4,7,36.4,"FW,DF"
