,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
831,Bradley Locko,"1,011",7,20,76.4,42.9,68.2,332,14,28,2021-2022,19,fr FRA,Reims,fr Ligue 1,24,"1,011",11.2,11,13,12,1,1,2,1,0,0,0,350,458,76.4,7,22,6,1,39,5230,1951,203,245,82.9,104,138,75.4,26,42,61.9,20,16,1,2,0,0,1,7,6,1,0,0,0,0,332,2211,1346,30,22,3,13,22,322,40,22,15,68.2,7,31.8,28,19,13,11,4,14,24,58.3,10,20,8,12,14,42,15,0,12,16,42.9,"MF,DF"
832,Bamba Dieng,975,5,20,74.6,39.4,29.4,202,5,17,2021-2022,21,sn SEN,Marseille,fr Ligue 1,25,975,10.8,11,14,4,7,1,8,6,1,1,0,144,193,74.6,8,6,7,1,15,1799,302,84,105,80,39,47,83,2,4,50,20,11,0,1,4,2,2,5,1,0,1,0,2,1,202,1281,659,24,10,17,25,13,233,82,17,5,29.4,12,70.6,17,11,5,5,7,4,14,28.6,10,7,0,7,5,22,8,0,13,20,39.4,FW
833,Kévin Gameiro,"2,385",9,67,78.3,17.2,44.7,697,6,19,2021-2022,34,fr FRA,Strasbourg,fr Ligue 1,35,"2,385",26.5,28,7,0,11,3,14,10,1,3,2,628,802,78.3,28,20,23,1,62,7763,1157,403,468,86.1,154,192,80.2,20,35,57.1,67,57,0,0,6,4,0,9,6,0,0,2,1,0,697,3881,1657,69,43,31,61,38,794,225,38,17,44.7,21,55.3,19,10,5,9,5,6,18,33.3,12,22,1,21,6,25,1,0,10,48,17.2,FW
834,Álvaro González,451,0,0,95.4,26.7,0,274,1,1,2021-2022,31,es ESP,Marseille,fr Ligue 1,6,451,5,5,1,16,0,0,0,0,0,0,0,356,373,95.4,0,8,0,0,12,6701,2099,140,143,97.9,178,184,96.7,38,44,86.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1070,533,0,0,0,0,1,331,0,1,0,0,1,100,1,1,1,0,0,1,1,100,0,0,0,0,1,2,9,0,4,11,26.7,DF
835,Jonathan Ikone,"1,062",2,35,78.1,33.3,44.6,372,5,11,2021-2022,23,fr FRA,Lille,fr Ligue 1,18,"1,062",11.8,13,5,0,1,0,1,1,0,0,0,331,424,78.1,15,26,18,1,50,5487,1330,161,191,84.3,117,141,83,34,51,66.7,35,28,0,3,4,0,0,2,1,0,0,1,0,0,372,2512,1243,34,29,11,29,18,417,71,56,25,44.6,30,53.6,11,3,6,4,1,4,11,36.4,7,13,1,12,5,16,4,0,3,6,33.3,"MF,FW"
836,Kylian Mbappé,"3,023",40,181,79.4,28.6,54.6,1416,5,11,2021-2022,22,fr FRA,Paris S-G,fr Ligue 1,35,"3,023",33.6,34,1,0,28,17,45,24,4,4,0,1139,1435,79.4,70,75,58,9,107,15413,2996,715,821,87.1,276,348,79.3,60,101,59.4,181,115,10,30,13,12,1,40,21,4,10,1,4,0,1416,9443,5202,210,122,103,112,57,1623,449,205,112,54.6,92,44.9,11,8,1,4,6,7,13,53.8,6,6,0,6,5,16,13,0,4,10,28.6,FW
837,Juan Bernat,958,1,10,92.2,50,60.9,492,8,24,2021-2022,28,es ESP,Paris S-G,fr Ligue 1,15,958,10.6,12,3,7,0,0,0,0,0,0,0,628,681,92.2,5,37,5,1,30,8076,1920,420,445,94.4,173,185,93.5,10,17,58.8,10,10,0,0,0,0,0,1,1,0,0,0,0,0,492,2295,1156,20,11,6,7,5,577,85,23,14,60.9,9,39.1,24,14,10,10,4,13,18,72.2,5,8,0,8,8,32,16,0,8,8,50,"DF,MF"
838,Ander Herrera,"1,091",7,39,91.5,40,60,733,14,29,2021-2022,31,es ESP,Paris S-G,fr Ligue 1,19,"1,091",12.1,12,7,6,3,2,5,3,0,0,0,970,1060,91.5,18,102,18,0,97,14459,3847,542,573,94.6,308,332,92.8,67,84,79.8,39,35,0,2,1,1,0,7,7,0,0,0,0,0,733,2902,1480,11,15,0,17,5,964,25,10,6,60,4,40,29,17,7,16,6,14,39,35.9,25,22,8,14,14,43,8,0,2,3,40,MF
839,Mauro Icardi,"1,027",4,21,78.4,35.7,22.2,122,5,5,2021-2022,28,ar ARG,Paris S-G,fr Ligue 1,24,"1,027",11.4,10,14,5,4,0,4,4,0,0,0,120,153,78.4,9,3,6,0,10,1530,152,68,86,79.1,36,41,87.8,2,3,66.7,21,16,0,0,4,1,0,4,1,0,0,3,0,0,122,489,161,6,2,1,14,9,159,53,9,2,22.2,7,77.8,5,3,1,3,1,3,7,42.9,4,3,0,3,5,10,12,0,5,9,35.7,FW
840,Alexander Djiku,"2,694",5,34,82.2,71,43.8,1188,61,50,2021-2022,26,gh GHA,Strasbourg,fr Ligue 1,31,"2,694",29.9,30,1,1,1,0,1,1,0,0,0,1357,1650,82.2,9,149,18,5,156,28085,11345,427,492,86.8,681,771,88.3,229,339,67.6,34,31,1,0,2,0,0,5,4,1,0,0,0,0,1188,6184,3325,15,25,0,17,7,1247,3,16,7,43.8,9,56.3,50,37,33,13,4,18,35,51.4,17,30,13,17,61,111,90,2,71,29,71,DF
