,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2021,Lucas Tousart,"1,727",3,36,86.9,44.3,76.9,682,26,74,2018-2019,21,fr FRA,Lyon,fr Ligue 1,30,"1,727",19.2,20,10,5,0,0,0,0,0,0,0,854,983,86.9,10,89,6,1,94,15403,3291,350,403,86.8,413,441,93.7,72,98,73.5,36,30,0,2,1,1,2,3,3,0,0,0,0,0,682,3392,1395,9,18,0,20,13,774,16,13,10,76.9,3,23.1,74,38,33,34,7,25,59,42.4,34,30,13,17,26,100,27,0,31,39,44.3,MF
2022,Pelé,469,1,8,82.2,58.3,100,160,3,8,2018-2019,26,gw GNB,Monaco,fr Ligue 1,8,469,5.2,4,4,6,0,0,0,0,0,0,0,166,202,82.2,2,21,1,0,33,2927,1001,70,81,86.4,76,86,88.4,15,19,78.9,8,7,0,0,0,1,0,1,0,0,0,0,1,0,160,848,423,6,9,0,7,9,162,7,8,8,100,0,0,8,7,3,5,0,2,6,33.3,4,2,1,1,3,11,10,0,7,5,58.3,MF
2023,Hatem Ben Arfa,"2,033",5,104,80.5,31.3,56,882,4,15,2018-2019,31,fr FRA,Rennes,fr Ligue 1,26,"2,033",22.6,23,3,2,7,2,9,5,2,3,1,749,930,80.5,36,73,27,1,112,12137,3158,395,447,88.4,249,286,87.1,74,132,56.1,104,59,11,16,5,13,0,5,3,2,0,0,0,0,882,7166,3650,121,104,30,56,64,940,114,207,116,56,91,44,15,7,4,8,3,7,16,43.8,9,9,0,9,4,19,0,0,5,11,31.3,"FW,MF"
2024,Kenny Lala,"3,060",18,103,76,40,43.4,1437,28,78,2018-2019,26,mg MAD,Strasbourg,fr Ligue 1,34,"3,060",34,34,0,0,5,9,14,4,1,2,1,1666,2192,76,61,151,56,25,189,32454,11083,707,795,88.9,625,804,77.7,290,456,63.6,103,72,27,1,1,1,1,18,13,3,0,1,0,1,1437,9115,5216,132,114,5,67,48,1541,169,83,36,43.4,47,56.6,78,45,48,23,7,30,53,56.6,23,26,9,17,28,106,62,2,24,36,40,"DF,FW"
2025,Kévin Zohi,627,2,13,72.8,36,40,206,7,14,2018-2019,21,ml MLI,Strasbourg,fr Ligue 1,20,627,7,6,14,6,1,1,2,1,0,0,0,142,195,72.8,5,7,5,2,22,1996,617,83,100,83,39,53,73.6,11,16,68.8,13,10,1,0,1,1,0,2,2,0,0,0,0,0,206,1211,630,23,17,8,19,19,232,68,35,14,40,21,60,14,10,6,6,2,5,9,55.6,4,8,0,8,7,21,5,0,9,16,36,"FW,MF"
2026,Jérémy Sorbon,"2,647",0,17,83.8,50.5,100,585,34,33,2018-2019,34,fr FRA,Guingamp,fr Ligue 1,33,"2,647",29.4,29,4,5,1,0,1,1,0,0,0,871,1039,83.8,4,45,1,0,64,17520,7030,257,296,86.8,489,543,90.1,114,170,67.1,17,13,2,1,1,0,0,0,0,0,0,0,0,0,585,3191,1598,3,4,1,12,1,675,0,5,5,100,0,0,33,20,23,10,0,14,22,63.6,8,33,23,10,34,67,105,2,55,54,50.5,DF
2027,Nicolas Pallois,"2,160",3,21,76.4,52.8,75.9,712,34,77,2018-2019,30,fr FRA,Nantes,fr Ligue 1,24,"2,160",24,24,0,6,2,0,2,2,0,0,0,807,1056,76.4,5,68,3,1,90,16424,6539,270,307,87.9,409,468,87.4,119,240,49.6,21,18,0,0,1,1,1,3,3,0,0,0,0,0,712,3882,2336,22,16,0,15,10,678,7,29,22,75.9,7,24.1,77,48,60,17,0,40,69,58,29,30,14,16,34,111,114,0,47,42,52.8,DF
2028,Emil Krafth,"2,974",2,33,69.4,56.8,36.4,698,23,55,2018-2019,23,se SWE,Amiens,fr Ligue 1,35,"2,974",33,33,2,2,1,1,2,1,0,0,0,1040,1499,69.4,16,76,20,11,102,18608,9057,454,551,82.4,461,631,73.1,108,235,46,33,25,3,1,2,1,1,2,2,0,0,0,0,0,698,3444,1963,53,27,6,34,13,803,74,22,8,36.4,14,63.6,55,35,34,14,7,32,65,49.2,33,27,12,15,23,78,94,4,42,32,56.8,DF
2029,Kenny Tete,"1,048",4,33,80.9,48.6,16.7,551,18,30,2018-2019,22,nl NED,Lyon,fr Ligue 1,13,"1,048",11.6,12,1,11,0,3,3,0,0,0,0,623,770,80.9,19,56,20,11,64,10179,3525,318,343,92.7,241,296,81.4,45,89,50.6,33,30,0,0,1,1,1,4,4,0,0,0,0,0,551,2976,1736,35,22,3,18,7,592,99,6,1,16.7,5,83.3,30,23,11,16,3,13,19,68.4,6,13,5,8,18,48,29,0,18,19,48.6,DF
2030,Fayçal Fajr,"3,240",13,128,75.5,41.7,61.7,1283,29,65,2018-2019,29,ma MAR,Caen,fr Ligue 1,36,"3,240",36,36,0,0,5,4,9,4,1,1,0,1621,2146,75.5,54,177,25,8,225,33729,10094,653,725,90.1,559,673,83.1,360,642,56.1,128,66,38,3,5,14,2,13,6,4,0,1,2,0,1283,5983,2672,39,39,2,47,35,1574,59,47,29,61.7,18,38.3,65,32,22,33,10,25,66,37.9,41,27,6,21,29,94,19,2,15,21,41.7,MF
