,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1611,Matthew Godden,"1,452",3,33,66.5,36.4,100,202,2,1,2020-2021,29,eng ENG,Coventry City,eng Championship,23,"1,452",16.1,18,5,1,6,2,8,4,2,2,0,173,260,66.5,13,13,3,0,25,2334,469,109,135,80.7,49,82,59.8,8,14,57.1,33,20,0,3,7,3,0,3,3,0,0,0,0,0,202,827,203,5,5,2,34,13,271,78,4,4,100,0,0,1,0,1,0,0,1,5,20,4,8,2,6,2,3,8,0,44,77,36.4,FW
1612,Scott McKenna,"2,115",1,9,77,66.4,80,679,22,17,2020-2021,23,sct SCO,Nott'ham Forest,eng Championship,24,"2,115",23.5,24,0,2,1,0,1,1,0,0,0,796,1034,77,5,46,2,0,59,16092,6472,215,258,83.3,490,568,86.3,82,183,44.8,9,7,0,0,0,1,1,1,0,0,0,0,1,0,679,3977,2522,18,16,0,6,2,719,3,10,8,80,2,20,17,9,13,4,0,4,5,80,1,23,18,5,22,39,79,1,89,45,66.4,DF
1613,Conor Chaplin,"2,113",7,81,62.9,20.7,37.5,484,20,26,2020-2021,23,eng ENG,Barnsley,eng Championship,34,"2,113",23.5,31,3,10,4,3,7,4,0,0,0,488,776,62.9,42,39,27,6,77,6922,2002,284,392,72.4,163,249,65.5,24,62,38.7,81,62,3,3,6,5,2,7,6,0,0,0,0,1,484,1996,798,18,21,4,52,31,680,185,24,9,37.5,15,62.5,26,19,9,11,6,11,45,24.4,34,39,2,37,20,46,11,0,17,65,20.7,"FW,MF"
1614,George Friend,"1,927",0,15,63.5,59.9,47.4,548,33,36,2020-2021,32,eng ENG,Birmingham City,eng Championship,26,"1,927",21.4,21,5,13,0,0,0,0,0,0,0,627,988,63.5,2,51,8,1,66,10888,4769,292,365,80,256,373,68.6,61,186,32.8,15,11,1,1,0,2,0,0,0,0,0,0,0,0,548,3245,1658,35,20,4,33,12,591,50,38,18,47.4,20,52.6,36,20,21,11,4,11,21,52.4,10,22,14,8,33,69,69,0,94,63,59.9,DF
1615,Dennis Adeniran,"1,478",0,18,70,51.3,77.8,250,32,24,2020-2021,21,eng ENG,Wycombe,eng Championship,21,"1,478",16.4,18,3,7,0,1,1,0,0,0,0,271,387,70,5,32,5,0,47,4353,1617,127,168,75.6,105,137,76.6,24,43,55.8,18,10,0,3,1,4,0,0,0,0,0,0,0,0,250,1719,709,17,10,3,17,11,199,12,27,21,77.8,6,22.2,24,14,6,13,5,4,14,28.6,10,15,6,9,32,56,18,0,20,19,51.3,MF
1616,Nicholas Ioannou,403,0,17,68.9,50,33.3,157,10,11,2020-2021,24,cy CYP,Nott'ham Forest,eng Championship,5,403,4.5,5,0,6,0,0,0,0,0,0,0,206,299,68.9,8,19,7,5,27,3458,1820,102,113,90.3,83,114,72.8,19,54,35.2,17,13,2,1,0,1,0,0,0,0,0,0,0,0,157,871,558,17,15,0,8,4,174,17,6,2,33.3,4,66.7,11,7,5,5,1,3,6,50,3,7,1,6,10,21,5,0,7,7,50,DF
1617,Kristian Pedersen,"3,087",2,41,63.3,65.3,63.5,618,77,66,2020-2021,25,dk DEN,Birmingham City,eng Championship,35,"3,087",34.3,35,0,8,2,2,4,2,0,0,0,892,1410,63.3,22,78,17,8,103,14535,7244,479,617,77.6,312,495,63,84,206,40.8,41,32,3,3,2,0,1,2,1,0,0,1,0,0,618,3351,1691,49,40,6,39,20,732,85,63,40,63.5,23,36.5,66,42,43,18,5,24,44,54.5,20,29,9,20,77,143,118,1,154,82,65.3,DF
1618,Marc Roberts,"2,747",4,40,53,70.9,100,514,42,44,2020-2021,30,eng ENG,Birmingham City,eng Championship,36,"2,747",30.5,29,7,4,4,2,6,4,0,0,0,730,1378,53,21,63,10,5,62,17332,9381,207,312,66.3,317,481,65.9,192,516,37.2,40,17,20,1,1,0,1,4,2,1,1,0,0,0,514,2670,1224,5,4,0,18,2,541,12,3,3,100,0,0,44,27,33,11,0,18,26,69.2,8,23,16,7,42,86,166,2,222,91,70.9,DF
1619,Ryan Tunnicliffe,"1,411",0,27,75.3,38.9,36.4,342,17,21,2020-2021,27,eng ENG,Luton Town,eng Championship,24,"1,411",15.7,17,7,18,2,0,2,2,0,0,0,440,584,75.3,13,32,10,1,53,6844,1677,239,288,83,154,186,82.8,28,61,45.9,27,21,1,0,2,0,3,0,0,0,0,0,0,0,342,1606,758,13,15,1,17,15,402,48,11,4,36.4,7,63.6,21,16,3,16,2,10,20,50,10,17,7,10,17,38,21,0,14,22,38.9,MF
1620,James McClean,"1,605",5,34,61,59.4,36.6,424,17,34,2020-2021,31,ie IRL,Stoke City,eng Championship,24,"1,605",17.8,17,7,1,2,3,5,2,0,0,0,418,685,61,19,18,25,20,36,6846,2540,241,304,79.3,125,210,59.5,44,123,35.8,34,21,6,2,2,1,2,5,5,0,0,0,0,0,424,2470,953,31,24,10,40,20,514,111,41,15,36.6,26,63.4,34,19,17,11,6,16,49,32.7,33,16,1,15,17,51,34,0,41,28,59.4,"FW,DF"
