,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
2010,Sven Bender,"2,345",2,23,85.7,55.3,75,1137,50,51,2017-2018,28,de GER,Leverkusen,de Bundesliga,29,"2,345",26.1,29,0,1,2,0,2,2,0,0,0,1375,1604,85.7,4,82,3,0,110,26219,9669,499,551,90.6,725,793,91.4,142,232,61.2,23,21,0,0,1,0,1,2,2,0,0,0,0,0,1137,6269,3157,18,2,0,9,5,1188,4,8,6,75,2,25,51,37,33,18,0,26,34,76.5,8,49,21,28,50,101,123,1,78,63,55.3,DF
2011,Martin Hinteregger,"2,655",1,21,78,54.1,18.2,878,49,79,2017-2018,24,at AUT,Augsburg,de Bundesliga,30,"2,655",29.5,29,1,0,0,0,0,0,0,0,0,1055,1352,78,8,72,6,1,90,21881,9374,313,351,89.2,552,616,89.6,167,331,50.5,21,18,0,0,2,0,1,1,1,0,0,0,0,0,878,5191,3077,27,15,0,14,4,960,10,11,2,18.2,9,81.8,79,51,55,22,2,47,61,77,14,40,27,13,49,128,135,3,59,50,54.1,DF
2012,Jonathan Schmid,"1,473",0,51,70.5,51.2,31.8,324,10,23,2017-2018,27,fr FRA,Augsburg,de Bundesliga,25,"1,473",16.4,15,10,6,0,0,0,0,0,0,0,455,645,70.5,28,18,7,4,34,7351,3333,224,260,86.2,142,202,70.3,52,113,46,51,27,18,1,3,2,0,0,0,0,0,0,0,0,324,1861,818,21,16,6,16,13,387,75,22,7,31.8,15,68.2,23,16,6,13,4,11,18,61.1,7,16,1,15,10,33,35,1,21,20,51.2,"DF,FW"
2013,Arjen Robben,"1,507",14,99,80.6,59.3,39.4,717,4,14,2017-2018,33,nl NED,Bayern Munich,de Bundesliga,21,"1,507",16.7,19,2,3,5,5,10,5,0,1,1,711,882,80.6,34,60,54,7,122,11906,3243,380,437,87,248,307,80.8,66,100,66,99,66,14,2,7,9,1,14,10,2,0,1,1,0,717,5281,3002,97,63,32,28,15,822,216,66,26,39.4,40,60.6,14,11,1,7,6,4,12,33.3,8,9,0,9,4,18,4,0,16,11,59.3,"FW,MF"
2014,Benjamin Henrichs,"1,268",4,37,71.2,52.6,31.8,537,31,42,2017-2018,20,de GER,Leverkusen,de Bundesliga,23,"1,268",14.1,11,12,9,0,1,1,0,0,0,0,586,823,71.2,11,52,18,7,71,9456,4166,319,377,84.6,211,292,72.3,48,106,45.3,37,28,3,1,3,2,0,4,3,0,1,0,0,0,537,2862,1441,41,19,10,10,9,558,74,22,7,31.8,15,68.2,42,28,23,16,3,27,43,62.8,16,23,3,20,31,73,32,0,20,18,52.6,DF
2015,Breel Embolo,919,6,27,72.9,30.2,30.3,261,6,14,2017-2018,20,ch SUI,Schalke 04,de Bundesliga,21,919,10.2,9,12,7,3,0,3,3,0,0,0,161,221,72.9,4,11,7,2,25,2440,525,94,117,80.3,52,70,74.3,9,14,64.3,27,10,0,5,2,8,2,6,2,0,0,0,3,1,261,1666,672,24,22,8,26,21,289,77,66,20,30.3,46,69.7,14,10,3,7,4,2,9,22.2,7,13,0,13,6,20,3,0,13,30,30.2,"FW,MF"
2016,Mërgim Mavraj,"1,445",1,7,76.6,57.9,100,423,21,45,2017-2018,31,al ALB,Hamburger SV,de Bundesliga,17,"1,445",16.1,17,0,6,0,0,0,0,0,0,0,564,736,76.6,3,38,2,1,49,11882,4667,171,202,84.7,302,354,85.3,89,162,54.9,7,3,1,0,0,1,2,1,0,0,0,0,0,1,423,2096,1212,4,2,0,5,5,429,0,4,4,100,0,0,45,32,32,11,2,22,37,59.5,15,28,12,16,21,66,91,3,62,45,57.9,DF
2017,Anastasios Donis,949,8,34,64.4,36,51.3,243,9,20,2017-2018,20,gr GRE,Stuttgart,de Bundesliga,18,949,10.5,11,7,9,2,2,4,2,0,0,0,145,225,64.4,11,9,7,3,13,2527,438,63,77,81.8,59,88,67,16,38,42.1,34,15,0,11,2,4,2,8,2,0,4,0,1,1,243,2565,1550,60,37,19,15,8,254,50,80,41,51.3,39,48.8,20,14,10,6,4,6,8,75,2,2,0,2,9,29,7,0,9,16,36,"MF,FW"
2018,Dominik Kohr,"1,664",5,63,82.5,37.9,57.9,655,30,49,2017-2018,23,de GER,Leverkusen,de Bundesliga,28,"1,664",18.5,18,10,4,1,1,2,1,0,0,0,780,946,82.5,18,82,12,0,116,13086,3718,390,447,87.2,304,355,85.6,71,103,68.9,63,48,1,3,6,2,3,5,4,0,1,0,0,0,655,3038,1513,31,40,4,17,19,778,52,19,11,57.9,8,42.1,49,26,20,25,4,25,41,61,16,39,5,34,30,79,24,0,22,36,37.9,MF
2019,Jeffrey Gouweleeuw,"2,385",0,24,77.3,50.9,52.9,732,54,57,2017-2018,26,nl NED,Augsburg,de Bundesliga,27,"2,385",26.5,27,0,0,0,0,0,0,0,0,0,915,1183,77.3,7,106,10,0,108,19085,8862,298,348,85.6,422,479,88.1,165,299,55.2,24,17,3,1,1,1,1,0,0,0,0,0,0,0,732,4374,2326,25,15,3,16,14,807,7,17,9,52.9,8,47.1,57,44,36,18,3,27,41,65.9,14,36,10,26,54,111,128,0,58,56,50.9,DF
2020,Alessandro Schöpf,808,1,15,75,38.1,36.1,256,15,22,2017-2018,23,at AUT,Schalke 04,de Bundesliga,15,808,9,9,6,9,0,0,0,0,0,0,0,321,428,75,6,20,7,0,38,4959,1716,179,212,84.4,115,149,77.2,21,45,46.7,15,12,0,1,1,1,0,1,0,0,0,0,1,0,256,1910,928,36,31,4,11,4,296,46,36,13,36.1,23,63.9,22,17,10,9,3,11,23,47.8,12,16,0,16,15,37,13,1,8,13,38.1,"DF,FW"
2021,Marcel Heller,"1,299",4,36,53.8,12,42.1,269,10,37,2017-2018,31,de GER,Augsburg,de Bundesliga,24,"1,299",14.4,14,10,7,0,1,1,0,0,0,0,189,351,53.8,16,7,15,11,26,2415,933,116,147,78.9,43,96,44.8,9,38,23.7,36,27,0,1,1,5,2,4,2,0,0,0,2,0,269,2368,1327,59,27,16,28,29,311,112,19,8,42.1,11,57.9,37,24,21,14,2,12,28,42.9,16,22,1,21,10,47,7,0,3,22,12,"FW,MF"
2022,Omar Mascarell,771,2,20,82.7,58.6,83.3,295,21,20,2017-2018,24,gq EQG,Eint Frankfurt,de Bundesliga,9,771,8.6,8,1,0,1,0,1,1,0,0,0,402,486,82.7,7,53,6,2,48,7796,2360,146,167,87.4,186,213,87.3,59,83,71.1,20,20,0,0,0,0,0,2,2,0,0,0,0,0,295,1425,575,6,6,0,4,9,344,12,12,10,83.3,2,16.7,20,16,8,12,0,10,18,55.6,8,14,1,13,21,41,10,0,17,12,58.6,MF
2023,Davie Selke,"1,886",10,51,58.4,49.5,42.4,351,2,13,2017-2018,22,de GER,Hertha BSC,de Bundesliga,27,"1,886",21,19,8,0,10,0,10,9,1,1,0,257,440,58.4,15,21,3,0,25,3214,567,172,255,67.5,69,135,51.1,3,8,37.5,51,25,0,7,7,10,2,10,3,0,1,1,4,1,351,2101,1068,34,28,20,38,24,538,137,59,25,42.4,34,57.6,13,10,1,5,7,4,9,44.4,5,26,5,21,2,15,20,1,98,100,49.5,FW
2024,Lamine Sané,786,0,2,82,57.8,100,211,20,19,2017-2018,30,sn SEN,Werder Bremen,de Bundesliga,11,786,8.7,9,2,5,1,0,1,1,0,0,0,324,395,82,0,25,0,0,31,7136,2757,76,100,76,188,213,88.3,56,74,75.7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,211,1229,677,2,1,0,5,3,262,1,2,2,100,0,0,19,14,15,4,0,8,10,80,2,8,6,2,20,39,49,1,26,19,57.8,DF
2025,Takuma Asano,721,1,21,73.2,16.2,29.6,180,3,7,2017-2018,22,jp JPN,Stuttgart,de Bundesliga,15,721,8,7,8,6,1,0,1,1,0,0,0,131,179,73.2,10,6,7,0,17,1891,428,79,105,75.2,38,45,84.4,8,11,72.7,21,19,0,1,1,0,0,1,1,0,0,0,0,0,180,1247,539,24,20,13,16,14,207,56,27,8,29.6,19,70.4,7,5,3,3,1,2,8,25,6,7,0,7,3,10,2,0,6,31,16.2,"FW,MF"
2026,Marcel Risse,"1,169",5,32,59.7,12.5,54.5,331,6,21,2017-2018,27,de GER,Köln,de Bundesliga,16,"1,169",13,13,3,0,1,3,4,1,0,0,0,384,643,59.7,21,38,19,9,44,6886,3408,192,236,81.4,142,215,66,46,142,32.4,32,19,10,1,1,1,0,5,3,1,1,0,0,0,331,1599,943,29,18,9,11,2,469,71,22,12,54.5,10,45.5,21,14,17,4,0,11,19,57.9,8,21,3,18,6,27,10,2,1,7,12.5,"DF,MF"
2027,Salih Özcan,"1,670",4,47,78.1,55.7,35,506,29,56,2017-2018,19,tr TUR,Köln,de Bundesliga,23,"1,670",18.6,19,4,5,0,1,1,0,0,0,0,720,922,78.1,18,76,14,1,88,11749,3369,340,425,80,298,362,82.3,53,77,68.8,47,35,1,2,3,3,3,4,3,0,0,0,1,0,506,2615,1192,17,11,2,26,17,701,38,20,7,35,13,65,56,42,24,29,3,28,54,51.9,26,27,5,22,29,85,22,1,68,54,55.7,MF
2028,Josip Drmić,467,4,12,66.9,45.9,33.3,81,0,0,2017-2018,24,ch SUI,Gladbach,de Bundesliga,13,467,5.2,4,9,10,4,1,5,4,0,0,0,93,139,66.9,3,8,2,0,4,1275,154,63,79,79.7,21,37,56.8,6,10,60,12,10,0,1,1,0,0,4,2,0,1,1,0,0,81,407,157,6,3,5,14,8,143,35,9,3,33.3,6,66.7,0,0,0,0,0,0,4,0,4,1,0,1,0,0,1,1,17,20,45.9,"FW,MF"
2029,Mijat Gaćinović,"1,815",5,51,68.7,35.6,32.2,447,39,56,2017-2018,22,rs SRB,Eint Frankfurt,de Bundesliga,29,"1,815",20.2,22,7,4,1,3,4,1,0,0,0,435,633,68.7,21,51,16,3,65,7129,2009,222,283,78.4,153,209,73.2,46,89,51.7,51,28,4,4,4,5,6,5,2,0,1,0,1,1,447,2523,1277,39,29,19,21,32,507,95,59,19,32.2,40,67.8,56,44,21,27,8,20,52,38.5,32,38,1,37,39,95,22,1,16,29,35.6,"MF,FW"
2030,Bernardo,"1,350",4,19,73.4,71,23.8,455,18,43,2017-2018,22,br BRA,RB Leipzig,de Bundesliga,18,"1,350",15,15,3,14,1,1,2,1,0,0,0,651,887,73.4,6,54,13,5,71,10103,4218,371,425,87.3,222,308,72.1,46,108,42.6,19,14,0,0,4,0,1,4,3,0,0,1,0,0,455,2449,1293,31,23,1,15,10,560,57,21,5,23.8,16,76.2,43,30,18,22,3,29,40,72.5,11,30,6,24,18,61,81,0,49,20,71,DF
2031,Jannik Vestergaard,"2,880",1,17,85,63.8,85.7,1231,40,58,2017-2018,24,dk DEN,Gladbach,de Bundesliga,32,"2,880",32,32,0,0,3,0,3,3,0,0,0,1634,1922,85,4,122,7,0,114,36494,13228,379,424,89.4,968,1061,91.2,280,411,68.1,17,16,0,0,1,0,0,1,1,0,0,0,0,0,1231,5819,3525,10,5,1,8,4,1533,3,7,6,85.7,1,14.3,58,41,43,15,0,32,48,66.7,16,55,39,16,40,98,161,3,97,55,63.8,DF
2032,Jonathan de Guzmán,"1,092",6,42,75.4,47.8,50,372,13,16,2017-2018,29,nl NED,Eint Frankfurt,de Bundesliga,16,"1,092",12.1,12,4,1,0,3,3,0,0,0,0,490,650,75.4,19,58,15,5,83,8719,3049,227,260,87.3,184,224,82.1,59,129,45.7,42,25,16,0,1,0,0,6,3,3,0,0,0,0,372,2212,1171,28,28,1,10,17,471,30,20,10,50,10,50,16,16,8,8,0,6,16,37.5,10,13,0,13,13,29,12,0,11,12,47.8,MF
2033,Christian Pulisic,"2,302",10,78,74.8,21.6,42.3,834,16,46,2017-2018,18,us USA,Dortmund,de Bundesliga,32,"2,302",25.6,27,5,0,4,5,9,4,0,0,0,675,903,74.8,30,37,32,14,64,9673,1965,391,467,83.7,214,278,77,34,61,55.7,78,54,0,12,4,5,3,10,7,0,2,1,0,0,834,6637,3570,152,86,57,50,53,961,257,182,77,42.3,105,57.7,46,30,12,20,14,26,44,59.1,18,24,2,22,16,62,11,0,16,58,21.6,"FW,DF"
2034,Amir Abrashi,850,2,14,77.3,50,80,169,19,35,2017-2018,27,al ALB,Freiburg,de Bundesliga,12,850,9.4,11,1,3,0,0,0,0,0,0,0,248,321,77.3,3,22,6,1,38,4354,1126,103,132,78,116,146,79.5,24,32,75,14,10,0,0,1,3,0,2,2,0,0,0,0,0,169,947,335,8,7,1,14,19,224,18,5,4,80,1,20,35,32,15,18,2,16,23,69.6,7,22,5,17,19,54,20,0,17,17,50,MF
2035,Matthias Ostrzolek,"2,379",4,64,69.8,43.5,38.9,690,30,68,2017-2018,27,de GER,Hannover 96,de Bundesliga,27,"2,379",26.4,27,0,7,0,1,1,0,0,0,0,875,1254,69.8,22,79,33,20,111,15514,8069,389,467,83.3,374,507,73.8,98,198,49.5,64,47,9,2,3,3,0,4,3,0,0,0,1,0,690,3781,2009,45,40,4,29,14,777,84,18,7,38.9,11,61.1,68,53,43,20,5,38,57,66.7,19,39,10,29,30,98,58,1,20,26,43.5,"DF,MF"
2036,Kevin Vogt,"2,790",5,33,88.8,55.4,50,1345,25,38,2017-2018,25,de GER,Hoffenheim,de Bundesliga,31,"2,790",31,31,0,0,0,1,1,0,0,0,0,1977,2227,88.8,9,116,13,0,126,44556,18559,433,466,92.9,1147,1227,93.5,388,509,76.2,33,30,2,0,0,1,0,5,5,0,0,0,0,0,1345,6732,4014,13,2,1,5,4,1703,6,4,2,50,2,50,38,28,30,7,1,23,34,67.6,11,37,23,14,25,63,114,2,31,25,55.4,DF
2037,Willi Orban,"2,126",0,13,83.1,63.2,100,775,28,49,2017-2018,24,hu HUN,RB Leipzig,de Bundesliga,26,"2,126",23.6,25,1,4,3,0,3,3,0,0,0,1143,1375,83.1,7,72,0,0,97,21677,9111,408,455,89.7,602,691,87.1,117,203,57.6,13,12,1,0,0,0,0,0,0,0,0,0,0,0,775,3609,2175,6,8,1,8,11,929,7,3,3,100,0,0,49,30,35,14,0,29,43,67.4,14,45,18,27,28,77,155,1,110,64,63.2,DF
2038,Salomon Kalou,"2,207",6,35,69,34.4,45.3,532,10,19,2017-2018,31,ci CIV,Hertha BSC,de Bundesliga,31,"2,207",24.5,27,4,3,12,3,15,11,1,2,1,431,625,69,15,50,17,1,73,6330,1913,241,317,76,144,213,67.6,23,34,67.6,35,30,0,0,2,3,0,6,6,0,0,0,0,0,532,3533,1699,56,31,23,49,33,646,160,75,34,45.3,41,54.7,19,11,12,5,2,9,17,52.9,8,37,1,36,10,29,29,0,33,63,34.4,"FW,MF"
2039,Çağlar Söyüncü,"2,153",0,8,81.2,58.4,72.7,739,54,42,2017-2018,21,tr TUR,Freiburg,de Bundesliga,26,"2,153",23.9,25,1,3,1,0,1,1,0,0,0,930,1146,81.2,0,55,1,0,62,19509,6915,279,317,88,502,567,88.5,135,236,57.2,8,7,0,0,0,1,0,0,0,0,0,0,0,0,739,4459,2413,23,5,0,20,7,812,4,11,8,72.7,3,27.3,42,26,26,15,1,15,26,57.7,11,30,20,10,54,96,91,2,52,37,58.4,DF
2040,Giulio Donati,"2,284",3,47,71.9,55.6,31.4,566,35,56,2017-2018,27,it ITA,Mainz 05,de Bundesliga,29,"2,284",25.4,26,3,2,0,3,3,0,0,0,0,815,1133,71.9,25,56,35,26,65,15117,6485,375,425,88.2,320,426,75.1,105,218,48.2,47,34,7,1,0,5,0,3,3,0,0,0,0,0,566,2513,1295,28,21,2,21,7,661,80,35,11,31.4,24,68.6,56,42,30,21,5,34,50,68,16,38,8,30,35,91,66,1,25,20,55.6,"DF,FW"
2041,Sergio Córdova,586,2,17,73.5,31,37.5,152,0,5,2017-2018,19,ve VEN,Augsburg,de Bundesliga,26,586,6.5,3,23,2,2,1,3,2,0,0,0,114,155,73.5,8,9,4,1,11,1402,305,59,75,78.7,34,41,82.9,3,10,30,17,12,0,0,3,1,1,2,1,0,0,1,0,0,152,864,421,13,16,5,18,16,180,50,16,6,37.5,10,62.5,5,5,0,2,3,3,4,75,1,12,2,10,0,5,6,0,13,29,31,"FW,MF"
2042,Tim Kleindienst,"1,138",4,24,55,53.5,27.3,264,6,22,2017-2018,21,de GER,Freiburg,de Bundesliga,22,"1,138",12.6,12,10,2,2,3,5,2,0,0,0,203,369,55,8,19,10,1,31,2956,775,109,184,59.2,67,110,60.9,10,27,37,24,15,0,2,5,2,0,4,3,0,0,1,0,0,264,1470,638,24,23,8,40,28,420,84,22,6,27.3,16,72.7,22,15,6,12,4,4,17,23.5,13,17,3,14,6,28,21,0,83,72,53.5,"FW,DF"
2043,Manuel Gulde,"1,530",0,6,83.9,63.5,75,488,14,16,2017-2018,26,de GER,Freiburg,de Bundesliga,17,"1,530",17,17,0,0,1,0,1,1,0,0,0,665,793,83.9,2,43,2,1,43,14357,4754,151,174,86.8,412,450,91.6,100,159,62.9,6,5,0,1,0,0,0,0,0,0,0,0,0,0,488,2535,1506,9,3,1,4,3,592,0,4,3,75,1,25,16,10,14,2,0,10,19,52.6,9,24,17,7,14,30,71,0,40,23,63.5,DF
2044,Walace,"1,318",4,25,79.1,55.8,48,426,21,38,2017-2018,22,br BRA,Hamburger SV,de Bundesliga,18,"1,318",14.6,16,2,4,1,2,3,1,0,0,0,519,656,79.1,12,53,2,1,73,8527,2340,240,282,85.1,210,250,84,45,78,57.7,25,23,0,0,1,1,0,4,3,0,0,1,0,0,426,1926,919,15,7,2,23,22,455,29,25,12,48,13,52,38,25,13,23,2,19,44,43.2,25,25,3,22,21,59,14,1,29,23,55.8,MF
2045,Jonas Hofmann,"1,033",8,49,71.5,25,30.8,308,12,23,2017-2018,25,de GER,Gladbach,de Bundesliga,23,"1,033",11.5,12,11,1,0,3,3,0,0,0,0,301,421,71.5,22,27,11,1,41,5407,1699,135,174,77.6,118,148,79.7,40,68,58.8,49,26,9,4,5,5,0,8,4,1,0,1,2,0,308,2156,1053,41,24,16,24,10,367,92,39,12,30.8,27,69.2,23,19,12,11,0,12,26,46.2,14,15,4,11,12,35,16,0,5,15,25,"MF,FW"
2046,Michy Batshuayi,839,4,21,68,44.4,30.4,132,0,8,2017-2018,23,be BEL,Dortmund,de Bundesliga,10,839,9.3,9,1,0,7,1,8,7,0,0,0,123,181,68,4,11,5,0,18,1621,384,73,107,68.2,32,41,78,6,10,60,21,13,0,0,6,0,2,4,3,0,0,0,0,1,132,642,221,5,1,6,17,17,204,50,23,7,30.4,16,69.6,8,6,1,4,3,2,4,50,2,4,0,4,0,8,5,0,16,20,44.4,FW
2047,Gerrit Holtmann,901,4,21,69.1,50,23.7,255,12,16,2017-2018,22,ph PHI,Mainz 05,de Bundesliga,17,901,10,10,7,5,2,1,3,2,0,0,0,264,382,69.1,9,16,6,4,19,4110,1590,139,170,81.8,102,148,68.9,14,30,46.7,21,17,2,0,0,2,0,4,4,0,0,0,0,0,255,2174,1343,51,24,14,10,6,273,68,38,9,23.7,29,76.3,16,13,8,5,3,11,22,50,11,19,2,17,12,28,9,0,11,11,50,"FW,DF"
2048,Simon Zoller,963,2,18,70.1,55.6,37.5,154,8,11,2017-2018,26,de GER,Köln,de Bundesliga,17,963,10.7,12,5,5,2,1,3,2,0,0,0,213,304,70.1,9,16,4,0,21,3244,851,114,142,80.3,68,100,68,16,28,57.1,18,16,0,2,0,0,0,2,1,0,1,0,0,0,154,927,463,20,9,5,13,5,248,70,16,6,37.5,10,62.5,11,7,3,6,2,7,10,70,3,5,2,3,8,19,9,0,20,16,55.6,"MF,FW"
2049,Lukas Kübler,"1,151",1,8,70.5,63.9,55.6,273,18,31,2017-2018,24,de GER,Freiburg,de Bundesliga,15,"1,151",12.8,13,2,18,0,0,0,0,0,0,0,383,543,70.5,3,24,7,2,41,7572,3046,127,157,80.9,199,258,77.1,52,117,44.4,8,5,3,0,0,0,0,1,1,0,0,0,0,0,273,1490,599,10,17,1,12,5,273,30,9,5,55.6,4,44.4,31,19,16,15,0,13,23,56.5,10,15,6,9,18,49,41,0,23,13,63.9,"DF,MF"
2050,Jakub Błaszczykowski,520,3,19,69.5,56.3,42.9,143,5,12,2017-2018,31,pl POL,Wolfsburg,de Bundesliga,9,520,5.8,6,3,2,1,0,1,1,0,0,0,137,197,69.5,7,13,7,3,25,2349,751,71,90,78.9,51,72,70.8,12,23,52.2,19,16,0,2,0,1,0,3,2,0,1,0,0,0,143,646,314,10,7,4,5,13,181,55,14,6,42.9,8,57.1,12,8,8,2,2,6,13,46.2,7,11,3,8,5,17,3,0,9,7,56.3,"FW,MF"
2051,Jannes Horn,825,0,17,78.2,16.7,42.9,176,17,16,2017-2018,20,de GER,Köln,de Bundesliga,11,825,9.2,10,1,7,0,0,0,0,0,0,0,272,348,78.2,10,15,10,8,19,4715,1873,132,139,95,105,134,78.4,28,57,49.1,17,14,3,0,0,0,0,0,0,0,0,0,0,0,176,1069,716,20,15,1,3,2,208,31,7,3,42.9,4,57.1,16,11,11,4,1,11,14,78.6,3,12,3,9,17,33,26,0,2,10,16.7,DF
2052,Guido Burgstaller,"2,324",9,57,69.9,28.3,24.7,559,10,14,2017-2018,28,at AUT,Schalke 04,de Bundesliga,32,"2,324",25.8,24,8,0,11,4,15,11,0,0,0,399,571,69.9,27,32,8,1,56,5670,1080,240,318,75.5,137,184,74.5,10,20,50,57,40,0,6,5,4,2,9,6,0,2,1,0,0,559,3306,1149,53,37,29,67,59,667,208,97,24,24.7,72,74.2,14,9,0,10,4,4,14,28.6,10,28,3,25,10,24,9,0,32,81,28.3,FW
