,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
421,Antoine Mendy,518,2,17,80.6,38.9,75,266,2,22,2022-2023,18,fr FRA,Nice,fr Ligue 1,11,518,5.8,7,4,14,0,1,1,0,0,0,0,262,325,80.6,6,11,7,3,21,4265,1050,125,138,90.6,112,132,84.8,18,40,45,17,12,2,0,2,0,1,2,1,0,0,1,0,0,266,1269,580,2,5,0,11,5,235,37,4,3,75,1,25,22,13,16,5,1,9,15,60,6,6,1,5,2,24,16,0,7,11,38.9,DF
422,Edon Zhegrova,"1,056",11,78,76.8,0,47.7,629,2,18,2022-2023,23,xk KVX,Lille,fr Ligue 1,22,"1,056",11.7,11,11,8,3,4,7,3,0,0,0,464,604,76.8,30,23,33,8,52,6909,2273,268,315,85.1,147,188,78.2,33,61,54.1,78,42,15,8,7,4,2,11,6,2,0,2,1,0,629,4673,2347,74,53,35,33,17,586,194,111,53,47.7,54,48.6,18,12,6,7,5,12,20,60,8,9,0,9,2,20,2,0,0,6,0,"FW,MF"
423,Wilson Odobert,"1,764",8,62,75.8,25,34.7,610,15,20,2022-2023,17,fr FRA,Troyes,fr Ligue 1,32,"1,764",19.6,19,13,3,4,2,6,4,0,0,0,408,538,75.8,23,27,13,5,47,6175,1444,226,281,80.4,134,175,76.6,26,37,70.3,62,46,4,6,2,1,3,8,6,0,0,2,0,0,610,5160,2530,72,49,25,47,27,564,132,95,33,34.7,57,60,20,14,10,7,3,9,25,36,16,11,0,11,15,35,5,0,7,21,25,"MF,FW"
424,Fares Chaïbi,"2,340",7,72,72.9,37.5,33.3,997,19,31,2022-2023,19,dz ALG,Toulouse,fr Ligue 1,36,"2,340",26,24,12,0,5,5,10,5,0,0,0,742,1018,72.9,30,68,27,5,101,11489,3144,398,486,81.9,252,324,77.8,56,121,46.3,72,55,1,5,8,3,0,7,5,0,0,2,0,0,997,5316,2412,71,41,18,54,24,970,212,36,12,33.3,21,58.3,31,18,8,15,8,17,50,34,33,38,5,33,19,50,36,1,30,50,37.5,"FW,MF"
425,Christophe Hérelle,"1,060",0,6,85.7,52.4,50,378,20,10,2022-2023,29,mq MTQ,Brest,fr Ligue 1,16,"1,060",11.8,12,4,17,0,0,0,0,0,0,0,377,440,85.7,3,9,2,0,24,7609,2474,107,120,89.2,207,230,90,53,69,76.8,6,4,1,0,1,0,0,0,0,0,0,0,0,0,378,1879,787,2,2,0,3,1,322,2,2,1,50,1,50,10,4,7,2,1,4,13,30.8,9,16,11,5,20,30,48,0,11,10,52.4,DF
426,Aleksandr Golovin,"2,464",14,121,70,40,55.1,983,37,62,2022-2023,26,ru RUS,Monaco,fr Ligue 1,34,"2,464",27.4,29,5,0,8,7,15,8,0,0,0,769,1099,70,59,74,55,6,132,12831,4245,384,484,79.3,256,346,74,92,181,50.8,121,79,24,8,3,5,2,14,10,1,3,0,0,0,983,6704,3271,89,61,28,48,32,889,210,49,27,55.1,14,28.6,62,36,19,32,11,28,72,38.9,44,28,1,27,37,99,10,0,18,27,40,"MF,FW"
427,Riad Nouri,"1,693",1,40,67.8,43.3,34.2,573,15,21,2022-2023,37,fr FRA,Ajaccio,fr Ligue 1,33,"1,693",18.8,16,17,3,1,1,2,1,0,1,1,425,627,67.8,25,33,14,12,39,6625,2227,225,288,78.1,150,208,72.1,31,82,37.8,40,22,11,0,5,2,0,1,1,0,0,0,0,0,573,3379,1223,33,29,6,30,18,525,144,38,13,34.2,22,57.9,21,12,7,10,4,12,29,41.4,17,8,1,7,15,36,11,0,13,17,43.3,"MF,FW"
428,Jordan Ferri,"2,738",7,71,85.2,40.5,36.4,1785,26,55,2022-2023,30,fr FRA,Montpellier,fr Ligue 1,34,"2,738",30.4,32,2,0,1,2,3,1,0,0,0,1695,1989,85.2,31,155,28,6,209,30870,9895,716,793,90.3,705,785,89.8,213,310,68.7,71,65,1,2,1,2,0,7,6,1,0,0,0,0,1785,9143,4174,37,47,2,43,44,1610,42,55,20,36.4,22,40,55,35,32,19,4,30,89,33.7,59,22,6,16,26,81,21,0,17,25,40.5,MF
429,Quentin Bernard,630,1,11,77.7,27.3,25,324,15,9,2022-2023,33,fr FRA,Auxerre,fr Ligue 1,7,630,7,7,0,10,0,1,1,0,0,0,0,324,417,77.7,7,31,6,4,27,5848,2976,147,160,91.9,122,154,79.2,44,83,53,11,10,1,0,0,0,0,1,1,0,0,0,0,0,324,1567,722,4,15,0,2,1,290,14,4,1,25,1,25,9,7,4,2,3,7,15,46.7,8,9,1,8,15,24,17,0,3,8,27.3,DF
430,Sead Kolašinac,"2,214",5,27,85.1,49.3,25,1140,43,52,2022-2023,29,ba BIH,Marseille,fr Ligue 1,33,"2,214",24.6,26,7,0,4,1,5,4,0,0,0,1135,1333,85.1,11,93,11,2,109,17773,4570,572,628,91.1,478,549,87.1,48,84,57.1,27,24,0,1,2,0,0,5,2,0,1,2,0,0,1140,6231,3393,49,37,6,25,6,994,86,12,3,25,7,58.3,52,36,24,22,6,24,37,64.9,13,19,2,17,43,95,35,1,36,37,49.3,DF
