,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
611,Miguel Gutiérrez,"2,390",8,55,81.5,36,46.7,959,18,41,2022-2023,21,es ESP,Girona,es La Liga,34,"2,390",26.6,27,7,2,2,3,5,2,0,0,0,1130,1386,81.5,22,92,29,16,125,17750,5265,631,689,91.6,405,494,82,70,129,54.3,55,40,5,5,2,3,0,8,6,1,0,0,1,0,959,5765,2803,81,43,17,36,25,1037,148,75,35,46.7,32,42.7,41,23,23,13,5,23,37,62.2,14,23,5,18,18,59,42,1,9,16,36,DF
612,Abner,607,1,8,71.8,36,30,203,8,12,2022-2023,22,br BRA,Betis,es La Liga,13,607,6.7,7,6,8,0,0,0,0,0,0,0,252,351,71.8,2,18,3,1,16,3886,1578,130,149,87.2,94,134,70.1,16,42,38.1,8,5,1,1,1,0,0,1,1,0,0,0,0,0,203,854,469,8,7,4,10,4,232,25,10,3,30,7,70,12,9,9,2,1,7,16,43.8,9,8,2,6,8,20,24,0,9,16,36,DF
613,Luiz Henrique,"1,807",4,47,74,39.7,44.8,565,14,48,2022-2023,21,br BRA,Betis,es La Liga,33,"1,807",20.1,21,12,2,1,3,4,1,0,0,0,415,561,74,17,13,14,6,26,5705,1138,265,310,85.5,114,154,74,17,32,53.1,47,28,0,10,5,2,2,4,2,0,1,1,0,0,565,4025,1666,61,41,24,58,59,596,137,125,56,44.8,50,40,48,34,27,15,6,20,44,45.5,24,22,0,22,14,62,17,0,27,41,39.7,FW
614,Jaume Costa,"2,599",4,58,73.3,53.6,40,689,22,50,2022-2023,34,es ESP,Mallorca,es La Liga,32,"2,599",28.9,30,2,1,0,1,1,0,0,0,0,854,1165,73.3,31,55,31,17,74,14099,5450,440,505,87.1,336,449,74.8,66,139,47.5,58,44,5,1,1,5,2,4,3,1,0,0,0,0,689,3495,1980,60,38,10,23,8,810,123,25,10,40,12,48,50,34,26,17,7,29,51,56.9,22,13,5,8,22,72,44,1,30,26,53.6,DF
615,Marcos Acuña,"1,912",4,65,74.2,62.5,48.1,823,23,57,2022-2023,30,ar ARG,Sevilla,es La Liga,30,"1,912",21.2,21,9,0,3,2,5,3,0,0,0,970,1307,74.2,38,71,38,19,102,18018,6997,446,499,89.4,380,491,77.4,128,260,49.2,65,45,14,3,3,0,0,4,4,0,0,0,0,0,823,4070,2178,49,43,5,29,20,903,94,54,26,48.1,23,42.6,57,36,34,17,6,30,42,71.4,12,16,5,11,23,80,36,0,30,18,62.5,DF
616,Ayoze Pérez,"1,386",4,49,78.8,25,54.5,390,13,31,2022-2023,29,es ESP,Betis,es La Liga,19,"1,386",15.4,17,2,0,3,1,4,3,0,0,0,308,391,78.8,13,19,14,0,39,3512,1077,221,255,86.7,60,79,75.9,5,6,83.3,49,33,0,9,3,3,1,4,1,0,1,0,2,0,390,2600,1367,51,35,19,39,26,431,102,77,42,54.5,30,39,31,15,9,16,6,10,40,25,30,22,0,22,13,44,5,0,8,24,25,"FW,MF"
617,Gerard Moreno,"1,230",5,48,73.1,52.8,51.8,401,5,11,2022-2023,30,es ESP,Villarreal,es La Liga,21,"1,230",13.7,14,7,1,7,3,10,6,1,2,1,353,483,73.1,19,35,25,1,68,5825,1500,169,216,78.2,129,167,77.2,39,48,81.3,48,35,0,6,4,2,1,5,4,0,0,1,0,0,401,1986,828,21,20,11,32,19,508,108,56,29,51.8,20,35.7,11,6,0,6,5,3,6,50,3,6,2,4,5,16,10,0,19,17,52.8,FW
618,Juanmi,925,2,20,84.5,36,37.5,209,4,14,2022-2023,29,es ESP,Betis,es La Liga,22,925,10.3,9,13,3,4,0,4,4,0,0,0,207,245,84.5,4,7,3,0,15,2759,466,133,145,91.7,54,62,87.1,7,12,58.3,20,13,0,3,1,3,0,2,1,0,1,0,0,0,209,1144,454,10,16,4,23,13,251,37,32,12,37.5,15,46.9,14,10,4,7,3,7,31,22.6,24,10,0,10,4,18,4,0,9,16,36,FW
619,Lee Kang-in,"2,823",13,113,70,28.8,67.2,831,11,42,2022-2023,21,kr KOR,Mallorca,es La Liga,36,"2,823",31.4,33,3,0,6,6,12,6,0,0,0,772,1103,70,54,75,30,11,96,12995,4205,400,465,86,249,317,78.5,89,227,39.2,113,49,37,12,6,7,2,13,5,5,2,1,0,0,831,5655,2936,107,58,14,69,43,897,139,134,90,67.2,34,25.4,42,24,10,22,10,18,61,29.5,43,25,2,23,11,53,7,0,23,57,28.8,"MF,FW"
620,Gastón Álvarez,"1,501",1,16,60.4,50,42.1,254,15,38,2022-2023,22,uy URU,Getafe,es La Liga,22,"1,501",16.7,16,6,14,2,0,2,2,0,0,0,350,579,60.4,4,27,4,3,38,5840,3078,176,209,84.2,136,228,59.6,30,103,29.1,16,9,5,0,1,0,1,1,1,0,0,0,0,0,254,933,437,11,8,0,13,3,318,27,19,8,42.1,9,47.4,38,30,24,9,5,23,42,54.8,19,15,5,10,15,53,35,0,31,31,50,DF
